© 2000-2020 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
T Helper Cell Differentiation	2.13E00	1.1E-01	NaN	CD28,GATA3,HLA-A,HLA-B,IL18R1,IL2RA,IL2RG,STAT6	
3-phosphoinositide Degradation	2.11E00	8.39E-02	0.832	ATP1A1,DUSP2,IGBP1,INPP4A,INPP4B,PGAM4,PPP1R12A,PRUNE1,PTEN,PTPN13,PTPN6,PTPRC,WBP11	
Acute Myeloid Leukemia Signaling	2.11E00	1.01E-01	-0.707	MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PIM1,RAP1A,RAP1B,SOS1	
Endoplasmic Reticulum Stress Pathway	2.09E00	1.9E-01	-1.000	ATF4,CALR,CASP3,TAOK3	
G Beta Gamma Signaling	2.09E00	9.02E-02	-1.508	ARHGEF6,CDC42,GNA12,GNG2,KCNJ3,MAPK1,PRKAR2A,PRKCB,RAP1A,RAP1B,SOS1	
mTOR Signaling	2.08E00	7.62E-02	0.000	CDC42,EIF3F,EIF3G,EIF4B,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PPP2R5C,PRKCB,RAC2,RAP1A,RAP1B,RHOH,RHOU	
OX40 Signaling Pathway	2.08E00	1E-01	0.000	B2M,BCL2,CD247,CD3D,HLA-A,HLA-B,HLA-E,HLA-F,NFKBIA	
Autophagy	2.03E00	1.15E-01	NaN	ATG9A,BCL2,CTSC,CTSS,CTSW,PIK3R4,VPS33B	
CDK5 Signaling	2.02E00	9.26E-02	-0.707	ITGA6,ITGB1,MAPK1,MAPK7,PPP1CB,PPP1R12A,PPP2R5C,PRKAR2A,RAP1A,RAP1B	
Phagosome Formation	2.01E00	8.8E-02	NaN	CDC42,ITGB1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKCB,RAC2,RHOH,RHOU	
Adrenomedullin signaling pathway	1.98E00	7.61E-02	0.535	BCL2,CALM1 (includes others),CASP3,FOS,MAPK1,MAPK7,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKAR2A,RAP1A,RAP1B,SOS1	
Acute Phase Response Signaling	1.97E00	7.82E-02	-0.535	FOS,FTL,HNRNPK,MAP3K14,MAPK1,NFKBIA,PIK3CB,PIK3CD,PIK3R1,RAP1A,RAP1B,SOCS1,SOCS2,SOS1	
DNA Methylation and Transcriptional Repression Signaling	1.96E00	1.43E-01	NaN	CHD3,DNMT1,H3-3A/H3-3B,HDAC1,SUDS3	
TWEAK Signaling	1.96E00	1.43E-01	1.342	BIRC3,CASP3,CASP8,MAP3K14,NFKBIA	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	1.92E00	1.09E-01	0.816	MAPK1,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLAC8	
B Cell Development	1.91E00	1.39E-01	NaN	HLA-A,HLA-B,IL7R,PTPRC,SPN	
Role of BRCA1 in DNA Damage Response	1.9E00	1E-01	NaN	ACTB,ATM,BABAM1,FAAP100,PBRM1,RBL2,RFC1,SMARCC1	
Communication between Innate and Adaptive Immune Cells	1.9E00	9.38E-02	NaN	B2M,CD28,CD8A,CD8B,HLA-A,HLA-B,HLA-E,HLA-F,TNFSF13B	
Myc Mediated Apoptosis Signaling	1.9E00	1.2E-01	0.000	ADRB1,BCL2,CASP3,CASP8,CREBBP,PRKAR2A	
Pyridoxal 5'-phosphate Salvage Pathway	1.89E00	1.08E-01	0.000	CDK4,CDK6,MAPK1,MAPK7,PAK2,PIM1,PRPF4B	
Tumoricidal Function of Hepatic Natural Killer Cells	1.88E00	1.67E-01	NaN	CASP3,CASP8,ITGAL,SERPINB9	
Role of JAK1, JAK2 and TYK2 in Interferon Signaling	1.88E00	1.67E-01	NaN	JAK1,PTPN6,SOCS1,STAT2	
Salvage Pathways of Pyrimidine Ribonucleotides	1.87E00	9.28E-02	0.000	APOBEC3G,CDK4,CDK6,CMPK2,MAPK1,MAPK7,PAK2,PIM1,PRPF4B	
Tight Junction Signaling	1.84E00	7.74E-02	NaN	ACTB,ACTG1,CDC42,CDK4,CPSF4,FOS,MYL6,PPP2R5C,PRKAR2A,PTEN,SAFB,STX16,VCL	
Epithelial Adherens Junction Signaling	1.8E00	7.89E-02	NaN	ACTB,ACTG1,ACTN4,CDC42,CLIP1,MYL6,PTEN,RAP1A,RAP1B,RAPGEF1,VCL,WAS	
Fc Epsilon RI Signaling	1.79E00	8.55E-02	-1.265	MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKCB,RAC2,RAP1A,RAP1B,SOS1	
Role of PKR in Interferon Induction and Antiviral Response	1.79E00	8.55E-02	0.632	CASP3,CASP8,DDX58,FOS,IFIH1,IRF1,JAK1,MAPK1,NFKBIA,STAT2	
PPARα/RXRα Activation	1.77E00	7.37E-02	1.155	ACOX1,CREBBP,EP300,MAP3K14,MAPK1,NFKBIA,PLCB1,PRKAR2A,PRKCB,RAP1A,RAP1B,SMAD3,SMAD4,SOS1	
Neuropathic Pain Signaling In Dorsal Horn Neurons	1.77E00	8.91E-02	1.000	FOS,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKAR2A,PRKCB	
April Mediated Signaling	1.77E00	1.28E-01	0.447	FOS,MAP3K14,MAPK1,NFATC2,NFKBIA	
Lipid Antigen Presentation by CD1	1.76E00	1.54E-01	NaN	ARF6,B2M,CALR,CANX	
Androgen Signaling	1.76E00	8.09E-02	-0.707	CALM1 (includes others),CALR,CREBBP,DNAJB1,EP300,GNA12,GNG2,MAPK1,PRKAR2A,PRKCB,SMAD3	
HIPPO signaling	1.75E00	9.41E-02	NaN	MOB1A,PPP1CB,PPP1R12A,PPP2R5C,SKP1,SMAD3,SMAD4,STK4	
BMP signaling pathway	1.75E00	9.41E-02	-1.134	CREBBP,MAGED1,MAPK1,PRKAR2A,RAP1A,RAP1B,SMAD4,SOS1	
Iron homeostasis signaling pathway	1.74E00	8.03E-02	NaN	FTH1,FTL,ISCU,JAK1,JAK3,MAPK1,NFS1,PCBP1,SKP1,SMAD3,SMAD4	
Regulation of the Epithelial-Mesenchymal Transition Pathway	1.73E00	7.29E-02	NaN	ETS1,ID2,JAK1,JAK3,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B,SMAD3,SMAD4,SOS1	
D-myo-inositol-5-phosphate Metabolism	1.71E00	7.69E-02	1.155	ATP1A1,DUSP2,IGBP1,PGAM4,PLCB1,PPP1R12A,PRUNE1,PTEN,PTPN13,PTPN6,PTPRC,WBP11	
Ovarian Cancer Signaling	1.69E00	7.91E-02	0.333	BCL2,CDK4,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKAR2A,PTEN,RAP1A,RAP1B	
G-Protein Coupled Receptor Signaling	1.68E00	6.62E-02	NaN	ADRB1,ATF4,CREBBP,MAPK1,NFKBIA,PDE3B,PDE7A,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKAR2A,PRKCB,RAP1A,RAP1B,SOS1,SYNGAP1	
Role of NFAT in Cardiac Hypertrophy	1.68E00	7.01E-02	-0.277	CALM1 (includes others),EP300,GNG2,HDAC1,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PRKAR2A,PRKCB,RAP1A,RAP1B,SOS1	
Cell Cycle Control of Chromosomal Replication	1.67E00	1.07E-01	2.449	CDK12,CDK4,CDK6,LIG1,MCM4,RPA3	
Unfolded protein response	1.67E00	1.07E-01	-1.000	ATF4,BCL2,CALR,CANX,HSPH1,VCP	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	1.65E00	7.8E-02	0.905	ATP1A1,DUSP2,IGBP1,PGAM4,PPP1R12A,PRUNE1,PTEN,PTPN13,PTPN6,PTPRC,WBP11	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	1.65E00	7.8E-02	0.905	ATP1A1,DUSP2,IGBP1,PGAM4,PPP1R12A,PRUNE1,PTEN,PTPN13,PTPN6,PTPRC,WBP11	
Granzyme B Signaling	1.65E00	1.88E-01	NaN	CASP3,CASP8,PRKDC	
Type II Diabetes Mellitus Signaling	1.63E00	7.75E-02	-0.333	MAP3K14,MAPK1,NFKBIA,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PKM,PRKCB,SOCS1,SOCS2	
Gαs Signaling	1.62E00	8.41E-02	-0.333	ADD3,ADRB1,ATF4,CREBBP,GNG2,MAPK1,PRKAR2A,RAP1A,RAPGEF2	
Aryl Hydrocarbon Receptor Signaling	1.61E00	7.69E-02	1.508	ATM,CCND2,CCND3,CDK4,CDK6,CDKN1B,EP300,FOS,MAPK1,NEDD8,RBL2	
MSP-RON Signaling Pathway	1.6E00	1.03E-01	NaN	ACTB,ACTG1,PIK3CB,PIK3CD,PIK3R1,PIK3R4	
BAG2 Signaling Pathway	1.6E00	1.16E-01	1.342	CASP3,MAPK1,MAPKAPK2,PSME1,PSME2	
Oxidative Phosphorylation	1.58E00	8.26E-02	-0.333	ATP5F1A,ATP5F1B,ATP5MGL,COX4I1,COX6C,NDUFA10,NDUFB8,UQCRB,UQCRH	
FcγRIIB Signaling in B Lymphocytes	1.57E00	9.33E-02	-0.378	PIK3CB,PIK3CD,PIK3R1,PIK3R4,RAP1A,RAP1B,SOS1	
RAN Signaling	1.57E00	1.76E-01	NaN	KPNB1,RANGAP1,XPO1	
Sertoli Cell-Sertoli Cell Junction Signaling	1.53E00	7.03E-02	NaN	ACTB,ACTG1,ACTN4,CDC42,ITGB1,MAP3K14,MAPK1,PRKAR2A,PTEN,RAP1A,RAP1B,VCL,WAS	
FAT10 Signaling Pathway	1.51E00	1.67E-01	NaN	NUB1,PSME1,PSME2	
Calcium Signaling	1.5E00	6.8E-02	-1.265	ATF4,CALM1 (includes others),CALR,CHRNE,CREBBP,EP300,HDAC1,MAPK1,MYL6,NFATC2,PRKAR2A,RAP1A,RAP1B,TPM3	
FAT10 Cancer Signaling Pathway	1.49E00	1.09E-01	-0.447	EEF1A1,MAD2L2,NFKBIA,SMAD3,SMAD4	
PFKFB4 Signaling Pathway	1.49E00	1.09E-01	-0.447	ATF4,CREBBP,HK1,MAPK1,PRKAR2A	
IL-12 Signaling and Production in Macrophages	1.47E00	7.58E-02	NaN	EP300,FOS,IRF1,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKCB,STAT6	
Amyotrophic Lateral Sclerosis Signaling	1.45E00	8.25E-02	0.707	BCL2,BIRC3,CASP3,GPX1,PIK3CB,PIK3CD,PIK3R1,PIK3R4	
ATM Signaling	1.45E00	8.25E-02	0.000	ATF4,ATM,CBX3,CREBBP,NFKBIA,PPP2R5C,SMC3,USP7	
Graft-versus-Host Disease Signaling	1.42E00	1.04E-01	NaN	CD28,HLA-A,HLA-B,HLA-E,HLA-F	
Alanine Biosynthesis III	1.41E00	1E00	NaN	NFS1	
Neuroprotective Role of THOP1 in Alzheimer's Disease	1.4E00	7.69E-02	-0.447	DPP4,GZMA,GZMM,HLA-A,HLA-B,HLA-E,HLA-F,PREP,PRKAR2A	
Clathrin-mediated Endocytosis Signaling	1.4E00	6.74E-02	NaN	ACTB,ACTG1,ARF6,CDC42,HIP1R,ITGB1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PIP5K1C,UBA52,USP9X	
Autoimmune Thyroid Disease Signaling	1.38E00	1.02E-01	NaN	CD28,HLA-A,HLA-B,HLA-E,HLA-F	
Role of JAK2 in Hormone-like Cytokine Signaling	1.38E00	1.18E-01	NaN	JAK1,PTPN6,SOCS1,SOCS2	
Aldosterone Signaling in Epithelial Cells	1.34E00	6.96E-02	0.333	DNAJB1,HSPH1,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PIP5K1C,PLCB1,PRKCB,SOS1	
eNOS Signaling	1.33E00	6.92E-02	1.508	CALM1 (includes others),CASP3,CASP8,CHRNE,NOSIP,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKAR2A,PRKCB	
UVC-Induced MAPK Signaling	1.32E00	9.8E-02	-1.342	FOS,MAPK1,PRKCB,RAP1A,RAP1B	
NER Pathway	1.32E00	7.77E-02	0.378	COPS6,EP300,H3-3A/H3-3B,LIG1,NEDD8,RFC1,RPA3,USP7	
Remodeling of Epithelial Adherens Junctions	1.31E00	8.82E-02	NaN	ACTB,ACTG1,ACTN4,ARF6,CLIP1,VCL	
Dopamine-DARPP32 Feedback in cAMP Signaling	1.26E00	6.75E-02	-0.632	ATF4,CALM1 (includes others),CREBBP,CSNK1G2,KCNJ3,PLCB1,PPP1CB,PPP1R12A,PPP2R5C,PRKAR2A,PRKCB	
CD27 Signaling in Lymphocytes	1.26E00	9.43E-02	1.000	CASP3,CASP8,FOS,MAP3K14,NFKBIA	
Breast Cancer Regulation by Stathmin1	1.23E00	5.25E-02	NaN	ADRB1,ARHGEF1,ARHGEF6,ATF4,CCND2,CCND3,CCR9,CDK4,CDK6,CDKN1B,CREBBP,GNG2,GPR55,GPR89A/GPR89B,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PLCB1,PPP1CB,PPP1R12A,PPP2R5C,PRKAR2A,PRKCB,RAC2,RAP1A,RAP1B,S1PR5,SOS1,UHMK1	
Melatonin Signaling	1.21E00	8.33E-02	0.000	CALM1 (includes others),MAPK1,PLCB1,PRKAR2A,PRKCB,RORA	
IL-1 Signaling	1.19E00	7.69E-02	0.447	FOS,GNA12,GNG2,MAP3K14,MAPK1,NFKBIA,PRKAR2A	
Role of JAK family kinases in IL-6-type Cytokine Signaling	1.14E00	1.2E-01	NaN	JAK1,MAPK1,SOCS1	
CCR5 Signaling in Macrophages	1.13E00	7.45E-02	0.000	CALM1 (includes others),CD247,CD3D,FOS,GNG2,MAPK1,PRKCB	
Mechanisms of Viral Exit from Host Cells	1.13E00	9.76E-02	NaN	ACTB,ACTG1,PRKCB,XPO1	
Toll-like Receptor Signaling	1.12E00	7.89E-02	-1.000	FOS,MAP3K14,MAPK1,NFKBIA,TNFAIP3,UBA52	
Lipoate Biosynthesis and Incorporation II	1.12E00	5E-01	NaN	LIAS	
S-methyl-5'-thioadenosine Degradation II	1.12E00	5E-01	NaN	MTAP	
Adenine and Adenosine Salvage I	1.12E00	5E-01	NaN	APRT	
Putrescine Biosynthesis III	1.12E00	5E-01	NaN	AZIN2	
Cleavage and Polyadenylation of Pre-mRNA	1.11E00	1.67E-01	NaN	CPSF4,WDR33	
Assembly of RNA Polymerase I Complex	1.11E00	1.67E-01	NaN	POLR1A,UBTF	
BER pathway	1.11E00	1.67E-01	NaN	FEN1,LIG1	
Gluconeogenesis I	1.1E00	1.15E-01	NaN	ALDOA,PGAM4,PGK1	
MIF Regulation of Innate Immunity	1.1E00	9.52E-02	-1.000	CD74,FOS,MAPK1,NFKBIA	
α-Adrenergic Signaling	1.09E00	7.29E-02	-1.342	CALM1 (includes others),GNG2,MAPK1,PRKAR2A,PRKCB,RAP1A,RAP1B	
Assembly of RNA Polymerase III Complex	1.05E00	1.54E-01	NaN	BDP1,GTF3A	
Role of MAPK Signaling in the Pathogenesis of Influenza	1.04E00	7.5E-02	NaN	BCL2,CASP3,MAPK1,PLAAT4,RAP1A,RAP1B	
Xenobiotic Metabolism Signaling	1.01E00	5.57E-02	NaN	ABCB1,CREBBP,EP300,FTL,MAP3K14,MAPK1,MAPK7,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PPP2R5C,PRKCB,RAP1A,RAP1B,SNW1	
Activation of IRF by Cytosolic Pattern Recognition Receptors	1.01E00	7.94E-02	1.342	CREBBP,DDX58,IFIH1,NFKBIA,STAT2	
Cardiac β-adrenergic Signaling	1E00	6.38E-02	1.134	ADRB1,AKAP13,GNG2,PDE3B,PDE7A,PPP1CB,PPP1R12A,PPP2R5C,PRKAR2A	
IL-15 Production	9.96E-01	6.61E-02	0.000	CLK3,EPHB1,IRF1,ITK,JAK1,JAK3,LCK,ZAP70	
DNA Double-Strand Break Repair by Homologous Recombination	9.96E-01	1.43E-01	NaN	ATM,LIG1	
DNA Double-Strand Break Repair by Non-Homologous End Joining	9.96E-01	1.43E-01	NaN	ATM,PRKDC	
PXR/RXR Activation	9.63E-01	7.69E-02	NaN	ABCB1,CPT1A,FOXO1,PRKAR2A,SCD	
Inosine-5'-phosphate Biosynthesis II	9.51E-01	3.33E-01	NaN	ADSL	
Hypusine Biosynthesis	9.51E-01	3.33E-01	NaN	DHPS	
S-adenosyl-L-methionine Biosynthesis	9.51E-01	3.33E-01	NaN	MAT2B	
Corticotropin Releasing Hormone Signaling	9.43E-01	6.21E-02	-1.414	ATF4,CALM1 (includes others),CREBBP,FOS,MAPK1,PRKAR2A,PRKCB,RAP1A,RAP1B	
Allograft Rejection Signaling	9.24E-01	6.98E-02	NaN	B2M,CD28,HLA-A,HLA-B,HLA-E,HLA-F	
G Protein Signaling Mediated by Tubby	9.24E-01	9.68E-02	NaN	GNG2,LCK,PLCB1	
Hematopoiesis from Pluripotent Stem Cells	9.1E-01	8.16E-02	NaN	CD247,CD3D,CD8A,CD8B	
Cell Cycle: G2/M DNA Damage Checkpoint Regulation	9.1E-01	8.16E-02	NaN	ATM,EP300,PRKDC,SKP1	
4-1BB Signaling in T Lymphocytes	8.96E-01	9.38E-02	NaN	MAP3K14,MAPK1,NFKBIA	
Mismatch Repair in Eukaryotes	8.96E-01	1.25E-01	NaN	FEN1,RFC1	
Parkinson's Signaling	8.96E-01	1.25E-01	NaN	CASP3,MAPK1	
IL-10 Signaling	8.83E-01	7.25E-02	NaN	FOS,JAK1,MAP3K14,MAPK1,NFKBIA	
Circadian Rhythm Signaling	8.66E-01	9.09E-02	NaN	ATF4,BHLHE40,CREBBP	
Inhibition of Angiogenesis by TSP1	8.39E-01	8.82E-02	NaN	CASP3,CD47,MAPK1	
MIF-mediated Glucocorticoid Regulation	8.39E-01	8.82E-02	NaN	CD74,MAPK1,NFKBIA	
N-acetylglucosamine Degradation II	8.33E-01	2.5E-01	NaN	NAGK	
Molybdenum Cofactor Biosynthesis	8.33E-01	2.5E-01	NaN	NFS1	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	8.3E-01	5.84E-02	0.707	DDX58,IFIH1,MAPK1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,PRKCB,TNFSF13B	
IL-17A Signaling in Fibroblasts	8.1E-01	8.57E-02	NaN	FOS,MAPK1,NFKBIA	
Human Embryonic Stem Cell Pluripotency	8.04E-01	5.93E-02	NaN	FOXO1,PIK3CB,PIK3CD,PIK3R1,PIK3R4,S1PR5,SMAD3,SMAD4	
Necroptosis Signaling Pathway	7.96E-01	5.73E-02	-0.333	BIRC3,CASP8,JAK1,RBL2,SLC25A3,SLC25A6,STAT2,TNIP1,TOMM34	
Sperm Motility	7.88E-01	5.38E-02	0.447	CALM1 (includes others),CLK3,EPHB1,ITK,JAK1,JAK3,LCK,PLAAT4,PLCB1,PRKAR2A,PRKCB,ZAP70	
Cell Cycle Regulation by BTG Family Proteins	7.59E-01	8.11E-02	NaN	BTG2,CDK4,PPP2R5C	
CMP-N-acetylneuraminate Biosynthesis I (Eukaryotes)	7.45E-01	2E-01	NaN	NAGK	
Myo-inositol Biosynthesis	7.45E-01	2E-01	NaN	IMPA2	
Glutamate Receptor Signaling	7.4E-01	7.02E-02	NaN	CALM1 (includes others),GNG2,SLC1A4,SLC38A1	
VDR/RXR Activation	7.26E-01	6.41E-02	NaN	CDKN1B,EP300,FOXO1,PRKCB,PSMC5	
Retinoic acid Mediated Apoptosis Signaling	6.86E-01	6.67E-02	-1.000	CASP3,CASP8,IRF1,PARP8	
Polyamine Regulation in Colon Cancer	6.76E-01	9.09E-02	NaN	PSME1,PSME2	
Methionine Degradation I (to Homocysteine)	6.76E-01	9.09E-02	NaN	MAT2B,PRMT5	
Pyruvate Fermentation to Lactate	6.74E-01	1.67E-01	NaN	LDHA	
Selenocysteine Biosynthesis II (Archaea and Eukaryotes)	6.74E-01	1.67E-01	NaN	SARS1	
Zymosterol Biosynthesis	6.74E-01	1.67E-01	NaN	LBR	
Apelin Adipocyte Signaling Pathway	6.68E-01	6.1E-02	0.447	GPX1,GPX7,MAPK1,MAPK7,PRKAR2A	
Wnt/Ca+ pathway	6.54E-01	6.45E-02	-1.000	ATF4,CREBBP,NFATC2,PLCB1	
Role of IL-17F in Allergic Inflammatory Airway Diseases	6.5E-01	7.14E-02	NaN	ATF4,CREBBP,MAPK1	
Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	6.48E-01	8.7E-02	NaN	IMPA2,PTEN	
IL-22 Signaling	6.2E-01	8.33E-02	NaN	JAK1,MAPK1	
Glutathione Redox Reactions I	6.2E-01	8.33E-02	NaN	GPX1,GPX7	
Cysteine Biosynthesis III (mammalia)	6.2E-01	8.33E-02	NaN	MAT2B,PRMT5	
Trehalose Degradation II (Trehalase)	6.14E-01	1.43E-01	NaN	HK1	
Glycogen Biosynthesis II (from UDP-D-Glucose)	6.14E-01	1.43E-01	NaN	UGP2	
Netrin Signaling	6.07E-01	6.15E-02	-1.000	ABLIM1,NFATC2,PRKAR2A,RAC2	
IL-17A Signaling in Gastric Cells	5.93E-01	8E-02	NaN	FOS,MAPK1	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	5.93E-01	8E-02	NaN	PIP5K1C,PLCB1	
Estrogen-mediated S-phase Entry	5.7E-01	7.69E-02	NaN	CDK4,CDKN1B	
Superoxide Radicals Degradation	5.65E-01	1.25E-01	NaN	GPX7	
Salvage Pathways of Pyrimidine Deoxyribonucleotides	5.65E-01	1.25E-01	NaN	APOBEC3G	
Altered T Cell and B Cell Signaling in Rheumatoid Arthritis	5.62E-01	5.56E-02	NaN	CD28,HLA-A,HLA-B,MAP3K14,TNFSF13B	
Th17 Activation Pathway	5.51E-01	5.49E-02	-0.447	BATF,JAK1,JAK3,NFATC2,RORA	
Pathogenesis of Multiple Sclerosis	5.21E-01	1.11E-01	NaN	CXCR3	
Sucrose Degradation V (Mammalian)	5.21E-01	1.11E-01	NaN	ALDOA	
Assembly of RNA Polymerase II Complex	5.1E-01	6E-02	NaN	TAF15,TAF5,TAF7	
Superpathway of Cholesterol Biosynthesis	5.04E-01	6.9E-02	NaN	LBR,MVK	
Transcriptional Regulatory Network in Embryonic Stem Cells	4.53E-01	5.56E-02	NaN	EOMES,H3-3A/H3-3B,KAT6A	
Dopamine Receptor Signaling	4.52E-01	5.19E-02	NaN	PPP1CB,PPP1R12A,PPP2R5C,PRKAR2A	
γ-glutamyl Cycle	4.51E-01	9.09E-02	NaN	GGT7	
Purine Nucleotides De Novo Biosynthesis II	4.51E-01	9.09E-02	NaN	ADSL	
GDP-glucose Biosynthesis	4.51E-01	9.09E-02	NaN	HK1	
Gαi Signaling	4.42E-01	4.8E-02	-1.633	GNG2,MAPK1,PRKAR2A,RAP1A,RAP1B,SOS1	
BEX2 Signaling Pathway	4.31E-01	5.06E-02	NaN	BCL2,NFKBIA,PPP2R5C,PTEN	
Glucose and Glucose-1-phosphate Degradation	4.21E-01	8.33E-02	NaN	HK1	
Glycogen Degradation II	4.21E-01	8.33E-02	NaN	MTAP	
Endocannabinoid Neuronal Synapse Pathway	4.18E-01	4.69E-02	0.000	GNG2,KCNJ3,MAPK1,MAPK7,PLCB1,PRKAR2A	
Role of CHK Proteins in Cell Cycle Checkpoint Control	4.16E-01	5.26E-02	NaN	ATM,PPP2R5C,RFC1	
cAMP-mediated signaling	4.01E-01	4.39E-02	-1.000	ADRB1,AKAP13,ATF4,CALM1 (includes others),CREBBP,MAPK1,PDE3B,PDE7A,PRKAR2A,RAP1A	
Acyl-CoA Hydrolysis	3.94E-01	7.69E-02	NaN	ACOT4	
Oleate Biosynthesis II (Animals)	3.94E-01	7.69E-02	NaN	SCD	
Leukotriene Biosynthesis	3.94E-01	7.69E-02	NaN	GGT7	
Cholesterol Biosynthesis I	3.94E-01	7.69E-02	NaN	LBR	
Cholesterol Biosynthesis II (via 24,25-dihydrolanosterol)	3.94E-01	7.69E-02	NaN	LBR	
Cholesterol Biosynthesis III (via Desmosterol)	3.94E-01	7.69E-02	NaN	LBR	
UDP-N-acetyl-D-galactosamine Biosynthesis II	3.94E-01	7.69E-02	NaN	HK1	
Antioxidant Action of Vitamin C	3.76E-01	4.59E-02	1.000	MAPK1,NFKBIA,PLAAT4,PLCB1,SLC2A8	
Adipogenesis pathway	3.73E-01	4.48E-02	NaN	FOXO1,HDAC1,KAT6A,KAT6B,KDM1A,SMAD3	
Superpathway of Methionine Degradation	3.71E-01	5.41E-02	NaN	MAT2B,PRMT5	
Glycogen Degradation III	3.7E-01	7.14E-02	NaN	MTAP	
Mevalonate Pathway I	3.7E-01	7.14E-02	NaN	MVK	
Colanic Acid Building Blocks Biosynthesis	3.7E-01	7.14E-02	NaN	UGP2	
Osteoarthritis Pathway	3.58E-01	4.27E-02	1.000	ADAMTS4,ATF4,CASP3,CASP8,CREBBP,ITGB1,MYBBP1A,SMAD3,SMAD4	
Telomere Extension by Telomerase	3.48E-01	6.67E-02	NaN	TERF2IP	
Synaptic Long Term Depression	3.4E-01	4.23E-02	-0.707	GNA12,MAPK1,PLAAT4,PLCB1,PPP2R5C,PRKCB,RAP1A,RAP1B	
Xenobiotic Metabolism CAR Signaling Pathway	3.4E-01	4.23E-02	-0.707	ABCB1,CREBBP,EP300,MAPK1,PPP2R5C,PRKCB,RACK1,SNW1	
Chondroitin Sulfate Degradation (Metazoa)	3.27E-01	6.25E-02	NaN	ARSB	
Glutaryl-CoA Degradation	3.27E-01	6.25E-02	NaN	HADH	
Xenobiotic Metabolism PXR Signaling Pathway	3.24E-01	4.17E-02	0.000	ABCB1,CREBBP,EP300,PPP1CB,PPP1R12A,PRKAR2A,PRKCB,SNW1	
Pyrimidine Ribonucleotides Interconversion	3.21E-01	4.88E-02	NaN	CMPK2,DDX3X	
Mitochondrial L-carnitine Shuttle Pathway	3.09E-01	5.88E-02	NaN	CPT1A	
D-myo-inositol (1,4,5)-trisphosphate Degradation	3.09E-01	5.88E-02	NaN	IMPA2	
Pyrimidine Ribonucleotides De Novo Biosynthesis	2.98E-01	4.65E-02	NaN	CMPK2,DDX3X	
tRNA Splicing	2.98E-01	4.65E-02	NaN	PDE3B,PDE7A	
D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	2.92E-01	5.56E-02	NaN	PTEN	
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	2.92E-01	5.56E-02	NaN	MVK	
Wnt/β-catenin Signaling	2.89E-01	4.05E-02	-0.447	CREBBP,CSNK1G2,EP300,HDAC1,PPP2R5C,RUVBL2,UBA52	
Bladder Cancer Signaling	2.79E-01	4.12E-02	NaN	CDK4,MAPK1,RAP1A,RAP1B	
DNA damage-induced 14-3-3σ Signaling	2.76E-01	5.26E-02	NaN	ATM	
Factors Promoting Cardiogenesis in Vertebrates	2.74E-01	4E-02	-0.816	ATF4,CREBBP,PLCB1,PRKCB,ROCK1,SMAD4	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	2.64E-01	4.11E-02	NaN	ADRB1,PLCB1,PRKAR2A	
Cardiomyocyte Differentiation via BMP Receptors	2.6E-01	5E-02	NaN	SMAD4	
Inflammasome pathway	2.6E-01	5E-02	NaN	CASP8	
nNOS Signaling in Neurons	2.58E-01	4.26E-02	NaN	CALM1 (includes others),PRKCB	
TREM1 Signaling	2.49E-01	4E-02	NaN	ITGB1,MAPK1,NLRC5	
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	2.34E-01	4.55E-02	NaN	CMPK2	
