© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
IFNA14	 	cytokine	 	 	 	7.58E-05	IFIH1,ISG15,MX1	 
IFNA6	 	cytokine	 	 	 	7.58E-05	IFIH1,ISG15,MX1	 
gamma-tocotrienol	 	chemical drug	 	 	 	7.58E-05	JUN,NFKBIA,TNFAIP3	44 (11)
linoleic acid	 	chemical - endogenous mammalian	 	1.342	 	7.72E-05	HSP90B1,HSPA5,NFKBIA,S100A8,S100A9	66 (15)
CP-55940	 	chemical reagent	 	 	 	8.16E-05	JUN,NFKBIA,TNFAIP3,UBC	39 (7)
SUMO3	 	other	 	-0.849	 	8.16E-05	HSPA8,ISG15,LY6E,TAP1	 
5-azacytidine	 	chemical drug	 	1.912	 	8.20E-05	CALR,HSP90B1,HSPA5,HSPA8,IFI6,ITGAL,MCL1	 
butyric acid	 	chemical - endogenous mammalian	 	0.342	 	8.78E-05	CALM1 (includes others),HLA-DRA,IFIT3,IFITM2,LY6E,MCL1,NFKBIA,OAS2,PLSCR1,TNFAIP2,UTRN	 
miR-199a-5p (and other miRNAs w/seed CCAGUGU)	 	mature microRNA	Inhibited	-2.236	bias	8.80E-05	IFI27,ISG15,MX2,RSAD2,SAMD9L	 
sorafenib	 	chemical drug	 	-1.899	 	9.05E-05	HSPA5,MCL1,OAS1,VIM	49 (13)
cisplatin	 	chemical drug	 	0.689	 	9.27E-05	HSPA5,IFI6,IFIH1,JUN,LYZ,MCL1,MX1,NFKBIA,SCO2,STK17B,TAP1,TMSB10/TMSB4X,TRIM22,TYMP,VIM	84 (17)
SMC3	 	other	 	 	 	9.43E-05	HLA-DQA1,HLA-DQB1,HLA-DRA	 
IFNA8	 	cytokine	 	 	 	9.43E-05	IFIH1,ISG15,MX1	 
IFNA16	 	cytokine	 	 	 	9.43E-05	IFIH1,ISG15,MX1	 
RFX5	 	transcription regulator	 	 	 	9.43E-05	B2M,HLA-B,HLA-DRA	 
cyclosporin A	 	biologic drug	Inhibited	-2.335	 	9.69E-05	HSPA5,IRF4,ITGAL,JUN,NFKBIA,S100A9,SELL,TMSB10/TMSB4X,UTRN,VIM,XAF1	85 (16)
cholesterol	 	chemical - endogenous mammalian	 	0.200	 	9.93E-05	CD1C,HLA-DRB5,HSP90B1,HSPA5,LAPTM5,LYZ,MPEG1,S100A8	39 (7)
CEBPA	 	transcription regulator	 	-1.572	 	1.01E-04	HLA-B,HSPA5,IFI27,IFI6,ISG15,ITGAL,JUN,OAS2,RGS2,S100A8,S100A9	44 (5)
MYB	 	transcription regulator	 	 	 	1.06E-04	ATP2B1,CD4,COPA,HSPA5,HSPA8,JUN,VIM	 
Eif2	 	complex	 	 	 	1.09E-04	EIF2AK2,HSPA5	 
IRAK4	 	kinase	 	 	 	1.13E-04	IRF4,JUN,NFKBIA,PLSCR1,TNFAIP3	47 (13)
PRNP	 	other	 	0.000	 	1.13E-04	HSP90B1,HSPA5,HSPA8,NFKBIA,PLAUR	51 (11)
DPH5	 	enzyme	 	 	 	1.16E-04	EEF2,NFKBIA,STAT1	 
hydrogen sulfide	 	chemical - endogenous mammalian	 	 	 	1.16E-04	HSPA5,SELL,TXN	 
mannose	 	chemical - endogenous mammalian	 	 	 	1.16E-04	HSP90B1,HSPA5,MCL1	40 (10)
MAPT	 	other	 	 	 	1.19E-04	ACTG1,BASP1,EEF2,HSPA5,HSPA8,JUN,MAP1A,TPT1,TXN,UBC	 
progesterone	 	chemical - endogenous mammalian	 	1.034	 	1.27E-04	HLA-DQB1,HSPA8,ISG20,JUN,KLF10,KLF9,MYD88,NFKBIA,RACK1,S100A6,STAT1,TYMP,VIM	60 (14)
prednisolone	 	chemical drug	 	0.707	 	1.29E-04	HSPA8,ISG20,KCTD12,KLF9,MCL1,STAT1,TNFAIP3,UTRN	 
FZD9	 	G-protein coupled receptor	 	 	 	1.40E-04	IFI44,ISG15,STAT1	 
fontolizumab	 	biologic drug	 	 	 	1.40E-04	ISG15,MX1,RSAD2	 
TNK1	 	kinase	 	 	 	1.40E-04	IFIH1,ISG20,OAS2	45 (4)
methyl methanesulfonate	 	chemical toxicant	 	 	 	1.46E-04	JUN,MCL1,TRIM22,VIM	56 (10)
JUN	0.327	transcription regulator	 	1.315	 	1.70E-04	CALM1 (includes others),CFP,EEF2,HLA-B,HNRNPA2B1,JUN,NFKBIA,PLAUR,STAT1,TXN,VIM	80 (15)
amphetamine	 	chemical drug	 	 	 	1.80E-04	HSPA8,JUN,RGS2,SELL,TNFAIP3	 
IL17A	 	cytokine	 	0.946	 	1.83E-04	ISG15,JUN,MCL1,S100A8,S100A9,TNFAIP3,TYMP,VIM	62 (15)
genistein	 	chemical drug	 	-0.308	 	1.87E-04	AP1S2,CD4,HLA-A,HLA-DQA1,HSPA5,ITGB2,JUN,LAPTM5,LGMN,STK17B	19 (2)
NFYA	 	transcription regulator	 	 	 	1.90E-04	CALR,HLA-DQB1,HLA-DRA,HSPA5,JUN	 
MAPK3	 	kinase	 	1.000	 	1.90E-04	HLA-DQB1,JUN,MCL1,PLAUR,RGS2	52 (8)
ZBP1	 	other	 	 	 	1.97E-04	ISG15,NFKBIA,OAS1	 
PS-1145	 	chemical - kinase inhibitor	 	 	 	1.97E-04	HSPA5,NFKBIA,TNFAIP3	28 (5)
E. coli B5 lipopolysaccharide	 	chemical - endogenous non-mammalian	Activated	2.795	 	1.98E-04	B2M,EEF1A1,HLA-A,ISG20,ITGAL,MYD88,NFKBIA,TNFAIP3	49 (10)
PDGF BB	 	complex	 	1.142	 	2.03E-04	ATP2B1,CALM1 (includes others),CCNL1,JUN,KLF10,MCL1,RACK1,RGS2,TNFAIP3	49 (12)
KAT2B	 	transcription regulator	 	1.964	 	2.05E-04	B2M,HLA-B,HSPA5,ISG15	55 (12)
5-fluorouracil	 	chemical drug	 	0.812	 	2.12E-04	EEF2,EIF3C,HNRNPA2B1,HSPA8,JUN,MCL1,SLC25A5,SLC25A6,TMSB10/TMSB4X	 
TCF3	 	transcription regulator	 	0.816	 	2.17E-04	CD4,H1-0,HSP90B1,JUN,PDIA4,PLAC8,RASSF4,SAMD9L,SELL	 
lactacystin	 	chemical - protease inhibitor	 	0.562	 	2.18E-04	HLA-A,HLA-B,HNRNPA2B1,HSP90B1,HSPA5,NFKBIA,TXN	34 (8)
NXF1	 	other	 	 	 	2.18E-04	ITGAL,SELL	 
CTSD	 	peptidase	 	 	 	2.18E-04	EEF2,TXN	 
ATP2A1	 	transporter	 	 	 	2.18E-04	CALR,HSPA5	16 (3)
BICD2	 	other	 	 	 	2.18E-04	IFI27,STAT1	 
GSK-2606414	 	chemical reagent	 	 	 	2.18E-04	HSPA5,PDIA4	 
ZFP36	 	transcription regulator	 	-1.987	bias	2.22E-04	JUN,NFKBIA,PLAUR,S100A8,S100A9	68 (11)
TERT	 	enzyme	 	 	 	2.24E-04	B2M,HLA-B,ISG15,MX1,NFKBIA,VIM	30 (7)
EDN1	 	cytokine	 	 	 	2.24E-04	HSPA5,HSPA8,JUN,PLAUR,SELL,TPT1,VIM	72 (14)
Z-LLL-CHO	 	chemical - protease inhibitor	Activated	2.084	 	2.27E-04	HNRNPA2B1,HSP90B1,HSPA5,HSPA8,JUN,MCL1,NFKBIA,STAT1,TXN	68 (13)
TP53	 	transcription regulator	 	0.154	 	2.31E-04	CCNL1,EEF1A1,HLA-B,HLA-DQA1,HNRNPA2B1,HSPA5,HSPA8,ISG15,JUN,LYZ,MCL1,MX1,NFKBIA,OAS1,PLAUR,SCO2,SNX3,STAT1,TAP1,TMSB10/TMSB4X,TNFAIP2,TRIM22,UBC,VIM,XAF1	74 (15)
LDL	 	complex	Activated	2.186	 	2.31E-04	HSP90B1,HSPA5,JUN,MCL1,MX1,S100A8,SIGLEC1,TNFAIP3	58 (18)
farnesol	 	chemical reagent	 	 	 	2.31E-04	HSP90B1,HSPA5,PDIA4	 
6-hydroxydopamine	 	chemical toxicant	 	1.387	 	2.34E-04	CALR,HSPA5,HSPA8,JUN,UBC	26 (4)
SQSTM1	 	transcription regulator	 	 	 	2.41E-04	FGL2,JUN,NFKBIA,RSAD2	39 (7)
HGF	 	growth factor	 	1.294	 	2.42E-04	CALM1 (includes others),ISG15,ISG20,LGMN,MCL1,PLAUR,RGS2,S100A9,TNFAIP2,TNFAIP3,VIM	75 (18)
TICAM1	 	other	Activated	2.408	bias	2.51E-04	IFIT3,ISG15,ISG20,NFKBIA,RSAD2,TNFAIP3	73 (19)
IFN type 1	 	group	 	1.949	 	2.60E-04	EIF2AK2,IFIH1,ISG15,STAT1	67 (13)
HSPA5	0.422	enzyme	 	-0.254	 	2.60E-04	HSP90B1,HSPA5,HSPA8,ISG15	26 (5)
YWHAZ	 	enzyme	 	 	 	2.68E-04	HSP90B1,HSPA5,MCL1	 
PDLIM2	 	other	 	0.447	 	2.72E-04	IFI44,IFIT3,KCTD12,OAS3,STAT1	65 (13)
SOCS3	 	phosphatase	Inhibited	-2.216	 	2.72E-04	ISG20,JUN,MX1,OAS1,OAS2	75 (15)
HNRNPA2B1	0.309	other	 	 	 	2.81E-04	CPVL,CRIP1,HNRNPA2B1,KCTD12,OAS1,UTRN	 
1,2-dithiol-3-thione	 	chemical reagent	 	-0.364	 	2.85E-04	ACTG1,EIF3C,HSP90B1,LY6E,PDIA4,RACK1,TXN	8 (2)
FGFR1	 	kinase	 	-0.277	 	2.86E-04	EEF1A1,EIF3C,JUN,PLAUR,VIM	54 (11)
NFKB1	 	transcription regulator	 	 	 	2.89E-04	B2M,IRF4,ISG15,MCL1,NFKBIA,RACK1,STAT1,TNFAIP3	60 (15)
PTGER4	 	G-protein coupled receptor	Inhibited	-2.449	 	2.91E-04	IFIH1,ISG20,PARP14,RNF213,RSAD2,XAF1	 
daidzein	 	chemical drug	 	-0.447	 	3.00E-04	CD4,HLA-A,HLA-DQA1,ITGB2,LAPTM5	 
HIF1A	 	transcription regulator	 	1.912	 	3.07E-04	HSPA5,ITGB2,JUN,MCL1,PLAC8,PLAUR,TNFAIP2,TXN,VASP,VIM	86 (15)
ORMDL3	 	other	 	 	 	3.09E-04	OAS1,OAS2,OAS3	 
HFE	 	transmembrane receptor	 	 	 	3.09E-04	B2M,HSP90B1,HSPA5	 
olanzapine	 	chemical drug	 	1.091	 	3.15E-04	HLA-DRB5,HSPA8,RGS2,S100A8,S100A9	 
ZEB2	 	transcription regulator	 	-1.000	 	3.24E-04	FCER1A,FCN1,SELL,VIM	 
CHUK	 	kinase	 	0.675	 	3.29E-04	HLA-A,ISG15,KLF10,NFKBIA,PLSCR1,TNFAIP2,TNFAIP3	54 (13)
CAT	 	enzyme	 	1.982	 	3.48E-04	HLA-DRA,MCL1,VIM,XAF1	61 (13)
BACH2	 	transcription regulator	 	-1.091	 	3.48E-04	IRF4,MCL1,S100A8,S100A9	 
anisomycin	 	chemical - endogenous non-mammalian	 	 	 	3.48E-04	HSPA5,JUN,MCL1,PLAUR	58 (13)
EP300	 	transcription regulator	Activated	2.177	 	3.49E-04	B2M,EPSTI1,HLA-B,ITGB2,JUN,NFKBIA,OAS3,RSAD2,TNFAIP3,UTRN	65 (15)
2-aminopurine	 	chemical reagent	 	 	 	3.54E-04	IFI6,ISG15,OAS1	56 (6)
Integrinα	 	group	 	 	 	3.61E-04	ITGAL,ITGB2	 
TLN1	 	other	 	 	 	3.61E-04	ITGAL,MCL1	 
APAF1	 	other	 	 	 	3.61E-04	HSPA5,VIM	 
DMD	 	other	 	 	 	3.68E-04	ACTG1,EEF1A1,HSPA8,LYZ,MPEG1,UTRN,VIM	 
CAMP	 	other	 	 	 	3.80E-04	ITGB2,MCL1,MYD88,TNFAIP2,TNFAIP3	62 (14)
LY294002	 	chemical - kinase inhibitor	 	-1.251	 	3.84E-04	ATP2B1,HSPA5,ISG20,JUN,KLF10,MCL1,NFKBIA,RGS2,TNFAIP3,TYMP,VIM	75 (18)
Pln	 	other	 	 	 	4.00E-04	ATP2B1,HSP90B1,RACK1,VIM	 
SAFB2	 	other	 	 	 	4.03E-04	B2M,HLA-DPB1,JUN	 
Pkc(s)	 	group	 	 	 	4.10E-04	CD4,HSP90B1,HSPA5,JUN,PDIA4,RGS2,S100A8	73 (16)
GPER1	 	G-protein coupled receptor	Activated	2.000	 	4.27E-04	HSPA5,JUN,NFKBIA,TNFAIP3	64 (17)
methylprednisolone	 	chemical drug	 	1.675	 	4.29E-04	B2M,FGL2,HSP90B1,JUN,KLF9,PLAUR,RGS2,STAT1,TAPBP,TMSB10/TMSB4X,VIM	56 (10)
EPO	 	cytokine	 	 	 	4.50E-04	B2M,EEF1A1,JUN,LAPTM5,LY6E,MCL1,NFKBIA,TPT1	42 (8)
glutamine	 	chemical - endogenous mammalian	 	-1.387	 	4.54E-04	HSPA5,JUN,MCL1,NFKBIA,VIM	73 (14)
FOXP3	 	transcription regulator	 	 	 	4.54E-04	FGL2,HLA-A,IRF4,SELL,TNFAIP3	39 (7)
IL12B	 	cytokine	 	1.941	 	4.56E-04	PIK3AP1,S100A8,S100A9,STAT1	 
emodin	 	chemical drug	 	 	 	4.56E-04	HLA-DOA,HSPA5,IRF4,VIM	 
EGF	 	growth factor	Activated	2.609	 	4.71E-04	EEF1A1,JUN,KLF10,MCL1,PLAUR,PLSCR1,S100A9,STAT1,TNFAIP3,VASP,VIM	73 (16)
ST1926	 	chemical drug	 	1.664	bias	4.71E-04	EEF2,PABPC1,SLC25A6,TMSB10/TMSB4X,TPT1,TXN	 
PIK3CG	 	kinase	Inhibited	-2.219	 	4.74E-04	B2M,HLA-A,OAS2,STAT1,TAP1	24 (4)
IL10	 	cytokine	 	-0.713	 	4.75E-04	FCER1G,ITGAL,JUN,MCL1,MYD88,S100A8,SELL,STAT1,TAP1	83 (18)
cadmium chloride	 	chemical toxicant	 	 	 	4.86E-04	HSPA5,JUN,TXN,VIM	90 (16)
ATF4	 	transcription regulator	 	1.990	 	4.87E-04	CALR,HSP90B1,HSPA5,JUN,KLF9,MCL1	52 (7)
PI3K (complex)	 	complex	 	1.446	 	4.92E-04	ITGB2,JUN,MCL1,NFKBIA,RGS2,SELL,TNFAIP3,TYMP	60 (16)
TAF4B	 	transcription regulator	 	 	 	5.13E-04	JUN,NFKBIA,TNFAIP3	 
vitamin D	 	chemical drug	 	 	 	5.18E-04	IFI27,IRF4,NFKBIA,S100A8	 
epigallocatechin-gallate	 	chemical drug	 	-1.477	 	5.34E-04	ISG15,JUN,NFKBIA,PDIA4,STAT1,TAP1,VIM	75 (17)
pervanadate	 	chemical reagent	 	 	 	5.40E-04	MX1,NFKBIA	40 (5)
idelalisib	 	chemical drug	 	 	 	5.40E-04	MCL1,SELL	20 (4)
ATP2B2	 	transporter	 	 	 	5.40E-04	CALR,HSPA5	 
UTRN	0.280	transmembrane receptor	 	 	 	5.40E-04	ACTG1,UTRN	 
IL12RB1	 	transmembrane receptor	 	 	 	5.40E-04	IFI6,OAS2	48 (5)
mibefradil	 	chemical drug	 	 	 	5.40E-04	ITGB2,SELL	 
NFkB (complex)	 	complex	Activated	2.139	 	5.75E-04	HLA-A,IRF4,ISG15,ITGAL,JUN,MCL1,NFKBIA,RSAD2,TAP1,TNFAIP2,TNFAIP3,VIM	81 (15)
p70 S6k	 	group	 	 	 	5.75E-04	EEF1A1,EEF2,VIM	 
ECSIT	 	transcription regulator	 	 	 	5.75E-04	NFKBIA,PLAUR,TNFAIP3	25 (6)
ciprofloxacin	 	chemical drug	 	1.400	 	5.85E-04	HLA-A,ITGAL,LGMN,MPEG1,VIM	 
SYK	 	kinase	 	-0.133	 	6.10E-04	FCER1G,FGL2,OAS1,OAS2,RASSF4	 
PLN	 	transporter	 	 	 	6.22E-04	ATP2B1,HSP90B1,RACK1,VIM	 
KIT	 	transmembrane receptor	 	 	 	6.35E-04	FCER1A,IFIT3,ITGB2,MCL1,STAT1	22 (4)
VDR	 	transcription regulator	 	0.378	 	6.38E-04	IFI44L,ISG15,JUN,MYD88,S100A8,S100A9,TXN	38 (8)
TRADD	 	other	 	 	 	6.41E-04	NFKBIA,TNFAIP2,TNFAIP3	48 (9)
folic acid	 	chemical - endogenous mammalian	 	0.392	 	6.60E-04	IFI27,IFI6,JUN,MYD88	 
25-hydroxycholesterol	 	chemical reagent	 	1.119	 	6.60E-04	FCER1A,HSPA5,JUN,NFKBIA	15 (3)
actinomycin D	 	biologic drug	 	0.251	 	6.70E-04	JUN,LMNB1,MCL1,PLAUR,RGS2,TAP1,TNFAIP2	69 (14)
estrogen receptor	 	group	 	1.664	 	6.87E-04	JUN,KLF10,LY6E,PLAUR,RGS2,SELL,VIM	82 (17)
prostaglandin E2	 	chemical - endogenous mammalian	 	0.845	 	6.92E-04	IRF4,JUN,MCL1,NFKBIA,RGS2,S100A8,SELL,VIM	77 (17)
ELF1	 	transcription regulator	 	 	 	7.12E-04	CD4,FCER1A,FCER1G	 
IRAK3	 	kinase	 	 	 	7.12E-04	NFKBIA,TNFAIP3,VIM	40 (9)
chrysotile asbestos	 	chemical toxicant	 	 	 	7.12E-04	HSP90B1,HSPA5,PDIA4	 
N(G)-monomethyl-D-arginine	 	chemical - endogenous mammalian	 	 	 	7.12E-04	HLA-DRA,ITGB2,PLAUR	 
calcimycin	 	chemical reagent	Activated	2.182	 	7.15E-04	CALR,HSP90B1,HSPA5,IRF4,JUN	50 (12)
POLR2A	 	enzyme	 	 	 	7.40E-04	IFI6,NFKBIA,TNFAIP3,VIM	 
Tlr	 	group	Activated	2.236	bias	7.44E-04	HLA-A,IRF4,NFKBIA,STAT1,TNFAIP3	48 (12)
ST6GALNAC1	 	enzyme	 	 	 	7.53E-04	B2M,VIM	 
tofacitinib	 	chemical drug	 	 	 	7.53E-04	IFIT3,ISG15	54 (6)
PIK3C3	 	kinase	 	 	 	7.53E-04	HLA-A,HLA-DQB1	 
Muscarinic cholinergic receptor	 	group	 	 	 	7.53E-04	JUN,RGS2	39 (7)
gefitinib	 	chemical drug	 	 	 	7.73E-04	EPSTI1,HSP90B1,PLAUR,S100A9,STAT1,VIM	74 (13)
tamoxifen	 	chemical drug	 	-0.557	 	7.82E-04	AHNAK,HSP90B1,ISG20,JUN,MX1,TXN,TYMP,UTRN	37 (7)
silibinin	 	chemical drug	 	 	 	7.82E-04	MCL1,NFKBIA,PLAUR,VIM	71 (17)
calphostin C	 	chemical - kinase inhibitor	 	 	 	7.82E-04	HSP90B1,HSPA5,PDIA4,S100A8	25 (5)
RPSA	 	translation regulator	 	 	 	7.87E-04	ISG15,STAT1,TAP1	24 (6)
TCF4	 	transcription regulator	 	1.342	 	7.94E-04	H1-0,HSP90B1,JUN,MCL1,PDIA4,PLAC8,PLAUR,SAMD9L,SELL	 
mir-155	 	microRNA	 	-1.756	 	8.03E-04	IFIT3,IRF4,MX1,MYD88,STAT1	78 (17)
ERBB2	 	kinase	 	-0.115	 	8.07E-04	AHNAK,CRIP1,EPSTI1,JUN,MCL1,PDIA4,PLAC8,PLAUR,S100A6,STK17B,TAP1,TAPBP,VIM	67 (18)
FANCC	 	other	 	 	 	8.27E-04	IFI44L,MX1,OAS1,TBC1D9	 
POR	 	enzyme	 	0.130	 	8.43E-04	ACTG1,HLA-A,HLA-DQA1,HLA-DQB1,HLA-DRB5,STAT1	 
MRTFA	 	transcription regulator	 	-0.156	 	8.68E-04	ACTG1,FCN1,HLA-A,S100A8,S100A9,STAT1	 
2-deoxyglucose	 	chemical drug	 	0.753	 	8.73E-04	HSP90B1,HSPA5,JUN,MCL1	56 (15)
staurosporine	 	chemical - kinase inhibitor	 	-1.982	 	8.98E-04	ISG15,ITGB2,KLF10,MCL1,SELL	58 (10)
E. coli serotype 0127B8 lipopolysaccharide	 	chemical - endogenous non-mammalian	 	1.664	 	9.18E-04	HSPA5,MYD88,NFKBIA,RACK1,RSAD2,STAT1	77 (13)
acetaminophen	 	chemical drug	 	1.342	 	9.18E-04	ACTG1,HSPA5,JUN,MCL1,PLAUR,TXN	60 (13)
CLDN7	 	other	 	-1.342	 	9.32E-04	H2AC18/H2AC19,HLA-B,IFI44,IFI6,MX1	 
deferasirox	 	chemical drug	 	 	 	9.53E-04	ITGB2,JUN,MS4A6A	 
LCK	 	kinase	 	1.982	 	9.70E-04	CD4,ITGAL,ITGB2,JUN	15 (3)
KITLG	 	growth factor	 	 	 	9.77E-04	B2M,EEF1A1,LAPTM5,LY6E,NFKBIA,PLSCR1,TPT1	 
EGFR	 	kinase	 	0.811	 	9.93E-04	HNRNPA2B1,HSP90B1,HSPA5,JUN,MCL1,NFKBIA,PABPC1,PLAUR,VIM	75 (14)
SOX4	 	transcription regulator	 	-0.896	 	9.98E-04	FCER1G,HLA-DQB1,LYZ,SEL1L3,SELL,VIM	 
PNPLA8	 	enzyme	 	 	 	1.00E-03	HSP90B1,HSPA5	5 (2)
HDAC11	 	transcription regulator	 	 	 	1.00E-03	EIF2AK2,ISG15	 
Rfx5	 	other	 	 	 	1.00E-03	HLA-A,HLA-DRA	 
ETV6-NTRK3	 	fusion gene/product	 	 	 	1.00E-03	IFIT3,STAT1	 
C5	 	cytokine	 	1.446	 	1.00E-03	HSPA5,ITGB2,NFKBIA,TNFAIP2,TNFAIP3	65 (18)
RAD21	 	transcription regulator	 	 	 	1.04E-03	HLA-DQA1,HLA-DQB1,HLA-DRA	 
PDX1	 	transcription regulator	 	0.728	 	1.05E-03	ACTG1,HSPA5,JUN,KLF10,PDIA4,RSAD2	 
PRKCD	 	kinase	 	0.115	 	1.08E-03	CD4,JUN,MCL1,NFKBIA,OAS1,PLSCR1	72 (17)
LMNA	 	other	 	 	 	1.09E-03	H3-3A/H3-3B,IFI44,IFIH1,ISG20,JUN,LMNB1,STAT1	 
trichostatin A	 	chemical drug	 	-0.471	 	1.11E-03	B2M,EIF2AK2,HLA-DQB1,HLA-DRA,HNRNPA2B1,HSPA5,IRF4,LGMN,LMNB1,NFKBIA,TMSB10/TMSB4X,TNFAIP2,UTRN,VIM	64 (11)
IL22	 	cytokine	 	1.145	 	1.11E-03	HLA-B,HSPA5,MCL1,S100A8,S100A9	42 (8)
RELB	 	transcription regulator	 	 	 	1.13E-03	B2M,IRF4,NFKBIA,TNFAIP2	47 (11)
isotretinoin	 	biologic drug	 	1.000	 	1.13E-03	IFIT3,OAS1,S100A9,TNFAIP2	 
cadmium	 	chemical toxicant	 	1.000	 	1.13E-03	B2M,HLA-DQB1,HSPA5,JUN	44 (12)
TMPRSS2-ERG	 	fusion gene/product	 	0.447	 	1.15E-03	IFI44,KLF9,SAMD9,SAMD9L,VIM	 
TRG	 	other	 	 	 	1.28E-03	FCER1G,HLA-DQB1	 
PDGF (family)	 	group	 	 	 	1.28E-03	CALR,VIM	 
UBA7	 	enzyme	 	 	 	1.28E-03	ISG15,OAS1	55 (6)
CD160	 	transmembrane receptor	 	 	 	1.28E-03	JUN,MCL1	 
YBX3	 	transcription regulator	 	 	 	1.28E-03	HLA-DQB1,JUN	5 (2)
RTKN	 	other	 	 	 	1.28E-03	TNFAIP3,VIM	39 (7)
DEK	 	transcription regulator	 	 	 	1.28E-03	MCL1,NFKBIA	 
F2	 	peptidase	Activated	2.007	bias	1.30E-03	CALR,JUN,NFKBIA,PDIA4,PLAUR,TNFAIP3,VASP	75 (20)
IL1	 	group	 	1.912	 	1.31E-03	IRF4,ITGB2,JUN,LYZ,S100A9,SELL,TNFAIP3,TYMP	71 (16)
NRG1	 	growth factor	 	0.652	 	1.33E-03	EEF1A1,ITGB2,JUN,MCL1,PLAUR,UTRN,VIM	65 (18)
TNFSF11	 	cytokine	 	0.966	 	1.33E-03	IRF4,ITGAL,JUN,NFKBIA,PLAUR,STAT1,TSPAN13	80 (18)
NLRP12	 	other	 	 	 	1.35E-03	HLA-A,HLA-B,JUN	 
MAP2K1/2	 	group	 	0.508	 	1.37E-03	HSPA5,JUN,MCL1,VIM	66 (15)
(+)-MK-801	 	chemical drug	 	-0.117	 	1.37E-03	HSPA5,JUN,NFKBIA,SELL	17 (3)
CXCL12	 	cytokine	 	0.816	 	1.45E-03	CD4,HLA-B,IFI27,ITGAL,JUN,VIM	84 (15)
CXCL8	 	cytokine	 	0.861	 	1.50E-03	ITGAL,ITGB2,NFKBIA,SELL	39 (7)
CpG ODN 1826	 	chemical reagent	 	0.762	 	1.50E-03	HLA-DQB1,MYD88,PARP14,RGS2	 
CASR	 	G-protein coupled receptor	 	0.447	 	1.51E-03	ISG15,MYD88,S100A8,S100A9,TXN	 
IKBKG	 	kinase	 	1.060	 	1.55E-03	HLA-A,ISG15,NFKBIA,TNFAIP2,TNFAIP3	54 (13)
NSD2	 	enzyme	 	 	 	1.58E-03	JUN,OAS1,STAT1	 
Stat1-Stat2	 	complex	 	 	 	1.59E-03	EIF2AK2,OAS1	 
DHX58	 	enzyme	 	 	 	1.59E-03	CD4,IFIH1	55 (6)
IFNL2	 	other	 	 	 	1.59E-03	CD4,MX1	 
PARP14	0.356	enzyme	 	 	 	1.59E-03	ISG15,MCL1	 
EEF1A2	 	translation regulator	 	 	 	1.59E-03	ITGAL,ITGB2	 
tiron	 	chemical reagent	 	 	 	1.59E-03	HSPA5,PLAUR	34 (8)
curcumin	 	chemical drug	 	-1.720	 	1.65E-03	HSP90B1,HSPA8,JUN,KLF9,MCL1,NFKBIA,TPT1,VIM	60 (18)
memantine	 	chemical drug	 	 	 	1.70E-03	HSPA5,NFKBIA,TAP1	17 (3)
pristane	 	chemical toxicant	 	 	 	1.70E-03	HNRNPA2B1,ISG15,VIM	 
quercetin	 	chemical drug	 	 	 	1.71E-03	HSPA5,ITGAL,JUN,MCL1,PLAUR	60 (16)
CD44	 	other	 	0.775	 	1.72E-03	CALR,IFITM2,JUN,MCL1,SELL,VIM	59 (17)
CDH1	 	other	 	0.205	 	1.72E-03	IFI27,JUN,PLAUR,VIM	72 (15)
CFTR	 	ion channel	 	 	 	1.72E-03	NFKBIA,S100A8,STAT1,TNFAIP3	29 (5)
PGR	 	ligand-dependent nuclear receptor	 	0.537	 	1.74E-03	IFI27,KLF9,NFKBIA,S100A6,S100A8,STAT1,VASP	 
SYVN1	 	transporter	Activated	2.236	bias	1.76E-03	CALM1 (includes others),HLA-A,HNRNPM,IFI44,IFITM2	 
Pka	 	complex	Inhibited	-2.117	 	1.82E-03	IFI27,IFI6,JUN,RGS2,XAF1	58 (6)
mitoxantrone	 	chemical drug	 	 	 	1.83E-03	MCL1,OAS2,RSAD2	 
ACOX1	 	enzyme	 	0.447	 	1.93E-03	HLA-DQA1,HLA-DRB5,HSPA5,PLSCR1,RGS2	 
tunicamycin	 	chemical - endogenous non-mammalian	 	1.219	 	1.94E-03	CALR,HSP90B1,HSPA5,MCL1,NFKBIA,SEC11A	16 (7)
azathioprine	 	chemical drug	 	 	 	1.94E-03	CALR,CD1C	 
G2535	 	chemical reagent	 	 	 	1.94E-03	NFKBIA,VIM	51 (12)
MCL1	0.254	transporter	 	 	 	1.94E-03	MCL1,TPT1	 
Z-DEVD-FMK	 	chemical - protease inhibitor	 	 	 	1.94E-03	FCER1G,MCL1	 
mimosine	 	chemical drug	 	 	 	1.94E-03	HLA-DQA1,HLA-DQB1	 
IKBKB	 	kinase	 	0.545	 	1.96E-03	HLA-A,ISG15,LMNB1,MX1,NFKBIA,TNFAIP2,TNFAIP3	49 (11)
TFRC	 	transporter	 	-1.109	 	1.96E-03	HSPA5,ITGB2,JUN,MS4A6A	 
PLAUR	0.251	transmembrane receptor	 	 	 	1.97E-03	JUN,PLAUR,VIM	77 (19)
F7	 	peptidase	 	 	 	1.97E-03	EEF1A1,EEF2,PLAUR	 
