© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
NR1H2	 	ligand-dependent nuclear receptor	 	 	 	5.82E-03	CCL4,CD38,DDX60	 
KDM1A	 	enzyme	 	 	 	5.83E-03	EIF2AK2,EOMES,ID2,IKZF3	 
etoposide	 	chemical drug	Activated	2.000	 	6.03E-03	EEF1A1,GZMB,ID2,TNFSF10	 
NFATC1	 	transcription regulator	 	 	 	6.14E-03	CD3G,CX3CR1,TNFSF10	 
imatinib	 	chemical drug	 	-0.440	 	6.20E-03	EIF4B,IFIT3,JAK1,SLC25A6,STAT1	 
CD44	 	other	 	 	 	6.34E-03	CCL4,CD8A,CX3CR1,STAT2	 
OSCAR	 	other	 	 	 	6.43E-03	CX3CR1,TNFSF10	 
FN1	 	enzyme	 	-1.000	 	6.78E-03	CCL4,CD8A,EIF4B,HLA-B	 
USP22	 	peptidase	 	 	 	6.80E-03	ADAR,ITGB2	 
PLAAT4	 	enzyme	 	 	 	6.80E-03	IFIT1,ISG15	34 (7)
ID2	0.274	transcription regulator	 	 	 	7.00E-03	EOMES,IFI16,IKZF3,TNFSF10	 
SMARCA4	 	transcription regulator	 	0.625	 	7.02E-03	ADGRG1,AHNAK,HLA-B,HLA-C,IFI16,IFIT1,TNFSF10	 
JUN	 	transcription regulator	 	 	 	7.03E-03	CD247,EEF2,HLA-B,ID2,IFI16,STAT1	37 (5)
EIF4B	-0.330	translation regulator	 	 	 	7.05E-03	ISG15	 
MLXIP	 	transcription regulator	 	 	 	7.05E-03	TXNIP	 
Raet1a	 	other	 	 	 	7.05E-03	HLA-A	 
PACS2	 	other	 	 	 	7.05E-03	HLA-C	 
STAT-1/2	 	group	 	 	 	7.05E-03	TNFSF10	 
AP1M1	 	transporter	 	 	 	7.05E-03	HLA-A	 
CELA1	 	peptidase	 	 	 	7.05E-03	HLA-A	 
miR-411-5p (and other miRNAs w/seed AGUAGAC)	 	mature microRNA	 	 	 	7.05E-03	TXNIP	 
mir-139	 	microRNA	 	 	 	7.05E-03	EOMES	 
Raet1d/Raet1e	 	other	 	 	 	7.05E-03	HLA-A	 
POLDIP3	 	other	 	 	 	7.05E-03	ISG15	 
GPR34	 	G-protein coupled receptor	 	 	 	7.05E-03	ITGB2	 
IFI30	 	enzyme	 	 	 	7.05E-03	HLA-A	 
P2RY12	 	G-protein coupled receptor	 	 	 	7.05E-03	CCL4	 
TRPC6	 	ion channel	 	 	 	7.05E-03	MX1	 
MXD4	 	transcription regulator	 	 	 	7.05E-03	ID2	 
USP13	 	peptidase	 	 	 	7.05E-03	STAT1	 
KHDRBS2	 	other	 	 	 	7.05E-03	STAT1	 
DPH1	 	other	 	 	 	7.05E-03	EEF2	 
iberdomide	 	chemical drug	 	 	 	7.05E-03	IKZF3	 
oxygen radical	 	chemical toxicant	 	 	 	7.05E-03	CD247	 
hexaarginine-neomycin B conjugate	 	chemical reagent	 	 	 	7.05E-03	CD8A	 
cation	 	chemical - other	 	 	 	7.05E-03	ITGB2	 
all-trans-4-Oxo-retinoic acid	 	chemical - endogenous mammalian	 	 	 	7.05E-03	CD38	 
N(omega)-hydroxyarginine	 	chemical - endogenous mammalian	 	 	 	7.05E-03	CD247	 
3-O-methylglucose	 	chemical reagent	 	 	 	7.05E-03	TXNIP	 
ACVRL1	 	kinase	 	 	 	7.18E-03	ID2,STAT1	 
isobutylmethylxanthine	 	chemical toxicant	 	 	 	7.35E-03	IFIT3,ITGB2,STAT1,STAT2	 
IgG	 	complex	 	0.000	 	7.35E-03	ADGRG1,CCL4,CTSC,ISG15	 
SB-431542	 	chemical reagent	 	 	 	7.52E-03	EOMES,ID2,TNFSF10	 
CSF2	 	cytokine	Activated	2.383	 	7.75E-03	CCL4,CD38,CD8A,CTSC,ID2,IL32	 
CERK	 	kinase	 	 	 	7.98E-03	CCL4,TNFSF10	 
NSD2	 	enzyme	 	 	 	7.98E-03	OAS1,STAT1	 
SUMO3	 	other	 	 	 	7.98E-03	CD38,ISG15	 
PRC2	 	complex	 	 	 	8.39E-03	MX1,OAS1	 
SERPINE2	 	other	 	 	 	8.39E-03	CCL4,ITGB2	 
fluvastatin	 	chemical drug	 	 	 	8.39E-03	CYBA,TNFSF10	 
pristane	 	chemical toxicant	 	 	 	8.39E-03	IFI16,ISG15	 
CD28	 	transmembrane receptor	Activated	2.211	 	8.57E-03	CCL4,CD247,EOMES,GZMB,TNFSF10	39 (7)
PTP4A1	 	phosphatase	 	 	 	8.66E-03	EEF1A1,EEF2,IFI16	 
mir-155	 	microRNA	 	 	 	8.66E-03	IFIT3,MX1,STAT1	40 (11)
CIITA	 	transcription regulator	 	 	 	8.81E-03	HLA-A,HLA-B	 
Tcf7	 	transcription regulator	 	 	 	8.81E-03	CCL4,EOMES	 
GW3965	 	chemical reagent	 	 	 	9.06E-03	CCL4,CD38,CX3CR1	5 (3)
conjugated linoleic acid	 	chemical drug	 	 	 	9.24E-03	ITGB2,JAK1	 
F7	 	peptidase	 	 	 	9.24E-03	EEF1A1,EEF2	 
AGTR1	 	G-protein coupled receptor	 	 	 	9.24E-03	CYBA,TXNIP	 
TNIP1	 	other	 	 	 	9.24E-03	HLA-A,HLA-B	 
eflornithine	 	chemical drug	 	 	 	9.24E-03	HLA-B,IL32	 
staurosporine	 	chemical - kinase inhibitor	 	 	 	9.27E-03	CCL4,ISG15,ITGB2	 
MIF	 	cytokine	 	 	 	9.48E-03	CCL4,GZMB,TRIM22	 
DMP1	 	other	 	 	 	9.68E-03	CX3CR1,S100B	 
SUMO2	 	enzyme	 	 	 	9.68E-03	CD38,ISG15	 
CD2	 	transmembrane receptor	 	 	 	9.68E-03	CD8A,STAT1	 
IRAK1	 	kinase	 	 	 	9.68E-03	STAT1,STAT2	 
FLT3	 	kinase	 	 	 	9.68E-03	CYBA,IFIT3	 
PAX5-ELN	 	fusion gene/product	 	 	 	9.68E-03	CD38,KLRB1	 
GNAQ	 	enzyme	 	 	 	9.69E-03	OAS1,PLSCR1,STAT1	 
tributyltin	 	chemical reagent	 	 	 	9.90E-03	IFIT3,STAT1,STAT2	 
ARHGAP21	 	other	 	 	 	1.01E-02	IFIT3,ISG20	 
N-acetyl-L-cysteine	 	chemical drug	 	0.000	 	1.02E-02	CYBA,GZMB,TXNIP,XAF1	 
IL22	 	cytokine	 	 	 	1.06E-02	CCL4,CYBA,HLA-B	 
leukotriene E4	 	chemical - endogenous mammalian	 	 	 	1.06E-02	CCL4	 
thioguanine	 	chemical drug	 	 	 	1.06E-02	TNFSF10	 
arundic acid	 	chemical drug	 	 	 	1.06E-02	S100B	 
CpG 10101	 	chemical drug	 	 	 	1.06E-02	STAT1	 
SOCS2-AS1	 	other	 	 	 	1.06E-02	TNFSF10	 
Eif2	 	complex	 	 	 	1.06E-02	EIF2AK2	 
Ap1 gamma	 	group	 	 	 	1.06E-02	HLA-A	 
Raet1b	 	other	 	 	 	1.06E-02	HLA-A	 
H60a	 	other	 	 	 	1.06E-02	HLA-A	 
IPH 2101	 	biologic drug	 	 	 	1.06E-02	CCL4	 
MKNK2	 	kinase	 	 	 	1.06E-02	ISG15	 
MLST8	 	other	 	 	 	1.06E-02	ISG15	 
SIGLEC10	 	other	 	 	 	1.06E-02	ETS1	 
GCM1	 	transcription regulator	 	 	 	1.06E-02	S100B	 
MXD3	 	transcription regulator	 	 	 	1.06E-02	ID2	 
umbralisib	 	chemical drug	 	 	 	1.06E-02	EIF4B	 
lirilumab	 	biologic drug	 	 	 	1.06E-02	CCL4	 
maraviroc	 	chemical drug	 	 	 	1.06E-02	CCL4	 
phloretin	 	chemical - endogenous non-mammalian	 	 	 	1.06E-02	TXNIP	 
phosphorothioate oligodeoxynucleotide	 	chemical - other	 	 	 	1.06E-02	CCL4	 
E64	 	chemical - endogenous non-mammalian	 	 	 	1.06E-02	TNFSF10	 
Collagen type II	 	complex	 	 	 	1.06E-02	CX3CR1,TNFSF10	 
ACVR1	 	kinase	 	 	 	1.06E-02	ID2,SAMD9L	 
P38 MAPK	 	group	 	1.176	 	1.07E-02	ETS1,IL32,ITGB2,STAT1,TNFSF10	 
estriol	 	chemical - endogenous mammalian	 	 	 	1.11E-02	CCL4,ITGB2	 
RBM5	 	other	 	 	 	1.11E-02	IL32,ISG15	 
GPX1	 	enzyme	 	 	 	1.11E-02	CCL4,TNFSF10	 
prednisolone	 	chemical drug	 	-0.577	 	1.11E-02	ISG20,STAT1,TNFSF10,TXNIP	 
GATA3	 	transcription regulator	 	 	 	1.11E-02	CCL4,CD3D,EOMES,ETS1	 
HOTAIR	 	other	 	 	 	1.15E-02	MX1,OAS1	 
IL12A	 	cytokine	 	 	 	1.15E-02	STAT1,STAT2	 
hexamethylene bisacetamide	 	chemical reagent	 	 	 	1.15E-02	IFIT3,RACK1	 
bortezomib	 	chemical drug	 	0.000	 	1.16E-02	CCL4,MX1,RSAD2,TNFSF10	 
miR-34a-5p (and other miRNAs w/seed GGCAGUG)	 	mature microRNA	 	 	 	1.17E-02	BIN2,IKZF3,SAMD9L	 
tacrolimus	 	chemical drug	 	 	 	1.19E-02	CCL4,GZMB,KLRD1,TNFSF10	 
BCR (complex)	 	complex	 	 	 	1.22E-02	CCL4,GZMB,JAK1	 
EGF	 	growth factor	 	1.016	 	1.22E-02	EEF1A1,EOMES,ETS1,ID2,PLSCR1,STAT1	 
KAT2B	 	transcription regulator	 	 	 	1.25E-02	HLA-B,ISG15	 
VHL	 	transcription regulator	 	 	 	1.29E-02	ADGRG1,CFL1,TNFSF10	 
CD274	 	enzyme	 	 	 	1.35E-02	GZMB,TNFSF10	 
salicylic acid	 	chemical drug	 	 	 	1.35E-02	CCL4,TNFSF10	 
LMNA	 	other	 	 	 	1.38E-02	CD38,IFI44,ISG20,STAT1	 
TIMP3	 	other	 	 	 	1.40E-02	JAK1,STAT1	 
HSPA5	 	enzyme	 	 	 	1.40E-02	IFIT1,ISG15	 
DNAJB4	 	other	 	 	 	1.41E-02	STAT1	 
CRTAM	 	other	 	 	 	1.41E-02	EOMES	 
ASCC1	 	transcription regulator	 	 	 	1.41E-02	TNFSF10	 
Nc2	 	complex	 	 	 	1.41E-02	HLA-A	 
LARP1	 	translation regulator	 	 	 	1.41E-02	PABPC1	 
CTSD	 	peptidase	 	 	 	1.41E-02	EEF2	 
miR-330-5p (and other miRNAs w/seed CUCUGGG)	 	mature microRNA	 	 	 	1.41E-02	ETS1	 
KPNA1	 	transporter	 	 	 	1.41E-02	STAT1	 
ITGAX	 	transmembrane receptor	 	 	 	1.41E-02	CCL4	 
AMFR	 	transmembrane receptor	 	 	 	1.41E-02	CD3D	 
TXN2	 	enzyme	 	 	 	1.41E-02	CYBA	 
CC-122	 	chemical drug	 	 	 	1.41E-02	IFIT3	 
phenylacetic acid	 	chemical - endogenous mammalian	 	 	 	1.41E-02	HLA-A	 
verlukast	 	chemical drug	 	 	 	1.41E-02	CCL4	 
diamide	 	chemical reagent	 	 	 	1.41E-02	CD247	 
pegintron	 	biologic drug	 	 	 	1.41E-02	ISG15	 
ferrous sulfate	 	chemical drug	 	 	 	1.41E-02	CCL4	 
D-Pen-2,5-enkephalin	 	chemical reagent	 	 	 	1.41E-02	GZMB	 
succinylacetone	 	chemical - endogenous mammalian	 	 	 	1.41E-02	CYBA	 
RTN4	 	other	 	 	 	1.46E-02	CFL1,STAT1	 
SMPD1	 	enzyme	 	 	 	1.46E-02	CCL4,TNFSF10	 
LDL	 	complex	 	 	 	1.48E-02	CCL4,CX3CR1,MX1,TNFSF10	 
CNR1	 	G-protein coupled receptor	 	 	 	1.50E-02	EOMES,PLSCR1,S100B	 
BAX	 	transporter	 	 	 	1.51E-02	HLA-A,JAK1	 
F2	 	peptidase	 	1.318	 	1.52E-02	ETS1,IL32,S100B,TNFSF10	 
PD98059	 	chemical - kinase inhibitor	 	-0.064	 	1.53E-02	CCL4,EEF1A1,ETS1,ITGB2,PABPC1,TXNIP	 
L-methionine	 	chemical - endogenous mammalian	 	 	 	1.57E-02	EEF1A1,IFI16	 
ZEB2	 	transcription regulator	 	 	 	1.57E-02	CX3CR1,ID2	 
NKX3-1	 	transcription regulator	 	 	 	1.57E-02	CX3CR1,ETS1	 
EGFR	 	kinase	 	1.172	 	1.58E-02	GZMB,IVNS1ABP,MACF1,PABPC1,TXNIP	 
CpG oligonucleotide	 	chemical drug	 	 	 	1.59E-02	CCL4,IFI6,TNFSF10	 
leukotriene D4	 	chemical - endogenous mammalian	 	 	 	1.62E-02	CCL4,EEF2	 
HDL	 	complex	 	 	 	1.62E-02	CX3CR1,ITGB2	 
WWTR1	 	transcription regulator	 	 	 	1.62E-02	ID2,ITGB2	 
Ccl2	 	cytokine	 	 	 	1.62E-02	CCL4,ETS1	 
OGA	 	enzyme	 	1.342	 	1.67E-02	CX3CR1,IFIT3,JAK1,STAT1,STAT2	 
26s Proteasome	 	complex	 	 	 	1.67E-02	STAT1,TNFSF10,TXNIP	 
PTPN6	 	phosphatase	 	 	 	1.68E-02	ETS1,ITGB2	 
SERPINF1	 	other	 	 	 	1.73E-02	CYBA,TNFSF10	 
styrene	 	chemical toxicant	 	 	 	1.75E-02	TNFSF10	 
Integrinα	 	group	 	 	 	1.75E-02	ITGB2	 
IFN alpha receptor	 	complex	 	 	 	1.75E-02	MX1	 
EGOT	 	other	 	 	 	1.75E-02	ISG15	 
olmesartan	 	chemical drug	 	 	 	1.75E-02	CYBA	 
TOX	 	transcription regulator	 	 	 	1.75E-02	ID2	 
KLF8	 	transcription regulator	 	 	 	1.75E-02	EPSTI1	 
GPR17	 	G-protein coupled receptor	 	 	 	1.75E-02	XAF1	 
SPINDOC	 	other	 	 	 	1.75E-02	IFI44L	 
RUBCN	 	other	 	 	 	1.75E-02	CCL4	 
CUZD1	 	other	 	 	 	1.75E-02	ID2	 
G6PC3	 	phosphatase	 	 	 	1.75E-02	CYBA	 
CREB3L4	 	transcription regulator	 	 	 	1.75E-02	ID2	 
RAP1B	 	enzyme	 	 	 	1.75E-02	CCL4	 
FGR	 	kinase	 	 	 	1.75E-02	IL32	 
LOC102724788/PRODH	 	enzyme	 	 	 	1.75E-02	TNFSF10	 
RHOH	 	enzyme	 	 	 	1.75E-02	ITGB2	 
SPIN1	 	other	 	 	 	1.75E-02	IFI44L	 
SPRY4	 	other	 	 	 	1.75E-02	ISG15	 
ODN-A151	 	chemical reagent	 	 	 	1.75E-02	TNFSF10	 
PLAA	 	other	 	 	 	1.75E-02	IL32	 
TWSG1	 	other	 	 	 	1.75E-02	ID2	 
AS1842856	 	chemical reagent	 	 	 	1.75E-02	TNFSF10	 
picolinic acid	 	chemical toxicant	 	 	 	1.75E-02	CCL4	 
CP 96345	 	chemical drug	 	 	 	1.75E-02	CCL4	 
sodium azide	 	chemical toxicant	 	 	 	1.75E-02	TXNIP	 
17-alpha-ethinylestradiol	 	chemical drug	 	 	 	1.79E-02	IFI16,JAK1,SPOCK2	 
trichloroethylene	 	chemical toxicant	 	 	 	1.79E-02	ID2,TXNIP	 
CD14	 	transmembrane receptor	 	 	 	1.79E-02	CCL4,IFIT1	 
benzene	 	chemical toxicant	 	 	 	1.79E-02	ID2,TXNIP	 
MYCN	 	transcription regulator	 	0.254	 	1.84E-02	EEF1A1,EEF2,HLA-A,ID2	 
medroxyprogesterone acetate	 	chemical drug	 	 	 	1.85E-02	CCL4,ETS1,ITGB2	 
1810019D21Rik	 	other	 	 	 	1.85E-02	ITGB2,SYNE1	 
ZAP70	 	kinase	 	 	 	1.85E-02	CYBA,XAF1	 
geldanamycin	 	chemical - endogenous non-mammalian	 	0.000	 	1.88E-02	EEF1A1,EIF2AK2,IFI16,STAT1	 
CXCR4	 	G-protein coupled receptor	 	 	 	1.91E-02	ID2,TNFSF10	 
IL13	 	cytokine	 	0.680	 	1.91E-02	CCL4,CD247,CTSC,JAK1,MATK	 
RELA	 	transcription regulator	 	 	 	1.96E-02	EOMES,HLA-B,IL32,ISG15,OAS2	 
CUX1	 	transcription regulator	 	 	 	1.97E-02	HLA-B,ITGB2	 
miR-17-5p (and other miRNAs w/seed AAAGUGC)	 	mature microRNA	 	 	 	2.03E-02	JAK1,TXNIP	 
miR-204-5p (and other miRNAs w/seed UCCCUUU)	 	mature microRNA	 	 	 	2.03E-02	CTSC,ID2	 
TYROBP	 	transmembrane receptor	 	 	 	2.03E-02	KLRD1,PLEK	 
GATA1	 	transcription regulator	 	 	 	2.04E-02	ETS1,IKZF3,PLEK,SPOCK2	 
UCP1	 	transporter	 	 	 	2.04E-02	EEF1A1,IFIT3,OAS3	 
EPO	 	cytokine	 	 	 	2.06E-02	EEF1A1,ID2,TNFSF10,TXNIP	 
Ap1	 	complex	 	 	 	2.07E-02	CCL4,ETS1,GZMB	 
miR-155-5p (miRNAs w/seed UAAUGCU)	 	mature microRNA	 	 	 	2.07E-02	CCL4,ETS1,SYNE2	 
pervanadate	 	chemical reagent	 	 	 	2.10E-02	MX1	 
blinatumomab	 	biologic drug	 	 	 	2.10E-02	CCL4	 
5R-hydroxytriptolide	 	chemical drug	 	 	 	2.10E-02	STAT1	 
BLVRA	 	enzyme	 	 	 	2.10E-02	TNFSF10	 
RDH8	 	enzyme	 	 	 	2.10E-02	CCL4	 
NLRP11	 	other	 	 	 	2.10E-02	IFIT1	 
CSRP3	 	other	 	 	 	2.10E-02	TXNIP	 
ERAP1	 	peptidase	 	 	 	2.10E-02	HLA-A	 
PPP4C	 	phosphatase	 	 	 	2.10E-02	ISG15	 
OLIG2	 	transcription regulator	 	 	 	2.10E-02	S100B	 
OPRD1	 	G-protein coupled receptor	 	 	 	2.10E-02	GZMB	 
GNAZ	 	enzyme	 	 	 	2.10E-02	CCL4	 
MMP13	 	peptidase	 	 	 	2.10E-02	CCL4	 
TRPC3	 	ion channel	 	 	 	2.10E-02	S100B	 
CD226	 	other	 	 	 	2.10E-02	GZMB	 
CLEC4M	 	other	 	 	 	2.10E-02	CCL4	 
HLA-B	-0.335	transmembrane receptor	 	 	 	2.10E-02	OAS2	 
Ifna4	 	other	 	 	 	2.10E-02	ISG15	 
Ppp1cc	 	phosphatase	 	 	 	2.10E-02	ID2	 
VTX-2337	 	chemical drug	 	 	 	2.10E-02	GZMB	 
mibefradil	 	chemical drug	 	 	 	2.10E-02	ITGB2	 
poly(U)RNA	 	chemical reagent	 	 	 	2.10E-02	MX1	 
gallium nitrate	 	chemical drug	 	 	 	2.10E-02	MATK	 
DICER1	 	enzyme	 	0.000	 	2.13E-02	EOMES,GZMB,OAS1,STAT1	 
CD247	-0.281	transmembrane receptor	 	 	 	2.16E-02	CYBA,XAF1	 
tributyrin	 	chemical drug	 	 	 	2.22E-02	ETS1,ID2	 
MUC1	 	other	 	 	 	2.22E-02	IFIT3,STAT1	 
birabresib	 	chemical drug	 	 	 	2.22E-02	IFI44,IFI44L	 
Go 6976	 	chemical - kinase inhibitor	 	 	 	2.22E-02	CCL4,ETS1	 
S100A9	 	other	 	 	 	2.24E-02	GZMB,ISG15,TXNIP	 
PTH	 	other	 	 	 	2.27E-02	AHNAK,CYBA,EIF4B	 
CD3E	 	transmembrane receptor	 	 	 	2.28E-02	CD3D,CD3G	 
methylmercury	 	chemical toxicant	 	 	 	2.28E-02	ID2,TXNIP	 
ERK1/2	 	group	 	 	 	2.34E-02	CCL4,ETS1,HLA-A,IFIT1	 
ATP-gamma-S	 	chemical reagent	 	 	 	2.35E-02	CCL4,CD8A	 
cytarabine	 	chemical drug	 	 	 	2.35E-02	GZMB,HLA-A	 
TNFSF13B	 	cytokine	 	 	 	2.42E-02	CCL4,PLEK	 
trovafloxacin	 	chemical drug	 	 	 	2.42E-02	HLA-A,ISG20	 
Stat1 dimer	 	complex	 	 	 	2.45E-02	EIF2AK2	 
SLC5A8	 	transporter	 	 	 	2.45E-02	TNFSF10	 
ULBP2	 	transmembrane receptor	 	 	 	2.45E-02	CCL4	 
catumaxomab	 	biologic drug	 	 	 	2.45E-02	TNFSF10	 
PIK3C3	 	kinase	 	 	 	2.45E-02	HLA-A	 
SH3RF1	 	enzyme	 	 	 	2.45E-02	EOMES	 
IL18RAP	 	transmembrane receptor	 	 	 	2.45E-02	IL32	 
USP21	 	peptidase	 	 	 	2.45E-02	ISG15	 
KLRB1	-0.271	transmembrane receptor	 	 	 	2.45E-02	CCL4	 
Klrk1	 	transmembrane receptor	 	 	 	2.45E-02	CCL4	 
CLEC2A	 	other	 	 	 	2.45E-02	CCL4	 
H4-16	 	other	 	 	 	2.45E-02	IFI6	 
Pde4d	 	enzyme	 	 	 	2.45E-02	ITGB2	 
PV-267	 	chemical reagent	 	 	 	2.45E-02	CCL4	 
delta-aminolevulinic acid	 	chemical - endogenous mammalian	 	 	 	2.45E-02	JAK1	 
poly rI:rC-RNA HMW	 	chemical reagent	 	 	 	2.45E-02	EIF2AK2	 
IL10RA	 	transmembrane receptor	 	-0.762	 	2.47E-02	HLA-A,IFI16,RSAD2,STAT1	 
Raf	 	group	 	 	 	2.48E-02	ID2,IFI16	 
PLAU	 	peptidase	 	 	 	2.48E-02	OAS1,OAS3	 
ZBTB7B	 	transcription regulator	 	 	 	2.48E-02	CD8A,EOMES	 
aspirin	 	chemical drug	 	 	 	2.49E-02	CCL4,CD38,TNFSF10	 
gefitinib	 	chemical drug	 	 	 	2.52E-02	EPSTI1,STAT1,TNFSF10	 
CDK4/6	 	group	 	 	 	2.62E-02	AHNAK,MACF1	 
S100A8	 	other	 	 	 	2.63E-02	GZMB,ISG15,TXNIP	 
trans-hydroxytamoxifen	 	chemical drug	 	 	 	2.63E-02	CYBA,SP100,STAT1	 
MRTFA	 	transcription regulator	 	 	 	2.67E-02	CYBA,HLA-A,STAT1	 
IL18	 	cytokine	 	 	 	2.67E-02	CCL4,GZMB,IL32	 
tamoxifen	 	chemical drug	 	 	 	2.70E-02	AHNAK,ISG20,MX1,SYNE1	 
PAX7	 	transcription regulator	 	 	 	2.76E-02	ID2,SYNE2	 
UDP	 	chemical - endogenous mammalian	 	 	 	2.79E-02	CCL4	 
tocilizumab	 	biologic drug	 	 	 	2.79E-02	CCL4	 
CYTOR	 	other	 	 	 	2.79E-02	STAT1	 
ARID3B	 	transcription regulator	 	 	 	2.79E-02	TNFSF10	 
PPT1	 	enzyme	 	 	 	2.79E-02	CCL4	 
LTBP4	 	growth factor	 	 	 	2.79E-02	ID2	 
Lefty	 	group	 	 	 	2.79E-02	ETS1	 
ATXN2	 	other	 	 	 	2.79E-02	PABPC1	 
ABCC1	 	transporter	 	 	 	2.79E-02	CYBA	 
HDAC10	 	transcription regulator	 	 	 	2.79E-02	TXNIP	 
U1 snRNP	 	complex	 	 	 	2.79E-02	CCL4	 
IL22RA2	 	transmembrane receptor	 	 	 	2.79E-02	HLA-B	 
mir-326	 	microRNA	 	 	 	2.79E-02	ETS1	 
FEM1A	 	transcription regulator	 	 	 	2.79E-02	CCL4	 
PLP2	 	transporter	 	 	 	2.79E-02	HLA-C	 
CLTC	 	other	 	 	 	2.79E-02	HLA-A	 
MLANA	 	other	 	 	 	2.79E-02	KLRD1	 
CXCL16	 	cytokine	 	 	 	2.79E-02	CD38	 
filgotinib	 	chemical drug	 	 	 	2.79E-02	MX1	 
Rfx5	 	other	 	 	 	2.79E-02	HLA-A	 
NCR3	 	transmembrane receptor	 	 	 	2.79E-02	CCL4	 
CCL-34	 	chemical reagent	 	 	 	2.79E-02	CD8A	 
mechlorethamine	 	chemical drug	 	 	 	2.79E-02	ID2	 
myxothiazol	 	chemical toxicant	 	 	 	2.79E-02	TXNIP	 
uridine	 	chemical - endogenous mammalian	 	 	 	2.79E-02	EEF1A1	 
MDM2	 	transcription regulator	 	 	 	2.83E-02	ETS1,TNFSF10	 
APOE	 	transporter	 	 	 	2.92E-02	ADGRG1,CCL4,JAK1,TXNIP	 
PDX1	 	transcription regulator	 	 	 	2.94E-02	ID2,RSAD2,TXNIP	 
ZNF217	 	transcription regulator	 	 	 	2.97E-02	EOMES,IFI16	 
Bay 11-7082	 	chemical - kinase inhibitor	 	 	 	2.97E-02	CCL4,TNFSF10	 
PRKCD	 	kinase	 	 	 	2.98E-02	IL32,OAS1,PLSCR1	 
TLR2	 	transmembrane receptor	 	 	 	3.02E-02	CCL4,MX1,TNFSF10	 
miR-1-3p (and other miRNAs w/seed GGAAUGU)	 	mature microRNA	 	 	 	3.06E-02	ADAR,CTSC,SYNE1	 
nicotine	 	chemical drug	 	 	 	3.10E-02	CCL4,JAK1,STAT1	 
CCL5	 	cytokine	 	 	 	3.11E-02	CCL4,STAT1	 
rottlerin	 	chemical toxicant	 	 	 	3.11E-02	IL32,PLSCR1	 
IRF3 dimer	 	complex	 	 	 	3.14E-02	ISG15	 
FBXO42	 	other	 	 	 	3.14E-02	STAT1	 
NEK7	 	kinase	 	 	 	3.14E-02	ISG15	 
SMAD1/5	 	group	 	 	 	3.14E-02	ID2	 
pictilisib	 	chemical drug	 	 	 	3.14E-02	TNFSF10	 
TIP60	 	complex	 	 	 	3.14E-02	EOMES	 
CD244	 	transmembrane receptor	 	 	 	3.14E-02	CCL4	 
PSMB9	 	peptidase	 	 	 	3.14E-02	HLA-A	 
RFXAP	 	transcription regulator	 	 	 	3.14E-02	HLA-B	 
IL4I1	 	enzyme	 	 	 	3.14E-02	CD247	 
RPS6KB2	 	kinase	 	 	 	3.14E-02	ISG15	 
EIF3A	 	other	 	 	 	3.14E-02	ISG15	 
DDB1	 	other	 	 	 	3.14E-02	STAT1	 
sapanisertib	 	chemical drug	 	 	 	3.14E-02	PABPC1	 
RP 73401	 	chemical toxicant	 	 	 	3.14E-02	STAT1	 
1,1-bis(3'-indolyl)-1-(4-trifluoromethyl-phenyl)methane	 	chemical reagent	 	 	 	3.14E-02	TNFSF10	 
MAP2K1	 	kinase	 	 	 	3.14E-02	ADGRG1,CCL4,TNFSF10	 
Z-LLL-CHO	 	chemical - protease inhibitor	 	1.091	 	3.18E-02	CFL1,ETS1,STAT1,STAT2	 
enterotoxin B	 	biologic drug	 	 	 	3.19E-02	CCL4,RSAD2	 
MAP2K1/2	 	group	 	 	 	3.19E-02	CCL4,JAK1	 
TBX5	 	transcription regulator	 	 	 	3.19E-02	CCL4,IFI16	 
PLX5622	 	chemical drug	 	 	 	3.19E-02	CCL4,TNFSF10	 
HGF	 	growth factor	 	 	 	3.20E-02	ADGRG1,CCL4,ETS1,ISG15,ISG20	 
FOXO3	 	transcription regulator	 	1.206	 	3.21E-02	ITGB2,JAK1,TNFSF10,TXNIP	 
mir-17	 	microRNA	 	 	 	3.26E-02	JAK1,TXNIP	 
thapsigargin	 	chemical toxicant	 	 	 	3.27E-02	ETS1,ITGB2,TNFSF10	 
NUPR1	 	transcription regulator	 	-1.342	 	3.32E-02	ADGRG1,ETS1,MX2,PARP9,SYNE2	 
dehydroisoandrosterone	 	chemical - endogenous mammalian	 	 	 	3.34E-02	CD3G,RACK1	 
MACROH2A1	 	other	 	 	 	3.41E-02	ETS1,HERC5	 
FLT1	 	kinase	 	 	 	3.41E-02	EIF4B,HLA-B	 
CXCL12	 	cytokine	 	 	 	3.44E-02	CD3G,HLA-B,TNFSF10	 
beta-estradiol	 	chemical - endogenous mammalian	 	-1.101	 	3.47E-02	CCL4,ETS1,HLA-A,ID2,ISG15,ITGB2,JAK1,MX1,OAS1,RACK1,SPOCK2,SYNE1,TXNIP	 
6-mercaptopurine	 	chemical drug	 	 	 	3.48E-02	TNFSF10	 
IRF	 	group	 	 	 	3.48E-02	ISG15	 
PARP14	0.512	enzyme	 	 	 	3.48E-02	ISG15	 
L2HGDH	 	enzyme	 	 	 	3.48E-02	CCL4	 
