© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
HIF1A-AS1	 	other	 	 	 	1.90E-03	BCL2	 
PIM	 	group	 	 	 	1.90E-03	BCL2	 
RPL15	 	other	 	 	 	1.90E-03	MYC	 
REG3A	 	enzyme	 	 	 	1.90E-03	SOCS3	 
PLIN3	 	other	 	 	 	1.90E-03	BCL2	 
DST	 	other	 	 	 	1.90E-03	HSPA5	 
cyclo(iso-Asp-GR)-LLIIKLAKLAKKLAKLAK	 	chemical reagent	 	 	 	1.90E-03	BCL2	 
HNRNPL	 	other	 	 	 	1.90E-03	PTPRC	 
WASHC1	 	other	 	 	 	1.90E-03	MYC	 
PTPRT	 	phosphatase	 	 	 	1.90E-03	SOCS3	 
NTSR2	 	G-protein coupled receptor	 	 	 	1.90E-03	BCL2	 
RPA2	 	other	 	 	 	1.90E-03	MYC	 
RPS25	 	other	 	 	 	1.90E-03	MYC	 
STAMBP	 	enzyme	 	 	 	1.90E-03	MYC	 
PDIA6	 	enzyme	 	 	 	1.90E-03	HSPA5	 
NEU2	 	enzyme	 	 	 	1.90E-03	BCL2	 
UBE2V1	 	transcription regulator	 	 	 	1.90E-03	BCL2	 
PPP2R5A	 	phosphatase	 	 	 	1.90E-03	MYC	 
Gm4836 (includes others)	 	other	 	 	 	1.90E-03	BCL2	 
RAMAC	 	other	 	 	 	1.90E-03	MYC	 
STYX	 	phosphatase	 	 	 	1.90E-03	MYC	 
VNN1	 	enzyme	 	 	 	1.90E-03	BCL2	 
3830403N18Rik/Xlr	 	other	 	 	 	1.90E-03	BCL2	 
S7	 	chemical - kinase inhibitor	 	 	 	1.90E-03	BCL2	 
SI163	 	chemical - kinase inhibitor	 	 	 	1.90E-03	BCL2	 
S29	 	chemical - kinase inhibitor	 	 	 	1.90E-03	BCL2	 
Mia2	 	other	 	 	 	1.90E-03	HSPA5	 
econazole	 	chemical drug	 	 	 	1.90E-03	HSPA5	 
3-iodobenzylguanidine	 	chemical drug	 	 	 	1.90E-03	MYC	 
daphnoretin	 	chemical - endogenous non-mammalian	 	 	 	1.90E-03	BCL2	 
phenoxyacetic acid	 	chemical reagent	 	 	 	1.90E-03	MYC	 
XK469	 	chemical drug	 	 	 	1.90E-03	BCL2	 
talipexole	 	chemical drug	 	 	 	1.90E-03	BCL2	 
butyrine	 	chemical - endogenous mammalian	 	 	 	1.90E-03	MYC	 
AN-207	 	chemical toxicant	 	 	 	1.90E-03	BCL2	 
SSR180575	 	chemical drug	 	 	 	1.90E-03	BCL2	 
gliclazide	 	chemical drug	 	 	 	1.90E-03	SLC2A3	 
butylbenzyl phthalate	 	chemical toxicant	 	 	 	1.90E-03	MYC	 
dehydrocostus lactone	 	chemical - endogenous non-mammalian	 	 	 	1.90E-03	MYC	 
isoalantolactone	 	chemical - endogenous non-mammalian	 	 	 	1.90E-03	BCL2	 
swainsonine	 	chemical - endogenous non-mammalian	 	 	 	1.90E-03	BCL2	 
5-oxo-6-8-11-14-(e,z,z,z)-eicosatetraenoic acid	 	chemical - endogenous mammalian	 	 	 	1.90E-03	MYC	 
3-O-methylglucose	 	chemical reagent	 	 	 	1.90E-03	TXNIP	 
calcitriol	 	chemical drug	 	-1.958	 	1.90E-03	BCL2,MYC,SOCS3,TXNIP	10 (16)
SMARCA2	 	transcription regulator	 	 	 	1.95E-03	BCL2,CYLD	 
LDL	 	complex	 	 	 	1.98E-03	BCL2,HSPA5,SOCS3	10 (15)
NOTCH1	 	transcription regulator	 	 	 	1.98E-03	BCL2,HSP90AB1,MYC	5 (3)
fenofibrate	 	chemical drug	 	 	 	1.98E-03	HSPA5,PTPRC,TXNIP	 
JAK1	 	kinase	 	 	 	2.00E-03	HLA-F,SOCS3	 
F2	 	peptidase	 	 	 	2.02E-03	HSP90AA1,MYC,SLC2A3	 
DDX58	 	enzyme	 	 	 	2.06E-03	AHNAK,SOCS3	 
GLI3	 	transcription regulator	 	 	 	2.06E-03	BCL2,NFKBIZ	 
ATM	 	kinase	 	 	 	2.06E-03	HSP90AA1,HSP90AB1	 
gemfibrozil	 	chemical drug	 	 	 	2.06E-03	MYC,SOCS3	 
IL4	 	cytokine	 	1.905	 	2.12E-03	AHNAK,BCL2,MYC,PIM1,SOCS3	12 (15)
RNA polymerase II	 	complex	 	 	 	2.13E-03	BCL2,MYC,SOCS3	 
dihydrotestosterone	 	chemical - endogenous mammalian	 	 	 	2.14E-03	BCL2,HSP90AA1,MYC,SLC2A3	7 (2)
E. coli lipopolysaccharide	 	chemical - endogenous non-mammalian	 	 	 	2.17E-03	BCL2,SOCS3	 
mir-34	 	microRNA	 	 	 	2.17E-03	BCL2,MYC	 
AGER	 	transmembrane receptor	 	 	 	2.17E-03	BCL2,TXNIP	 
ATG7	 	enzyme	 	 	 	2.17E-03	MYC,SOCS3	 
E2F2	 	transcription regulator	 	 	 	2.17E-03	BCL2,MYC	 
fulvestrant	 	chemical drug	 	 	 	2.18E-03	BCL2,MYC,TSC22D3	7 (3)
methamphetamine	 	chemical drug	 	 	 	2.23E-03	BCL2,MYC	2 (3)
PTTG1	 	transcription regulator	 	 	 	2.29E-03	BCL2,MYC	 
RELB	 	transcription regulator	 	 	 	2.29E-03	BCL2,MYC	2 (2)
cyclophosphamide	 	chemical drug	 	 	 	2.29E-03	BCL2,MYC	 
cadmium	 	chemical toxicant	 	 	 	2.29E-03	HSPA5,MYC	 
Bay 11-7082	 	chemical - kinase inhibitor	 	 	 	2.35E-03	HSPA5,PIM1	 
YY1	 	transcription regulator	 	 	 	2.38E-03	HSPA5,MYC,NFKBIZ	 
GNA12	 	enzyme	 	 	 	2.48E-03	BCL2,MYC	2 (5)
1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine	 	chemical toxicant	 	 	 	2.48E-03	BCL2,PTPRC	 
IKBKB	 	kinase	 	 	 	2.48E-03	BCL2,MYC,SOCS3	11 (17)
estrogen	 	chemical drug	 	 	 	2.48E-03	BCL2,MYC,PIM1	11 (13)
Akt	 	group	 	 	 	2.53E-03	BCL2,MYC,SOCS3	11 (15)
MAP2K1/2	 	group	 	 	 	2.54E-03	HSPA5,MYC	 
PTPN11	 	phosphatase	 	 	 	2.54E-03	PIM1,SOCS3	 
NFKB2	 	transcription regulator	 	 	 	2.54E-03	BCL2,MYC	2 (2)
fenretinide	 	chemical drug	 	 	 	2.54E-03	BCL2,MYC	2 (6)
WNT3A	 	cytokine	 	 	 	2.55E-03	BCL2,MYC,TXNIP	7 (6)
Tgf beta	 	group	 	 	 	2.58E-03	BCL2,MYC,SOCS3	11 (17)
GATA1	 	transcription regulator	 	 	 	2.60E-03	BCL2,MYC,PIM1	6 (4)
RETNLB	 	other	 	 	 	2.60E-03	MYC,STK17B	 
Gsk3	 	group	 	 	 	2.60E-03	BCL2,MYC	2 (6)
mir-17	 	microRNA	 	 	 	2.60E-03	CYLD,TXNIP	 
PIN1	 	enzyme	 	 	 	2.60E-03	HSPA5,MYC	 
fluoxetine	 	chemical drug	 	 	 	2.67E-03	MYC,SLC2A3	 
MTPN	 	transcription regulator	 	 	 	2.73E-03	BCL2,MYC	 
cobalt chloride	 	chemical reagent	 	 	 	2.80E-03	BCL2,HSP90AB1	 
VEGFA	 	growth factor	 	 	 	2.83E-03	BCL2,HSPA5,PIM1	7 (4)
thioguanine	 	chemical drug	 	 	 	2.85E-03	MYC	 
trapidil	 	chemical drug	 	 	 	2.85E-03	PIM1	 
L-tyrosine	 	chemical - endogenous mammalian	 	 	 	2.85E-03	BCL2	 
PLC gamma	 	group	 	 	 	2.85E-03	MYC	 
LZTS2	 	other	 	 	 	2.85E-03	MYC	 
NIBAN2	 	transcription regulator	 	 	 	2.85E-03	MYC	 
IL10R	 	group	 	 	 	2.85E-03	SOCS3	 
H1-3	 	other	 	 	 	2.85E-03	MYC	 
EDEM1	 	enzyme	 	 	 	2.85E-03	HSPA5	 
CNOT1	 	other	 	 	 	2.85E-03	MYC	 
hyperoside	 	chemical - endogenous non-mammalian	 	 	 	2.85E-03	BCL2	 
ZNF300	 	transcription regulator	 	 	 	2.85E-03	MYC	 
LAPTM4B	 	other	 	 	 	2.85E-03	BCL2	 
Integrin alpha 4 beta 1	 	complex	 	 	 	2.85E-03	BCL2	 
PVT1	 	other	 	 	 	2.85E-03	MYC	 
CKLF	 	cytokine	 	 	 	2.85E-03	BCL2	 
KLHL21	 	other	 	 	 	2.85E-03	NFKBIZ	 
SDF4	 	other	 	 	 	2.85E-03	HSPA5	 
xenon	 	chemical drug	 	 	 	2.85E-03	BCL2	 
Eif2	 	complex	 	 	 	2.85E-03	HSPA5	 
GEM231	 	chemical drug	 	 	 	2.85E-03	BCL2	 
cerebrolysin	 	chemical drug	 	 	 	2.85E-03	BCL2	 
ADI PEG20	 	biologic drug	 	 	 	2.85E-03	MYC	 
GFRA1	 	transmembrane receptor	 	 	 	2.85E-03	PTPRC	 
SRGAP1	 	other	 	 	 	2.85E-03	MYC	 
Pdi	 	group	 	 	 	2.85E-03	HSPA5	 
GPC3	 	other	 	 	 	2.85E-03	MYC	 
ELL	 	transcription regulator	 	 	 	2.85E-03	MYC	 
PURB	 	transcription regulator	 	 	 	2.85E-03	MYC	 
BPTF	 	transcription regulator	 	 	 	2.85E-03	MYC	 
HAO1	 	enzyme	 	 	 	2.85E-03	HSPA5	 
miR-136-5p (miRNAs w/seed CUCCAUU)	 	mature microRNA	 	 	 	2.85E-03	BCL2	 
miR-2682-5p (and other miRNAs w/seed AGGCAGU)	 	mature microRNA	 	 	 	2.85E-03	MYC	 
mir-483	 	microRNA	 	 	 	2.85E-03	SOCS3	 
miR-153-3p (miRNAs w/seed UGCAUAG)	 	mature microRNA	 	 	 	2.85E-03	BCL2	 
mir-383	 	microRNA	 	 	 	2.85E-03	MYC	 
RPS14	 	translation regulator	 	 	 	2.85E-03	MYC	 
ASS1	 	enzyme	 	 	 	2.85E-03	MYC	 
SGI 1776	 	chemical drug	 	 	 	2.85E-03	MYC	 
FOXO6	 	transcription regulator	 	 	 	2.85E-03	MYC	 
NCOA5	 	other	 	 	 	2.85E-03	MYC	 
DOK2	 	other	 	 	 	2.85E-03	MYC	 
NRP2	 	kinase	 	 	 	2.85E-03	BCL2	 
AHNAK	-0.277	other	 	 	 	2.85E-03	MYC	 
PPP1R1A	 	phosphatase	 	 	 	2.85E-03	HSPA5	 
MED26	 	transcription regulator	 	 	 	2.85E-03	MYC	 
STRAP	 	other	 	 	 	2.85E-03	MYC	 
TOR2A	 	other	 	 	 	2.85E-03	MYC	 
TRAF7	 	enzyme	 	 	 	2.85E-03	MYC	 
ANKRD1	 	transcription regulator	 	 	 	2.85E-03	BCL2	 
RGS3	 	enzyme	 	 	 	2.85E-03	MYC	 
CCNL2	 	other	 	 	 	2.85E-03	BCL2	 
MAP1S	 	enzyme	 	 	 	2.85E-03	BCL2	 
AP2A2	 	transporter	 	 	 	2.85E-03	BCL2	 
STAM2	 	other	 	 	 	2.85E-03	MYC	 
glycosylated somatostatin derivative smsDX	 	chemical reagent	 	 	 	2.85E-03	HSPA5	 
EEF1A1	 	translation regulator	 	 	 	2.85E-03	MYC	 
MT3	 	other	 	 	 	2.85E-03	BCL2	 
RPL23A	 	other	 	 	 	2.85E-03	MYC	 
ATAD2	 	enzyme	 	 	 	2.85E-03	MYC	 
BCKDHA	 	enzyme	 	 	 	2.85E-03	MYC	 
umbralisib	 	chemical drug	 	 	 	2.85E-03	MYC	 
AZ-960	 	chemical reagent	 	 	 	2.85E-03	PIM1	 
(E)-1-(2-nitrovinyl)naphthalene	 	chemical reagent	 	 	 	2.85E-03	MYC	 
(E)-9-(2-nitrovinyl)anthracene	 	chemical reagent	 	 	 	2.85E-03	MYC	 
2,2-dimethylbutyric acid	 	chemical drug	 	 	 	2.85E-03	MYC	 
chlordecone	 	chemical toxicant	 	 	 	2.85E-03	HSPA5	 
protein phosphatase	 	complex	 	 	 	2.85E-03	PIM1	 
pramipexole	 	chemical drug	 	 	 	2.85E-03	BCL2	 
taprostene	 	chemical reagent	 	 	 	2.85E-03	TSC22D3	 
phloretin	 	chemical - endogenous non-mammalian	 	 	 	2.85E-03	TXNIP	 
lead nitrate	 	chemical toxicant	 	 	 	2.85E-03	BCL2	 
imisopasem manganese	 	chemical drug	 	 	 	2.85E-03	BCL2	 
10-hydroxycamptothecin	 	chemical - endogenous mammalian	 	 	 	2.85E-03	BCL2	 
(6S)-hydroxyhyoscyamine	 	chemical drug	 	 	 	2.85E-03	HSPA5	 
AVI-4126	 	biologic drug	 	 	 	2.85E-03	MYC	 
CFTR	 	ion channel	 	 	 	2.87E-03	NFKBIZ,SOCS3	 
HNF4A	 	transcription regulator	 	 	 	2.90E-03	AHNAK,CYLD,HLA-F,HSPA5,MYC,TMEM123,TXNIP	 
5-O-mycolyl-beta-araf-(1->2)-5-O-mycolyl-alpha-araf-(1->1')-glycerol	 	chemical - endogenous non-mammalian	 	 	 	2.93E-03	NFKBIZ,SOCS3	 
SMO	 	G-protein coupled receptor	 	 	 	2.93E-03	BCL2,MYC	2 (5)
PRDM5	 	transcription regulator	 	 	 	3.07E-03	MYC,SOCS3	 
IL7R	 	transmembrane receptor	 	 	 	3.07E-03	BCL2,PIM1	 
ERBB4	 	kinase	 	 	 	3.07E-03	MYC,SOCS3	 
MYOC	 	other	 	 	 	3.14E-03	HSPA5,SLC2A3	 
SBDS	 	other	 	 	 	3.14E-03	HSP90AB1,HSPA5	 
COL18A1	 	other	 	 	 	3.21E-03	BCL2,MYC	 
FADD	 	other	 	 	 	3.21E-03	MYC,PIM1	 
niacinamide	 	chemical - endogenous mammalian	 	 	 	3.21E-03	BCL2,MYC	2 (3)
4-phenylbutyric acid	 	chemical - endogenous mammalian	 	 	 	3.21E-03	BCL2,HSPA5	 
HRAS	 	enzyme	 	0.440	 	3.23E-03	BCL2,HSP90AA1,MYC,SOCS3	9 (11)
D-glucose	 	chemical - endogenous mammalian	 	-0.033	 	3.23E-03	BCL2,HSPA5,MYC,TXNIP	9 (10)
RASSF1	 	other	 	 	 	3.28E-03	BCL2,MYC	2 (6)
SAMSN1	 	other	 	 	 	3.35E-03	NFKBIZ,SOCS3	 
R5020	 	chemical reagent	 	 	 	3.35E-03	MYC,TXNIP	 
TCF	 	group	 	 	 	3.35E-03	BCL2,MYC	 
GW9662	 	chemical reagent	 	 	 	3.43E-03	BCL2,HSPA5	 
mifepristone	 	chemical drug	 	 	 	3.45E-03	BCL2,HSPA5,MYC	10 (14)
PDLIM2	 	other	 	 	 	3.57E-03	BCL2,TXNIP	 
SOCS3	0.361	phosphatase	 	 	 	3.57E-03	BCL2,SOCS3	2 (2)
KMT2A	 	transcription regulator	 	 	 	3.57E-03	BCL2,MYC	 
TCF7L2	 	transcription regulator	 	 	 	3.60E-03	MYC,STK17B,TMEM123	 
TEAD4	 	transcription regulator	 	 	 	3.65E-03	NFKBIZ,SLC2A3	 
okadaic acid	 	chemical toxicant	 	 	 	3.65E-03	MYC,PIM1	2 (2)
Ige	 	complex	 	 	 	3.67E-03	BCL2,MYC,SOCS3	11 (17)
daidzein	 	chemical drug	 	 	 	3.72E-03	BCL2,MYC	2 (3)
cloprostenol	 	chemical drug	 	 	 	3.80E-03	SOCS3	 
PD 180970	 	chemical - kinase inhibitor	 	 	 	3.80E-03	MYC	 
Esr1-Esr1-estrogen-estrogen	 	complex	 	 	 	3.80E-03	MYC	 
OSGIN1	 	growth factor	 	 	 	3.80E-03	BCL2	 
NPSR1	 	G-protein coupled receptor	 	 	 	3.80E-03	MYC	 
FICD	 	enzyme	 	 	 	3.80E-03	HSP90AA1	 
GPR65	 	G-protein coupled receptor	 	 	 	3.80E-03	MYC	 
ATF6B	 	transcription regulator	 	 	 	3.80E-03	HSPA5	 
USE1	 	other	 	 	 	3.80E-03	HSPA5	 
enecadin	 	chemical drug	 	 	 	3.80E-03	BCL2	 
C1GALT1	 	enzyme	 	 	 	3.80E-03	BCL2	 
CUEDC2	 	other	 	 	 	3.80E-03	SLC2A3	 
XRN2	 	enzyme	 	 	 	3.80E-03	MYC	 
DACT3	 	other	 	 	 	3.80E-03	MYC	 
MITF-p300/CBP	 	complex	 	 	 	3.80E-03	BCL2	 
dinaciclib	 	chemical drug	 	 	 	3.80E-03	HSPA5	 
Nc2	 	complex	 	 	 	3.80E-03	MYC	 
EIF3I	 	translation regulator	 	 	 	3.80E-03	MYC	 
CDC25B	 	phosphatase	 	 	 	3.80E-03	MYC	 
ARTN	 	growth factor	 	 	 	3.80E-03	BCL2	 
MS4A2	 	transmembrane receptor	 	 	 	3.80E-03	BCL2	 
G0S2	 	other	 	 	 	3.80E-03	MYC	 
IFNGR	 	complex	 	 	 	3.80E-03	SOCS3	 
crocin	 	chemical drug	 	 	 	3.80E-03	HSPA5	 
LIMK1	 	kinase	 	 	 	3.80E-03	MYC	 
TCF20	 	transcription regulator	 	 	 	3.80E-03	MYC	 
HSPB6	 	other	 	 	 	3.80E-03	BCL2	 
TRHR	 	G-protein coupled receptor	 	 	 	3.80E-03	SOCS3	 
RAPSN	 	other	 	 	 	3.80E-03	SOCS3	 
CANX	 	other	 	 	 	3.80E-03	BCL2	 
NME2	 	kinase	 	 	 	3.80E-03	MYC	 
SIGMAR1	 	transmembrane receptor	 	 	 	3.80E-03	BCL2	 
CELF2	 	other	 	 	 	3.80E-03	BCL2	 
ATP2A1	 	transporter	 	 	 	3.80E-03	HSPA5	 
SNRK	 	kinase	 	 	 	3.80E-03	MYC	 
A-Fos	 	chemical reagent	 	 	 	3.80E-03	MYC	 
LGALS2	 	other	 	 	 	3.80E-03	BCL2	 
TSN	 	other	 	 	 	3.80E-03	BCL2	 
SLC9A3R2	 	transporter	 	 	 	3.80E-03	MYC	 
CTH	 	enzyme	 	 	 	3.80E-03	HSPA5	 
HSPH1	 	other	 	 	 	3.80E-03	MYC	 
ACP1	 	phosphatase	 	 	 	3.80E-03	MYC	 
TOP2A	 	enzyme	 	 	 	3.80E-03	MYC	 
RPL5	 	other	 	 	 	3.80E-03	MYC	 
GSK-2606414	 	chemical reagent	 	 	 	3.80E-03	HSPA5	 
MAD1L1	 	other	 	 	 	3.80E-03	MYC	 
WTAP	 	other	 	 	 	3.80E-03	BCL2	 
OSU-CG12	 	chemical reagent	 	 	 	3.80E-03	HSPA5	 
5,6,7,8-tetrahydrobiopterin	 	chemical - endogenous mammalian	 	 	 	3.80E-03	MYC	 
TAS-103	 	chemical drug	 	 	 	3.80E-03	BCL2	 
pyridoxal phosphate	 	chemical - endogenous mammalian	 	 	 	3.80E-03	BCL2	 
bilobalide	 	chemical - endogenous non-mammalian	 	 	 	3.80E-03	MYC	 
alpha-methylhydrocinnamic acid	 	chemical - endogenous mammalian	 	 	 	3.80E-03	MYC	 
H-8	 	chemical toxicant	 	 	 	3.80E-03	MYC	 
chlorophyll a	 	chemical - endogenous non-mammalian	 	 	 	3.80E-03	BCL2	 
MM218	 	chemical reagent	 	 	 	3.80E-03	HSPA5	 
MS645	 	chemical reagent	 	 	 	3.80E-03	MYC	 
microcystin-LR	 	chemical toxicant	 	 	 	3.80E-03	MYC	 
galanthamine	 	chemical drug	 	 	 	3.80E-03	BCL2	 
allopurinol	 	chemical drug	 	 	 	3.80E-03	MYC,TXNIP	 
PC-SPES	 	chemical drug	 	 	 	3.80E-03	HSP90AA1,HSPA5	 
Ifn gamma	 	complex	 	 	 	3.95E-03	MYC,SOCS3	 
Pdgf (complex)	 	complex	 	 	 	4.03E-03	BCL2,MYC	2 (9)
TNFSF10	 	cytokine	 	 	 	4.03E-03	BCL2,HLA-F	 
MKNK1	 	kinase	 	 	 	4.11E-03	MYC,TXNIP	 
RBL2	 	other	 	 	 	4.11E-03	MYC,PIM1	 
SRF	 	transcription regulator	 	 	 	4.18E-03	BCL2,CYLD,MALAT1	 
PSEN2	 	peptidase	 	 	 	4.19E-03	BCL2,HLA-E	 
SOD2	 	enzyme	 	 	 	4.27E-03	BCL2,MYC	2 (3)
ATF3	 	transcription regulator	 	 	 	4.35E-03	HSPA5,NFKBIZ	 
puromycin aminonucleoside	 	chemical reagent	 	 	 	4.35E-03	HSPA5,MYC	 
bucladesine	 	chemical toxicant	 	 	 	4.42E-03	BCL2,MYC,SOCS3	11 (16)
glutamine	 	chemical - endogenous mammalian	 	 	 	4.44E-03	HSPA5,MYC	 
INHA	 	growth factor	 	 	 	4.44E-03	BCL2,MYC	 
NFATC1	 	transcription regulator	 	 	 	4.44E-03	BCL2,MYC	 
CD28	 	transmembrane receptor	 	 	 	4.46E-03	BCL2,MYC,SOCS3	9 (13)
CCN2	 	growth factor	 	 	 	4.52E-03	BCL2,MYC	 
5-N-ethylcarboxamido adenosine	 	chemical reagent	 	 	 	4.60E-03	SOCS3,TXNIP	 
GLI2	 	transcription regulator	 	 	 	4.60E-03	BCL2,MYC	 
phenethyl isothiocyanate	 	chemical drug	 	 	 	4.60E-03	BCL2,HSP90AA1	 
Mapk	 	group	 	 	 	4.69E-03	BCL2,MYC	2 (5)
fatty acid	 	chemical - endogenous mammalian	 	 	 	4.69E-03	BCL2,HSPA5	 
ILX-23-7553	 	chemical drug	 	 	 	4.75E-03	BCL2	 
MNK1/2	 	group	 	 	 	4.75E-03	MYC	 
Alp	 	group	 	 	 	4.75E-03	BCL2	 
Cpla2	 	group	 	 	 	4.75E-03	MYC	 
(-)-gossypol	 	chemical drug	 	 	 	4.75E-03	BCL2	 
acyline	 	biologic drug	 	 	 	4.75E-03	BCL2	 
SSBP2	 	transcription regulator	 	 	 	4.75E-03	MYC	 
BUD23	 	enzyme	 	 	 	4.75E-03	TSC22D3	 
ZMIZ2	 	transcription regulator	 	 	 	4.75E-03	MYC	 
SNHG3	 	other	 	 	 	4.75E-03	MYC	 
RSF1	 	transcription regulator	 	 	 	4.75E-03	BCL2	 
Vla-4	 	complex	 	 	 	4.75E-03	BCL2	 
carvacrol	 	chemical - endogenous non-mammalian	 	 	 	4.75E-03	BCL2	 
MAP4K1	 	kinase	 	 	 	4.75E-03	BCL2	 
GRAP2	 	other	 	 	 	4.75E-03	MYC	 
ERN2	 	kinase	 	 	 	4.75E-03	HSPA5	 
PUF60	 	other	 	 	 	4.75E-03	MYC	 
IL31RA	 	transmembrane receptor	 	 	 	4.75E-03	SOCS3	 
LUCAT1	 	other	 	 	 	4.75E-03	BCL2	 
FZD7	 	G-protein coupled receptor	 	 	 	4.75E-03	MYC	 
TYMS	 	enzyme	 	 	 	4.75E-03	MYC	 
RNF34	 	enzyme	 	 	 	4.75E-03	BCL2	 
TLN1	 	other	 	 	 	4.75E-03	BCL2	 
MIR4269	 	microRNA	 	 	 	4.75E-03	MYC	 
miR-873-5p (and other miRNAs w/seed CAGGAAC)	 	mature microRNA	 	 	 	4.75E-03	MYC	 
SFRP2	 	transmembrane receptor	 	 	 	4.75E-03	MYC	 
TIMP4	 	other	 	 	 	4.75E-03	BCL2	 
rigosertib	 	chemical drug	 	 	 	4.75E-03	MYC	 
RBM14	 	transcription regulator	 	 	 	4.75E-03	MYC	 
WFS1	 	enzyme	 	 	 	4.75E-03	HSPA5	 
ARG2	 	enzyme	 	 	 	4.75E-03	BCL2	 
RAP1GDS1	 	other	 	 	 	4.75E-03	MYC	 
CD59	 	other	 	 	 	4.75E-03	BCL2	 
ASH2L	 	transcription regulator	 	 	 	4.75E-03	HSPA5	 
SH2B2	 	other	 	 	 	4.75E-03	MYC	 
GTF3A	 	transcription regulator	 	 	 	4.75E-03	PIM1	 
SLC37A4	 	transporter	 	 	 	4.75E-03	HSPA5	 
HIVEP2	 	transcription regulator	 	 	 	4.75E-03	MYC	 
GNL2	 	enzyme	 	 	 	4.75E-03	MYC	 
H1f4	 	other	 	 	 	4.75E-03	MYC	 
STK17B	0.375	kinase	 	 	 	4.75E-03	BCL2	 
LGH447	 	chemical drug	 	 	 	4.75E-03	MYC	 
temsirolimus	 	chemical drug	 	 	 	4.75E-03	MYC	 
lindane	 	chemical drug	 	 	 	4.75E-03	BCL2	 
atrasentan	 	chemical drug	 	 	 	4.75E-03	BCL2	 
sodium azide	 	chemical toxicant	 	 	 	4.75E-03	TXNIP	 
CB-PIC	 	chemical reagent	 	 	 	4.75E-03	BCL2	 
azelaic acid	 	chemical - endogenous mammalian	 	 	 	4.75E-03	BCL2	 
phloroglucinol	 	chemical drug	 	 	 	4.75E-03	BCL2	 
5-hydroxytryptophan	 	chemical - endogenous mammalian	 	 	 	4.75E-03	BCL2	 
pyrrolidine dithiocarbamate	 	chemical reagent	 	 	 	4.77E-03	BCL2,MYC	 
RRP1B	 	transcription regulator	 	 	 	4.86E-03	HSP90AA1,HSP90AB1	 
FOXO4	 	transcription regulator	 	 	 	4.86E-03	PTPRC,TXNIP	 
NR5A2	 	ligand-dependent nuclear receptor	 	 	 	4.86E-03	BCL2,MYC	 
2,4,5,2',4',5'-hexachlorobiphenyl	 	chemical toxicant	 	 	 	4.94E-03	BCL2,MYC	 
IL10	 	cytokine	 	 	 	5.11E-03	BCL2,SOCS3,TSC22D3	 
ATP	 	chemical - endogenous mammalian	 	 	 	5.12E-03	MYC,TXNIP	 
black raspberry extract	 	chemical drug	 	 	 	5.12E-03	AHNAK,HSP90AA1	 
GNA15	 	enzyme	 	 	 	5.12E-03	HLA-E,MYC	 
FAS	 	transmembrane receptor	 	 	 	5.19E-03	BCL2,HLA-F,STK17B	 
Rxr	 	group	 	 	 	5.21E-03	BCL2,MYC	 
RET	 	kinase	 	 	 	5.21E-03	BCL2,HSP90AA1	 
BTK	 	kinase	 	 	 	5.38E-03	PIM1,SLC2A3	 
calcimycin	 	chemical reagent	 	 	 	5.38E-03	HSPA5,MYC	 
losartan potassium	 	chemical drug	 	 	 	5.38E-03	HSPA5,SOCS3	 
tetrachlorodibenzodioxin	 	chemical toxicant	 	 	 	5.46E-03	BCL2,MYC,SLC2A3	 
GH1	 	growth factor	 	 	 	5.48E-03	BCL2,SOCS3	2 (3)
RAC1	 	enzyme	 	 	 	5.48E-03	CYLD,MYC	 
CBX5	 	transcription regulator	 	 	 	5.57E-03	SLC2A3,TXNIP	 
MAPK1	 	kinase	 	 	 	5.62E-03	BCL2,HLA-E,MYC	 
troglitazone	 	chemical drug	 	 	 	5.62E-03	BCL2,HSPA5,MYC	8 (13)
mir-155	 	microRNA	 	 	 	5.66E-03	BCL2,SOCS3	2 (3)
Iberiotoxin	 	chemical reagent	 	 	 	5.69E-03	BCL2	 
SERCA	 	group	 	 	 	5.69E-03	MYC	 
P110	 	group	 	 	 	5.69E-03	BCL2	 
vanillyl-N-nonylamide	 	chemical drug	 	 	 	5.69E-03	HSPA5	 
givinostat	 	chemical drug	 	 	 	5.69E-03	BCL2	 
ZMIZ1	 	other	 	 	 	5.69E-03	MYC	 
RASSF3	 	other	 	 	 	5.69E-03	BCL2	 
Crnde	 	other	 	 	 	5.69E-03	MYC	 
AQP11	 	transporter	 	 	 	5.69E-03	MYC	 
Ap2 alpha	 	group	 	 	 	5.69E-03	BCL2	 
necrostatin-1	 	chemical reagent	 	 	 	5.69E-03	BCL2	 
PRKACB	 	kinase	 	 	 	5.69E-03	MYC	 
H6PD	 	enzyme	 	 	 	5.69E-03	HSPA5	 
CSRP3	 	other	 	 	 	5.69E-03	TXNIP	 
PLSCR1	 	enzyme	 	 	 	5.69E-03	MYC	 
BAD	 	other	 	 	 	5.69E-03	BCL2	 
BCL11A	 	transcription regulator	 	 	 	5.69E-03	BCL2	 
CNGB3	 	ion channel	 	 	 	5.69E-03	HSPA5	 
RBBP4	 	enzyme	 	 	 	5.69E-03	MYC	 
PROK2	 	other	 	 	 	5.69E-03	BCL2	 
