© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
Pam3-Cys-Ser-Lys4	 	chemical reagent	 	 	3.21E-02	NFKBIA,STAT1	 
TFEC	 	transcription regulator	 	 	3.21E-02	S100A9	 
DLX3	 	transcription regulator	 	 	3.21E-02	S100A9	 
KLRC4-KLRK1/KLRK1	 	transmembrane receptor	 	 	3.21E-02	TCF7	 
antimycin A	 	chemical - endogenous non-mammalian	 	 	3.21E-02	TXNIP	 
helenalin	 	chemical - endogenous non-mammalian	 	 	3.21E-02	NFKBIA	 
melphalan	 	chemical drug	 	 	3.21E-02	XAF1	 
RORC	 	ligand-dependent nuclear receptor	 	 	3.36E-02	S100A8,S100A9	 
RHOJ	 	enzyme	 	 	3.39E-02	ACTG1	 
NOX1	 	enzyme	 	 	3.39E-02	NFKBIA	 
MNT	 	transcription regulator	 	 	3.39E-02	TXNIP	 
TREM2	 	transmembrane receptor	 	 	3.39E-02	NFKBIA	 
EMD	 	other	 	 	3.39E-02	STAT1	 
diethylmaleate	 	chemical toxicant	 	 	3.39E-02	NFKBIA	 
PS-1145	 	chemical - kinase inhibitor	 	 	3.39E-02	NFKBIA	 
cardiotoxin	 	chemical - other	 	 	3.44E-02	IL7R,S100A9	 
PSEN1	 	peptidase	 	 	3.47E-02	ACTG1,HSPA8,TPT1	 
11,12-epoxyeicosatrienoic acid	 	chemical - endogenous mammalian	 	 	3.56E-02	NFKBIA	 
BIRC3	 	enzyme	 	 	3.56E-02	NFKBIA	 
MSR1	 	transmembrane receptor	 	 	3.56E-02	ISG15	 
TIMP2	 	other	 	 	3.56E-02	NFKBIA	 
MLX	 	transcription regulator	 	 	3.56E-02	TXNIP	 
DHX9	 	enzyme	 	 	3.56E-02	XAF1	 
GABPB1	 	transcription regulator	 	 	3.56E-02	IL7R	 
LY6E	 	other	 	 	3.56E-02	NFKBIA	 
HNRNPA1	 	enzyme	 	 	3.56E-02	EIF2AK2	 
sulfasalazine	 	chemical drug	 	 	3.56E-02	NFKBIA	 
NR3C1	 	ligand-dependent nuclear receptor	 	 	3.73E-02	IFI6,IL7R,ISG15,NFKBIA	 
DOT1L	 	phosphatase	 	 	3.74E-02	PABPC1	 
BCOR	 	transcription regulator	 	 	3.74E-02	ISG15	 
SP100	0.283	transcription regulator	 	 	3.74E-02	HSPA8	 
SIN3B	 	transcription regulator	 	 	3.74E-02	TXNIP	 
CYP2J2	 	enzyme	 	 	3.74E-02	NFKBIA	 
SMARCC1	 	transcription regulator	 	 	3.74E-02	IL7R	 
tranilast	 	chemical drug	 	 	3.74E-02	TXNIP	 
Salmonella enterica serotype abortus equi lipopolysaccharide	 	chemical toxicant	 	 	3.76E-02	IL7R,ISG15	 
androgen	 	chemical drug	 	 	3.76E-02	NFKBIA,TPT1	 
HNF4A	 	transcription regulator	 	 	3.77E-02	HSPA8,NOP53,OAS3,PARP9,S100A9,STAT1,TCF7,TXNIP	 
5-azacytidine	 	chemical drug	 	 	3.80E-02	HSPA8,IFI6	 
EGFR	 	kinase	 	 	3.90E-02	NFKBIA,PABPC1,TXNIP	 
prostaglandin A1	 	chemical - endogenous non-mammalian	 	 	3.91E-02	NFKBIA	 
STK4	 	kinase	 	 	3.91E-02	IL7R	 
TERF2IP	 	other	 	 	3.91E-02	NFKBIA	 
2-mercaptoacetate	 	chemical drug	 	 	3.91E-02	TPT1	 
L-buthionine (SR)-sulfoximine	 	chemical drug	 	 	3.91E-02	NFKBIA	 
OGA	 	enzyme	 	 	4.04E-02	ACTG1,IFIT3,STAT1	 
metformin	 	chemical drug	 	 	4.09E-02	MX1,NFKBIA	 
zidovudine	 	chemical drug	 	 	4.09E-02	STAT1	 
NfkB-RelA	 	complex	 	 	4.09E-02	NFKBIA	 
TF	 	transporter	 	 	4.09E-02	NFKBIA	 
RAG1	 	enzyme	 	 	4.09E-02	EIF2AK2	 
pifithrin alpha	 	chemical reagent	 	 	4.09E-02	XAF1	 
lipoarabinomannan	 	chemical - endogenous non-mammalian	 	 	4.09E-02	STAT1	 
DL-fructose	 	chemical - endogenous mammalian	 	 	4.09E-02	TXNIP	 
HOXA9	 	transcription regulator	 	 	4.13E-02	IL7R,S100A8	 
gefitinib	 	chemical drug	 	 	4.13E-02	S100A9,STAT1	 
POR	 	enzyme	 	 	4.25E-02	ACTG1,STAT1	 
trans-hydroxytamoxifen	 	chemical drug	 	 	4.25E-02	SP100,STAT1	 
dexamethasone phosphate	 	chemical drug	 	 	4.26E-02	NFKBIA	 
SAFB2	 	other	 	 	4.26E-02	EIF4B	 
RACK1	-0.427	enzyme	 	 	4.26E-02	ISG15	 
oxazolone	 	chemical reagent	 	 	4.26E-02	S100A8	 
chelerythrine	 	chemical drug	 	 	4.26E-02	NFKBIA	 
calpain	 	complex	 	 	4.43E-02	NFKBIA	 
SIRT2	 	transcription regulator	 	 	4.43E-02	ISG15	 
CCL3	 	cytokine	 	 	4.43E-02	STAT1	 
SLPI	 	other	 	 	4.43E-02	NFKBIA	 
ceruletide	 	biologic drug	 	 	4.43E-02	ACTG1	 
NFE2L2	 	transcription regulator	 	 	4.44E-02	ACTG1,CD8B,RACK1	 
15-deoxy-delta-12,14 -PGJ 2	 	chemical - endogenous mammalian	 	 	4.47E-02	NFKBIA,STAT1	 
PDX1	 	transcription regulator	 	 	4.60E-02	ACTG1,TXNIP	 
DCAF1	 	kinase	 	 	4.61E-02	TXNIP	 
CDC73	 	other	 	 	4.61E-02	STAT1	 
SPRY1	 	other	 	 	4.61E-02	ISG15	 
TAF4B	 	transcription regulator	 	 	4.61E-02	NFKBIA	 
linolenic acid	 	chemical - endogenous mammalian	 	 	4.61E-02	NFKBIA	 
SGPP2	 	phosphatase	 	 	4.61E-02	HSPA8	 
butyric acid	 	chemical - endogenous mammalian	 	 	4.64E-02	IFIT3,NFKBIA,OAS2	 
miR-1-3p (and other miRNAs w/seed GGAAUGU)	 	mature microRNA	 	 	4.73E-02	ADAR,TMSB10/TMSB4X	 
INHBA	 	growth factor	 	 	4.77E-02	S100A8,S100A9	 
nicotine	 	chemical drug	 	 	4.77E-02	HSPA8,STAT1	 
TRIM37	 	enzyme	 	 	4.78E-02	PARP9	 
TICAM2	 	other	 	 	4.78E-02	S100A8	 
SLC9A3	 	ion channel	 	 	4.78E-02	STAT1	 
ECSIT	 	transcription regulator	 	 	4.78E-02	NFKBIA	 
PTPN22	 	phosphatase	 	 	4.78E-02	ISG15	 
Mt1	 	other	 	 	4.78E-02	NFKBIA	 
rifaximin	 	chemical drug	 	 	4.78E-02	RACK1	 
progestin	 	chemical drug	 	 	4.78E-02	NFKBIA	 
CpG ODN 2216	 	chemical reagent	 	 	4.95E-02	STAT1	 
LIN28B	 	other	 	 	4.95E-02	EEF2	 
choline fenofibrate	 	chemical drug	 	 	4.95E-02	NFKBIA	 
RASSF5	 	other	 	 	4.95E-02	EEF2	 
CD69	 	transmembrane receptor	 	 	4.95E-02	S100A9	 
TRADD	 	other	 	 	4.95E-02	NFKBIA	 
BATF	 	transcription regulator	 	 	4.95E-02	TCF7	 
fludarabine	 	chemical drug	 	 	4.95E-02	STAT1	 
TREM1	 	transmembrane receptor	 	 	5.00E-02	ISG15,NFKBIA	 
IL6	 	cytokine	 	1.949	5.36E-02	IL7R,NFKBIA,S100A9,STAT1	 
