© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
Pdgfr	 	group	 	 	1.23E-02	VIM	 
SAMHD1	 	enzyme	 	 	1.23E-02	NFKBIA	 
iron dextran	 	chemical drug	 	 	1.23E-02	NFKBIA	 
harmine	 	chemical - endogenous non-mammalian	 	 	1.23E-02	BCL2	 
IgG2a	 	complex	 	 	1.23E-02	BCL2	 
Ppp2c	 	group	 	 	1.23E-02	BCL2	 
MK2206	 	chemical drug	 	 	1.23E-02	BCL2	 
ALCAM	 	other	 	 	1.23E-02	BCL2	 
VEGFD	 	growth factor	 	 	1.23E-02	BCL2	 
OPRM1	 	G-protein coupled receptor	 	 	1.23E-02	VIM	 
vatalanib	 	chemical drug	 	 	1.23E-02	BCL2	 
phencyclidine	 	chemical drug	 	 	1.23E-02	BCL2	 
pimozide	 	chemical drug	 	 	1.23E-02	BCL2	 
aristolochic acid I	 	chemical toxicant	 	 	1.23E-02	BCL2	 
KT5720	 	chemical - kinase inhibitor	 	 	1.23E-02	NFKBIA	 
verteporfin	 	chemical drug	 	 	1.23E-02	VIM	 
gambogic acid	 	chemical - endogenous non-mammalian	 	 	1.23E-02	BCL2	 
S100A8	 	other	 	 	1.27E-02	BCL2,NFKBIA	 
E. coli serotype 0127B8 lipopolysaccharide	 	chemical - endogenous non-mammalian	 	 	1.31E-02	NFKBIA,RACK1	 
SPP1	 	cytokine	 	 	1.31E-02	BCL2,VIM	 
acetaminophen	 	chemical drug	 	 	1.31E-02	ACTB,BCL2	 
LY294002	 	chemical - kinase inhibitor	 	 	1.31E-02	BCL2,NFKBIA,VIM	 
GON4L	 	transcription regulator	 	 	1.32E-02	MKI67	 
MEG3	 	other	 	 	1.32E-02	VIM	 
TCF/LEF	 	group	 	 	1.32E-02	VIM	 
DANCR	 	other	 	 	1.32E-02	VIM	 
IDH2	 	enzyme	 	 	1.32E-02	VIM	 
PECAM1	 	other	 	 	1.32E-02	BCL2	 
PSMB10	 	peptidase	 	 	1.32E-02	NFKBIA	 
LOXL2	 	enzyme	 	 	1.32E-02	VIM	 
NDUFA13	 	enzyme	 	 	1.32E-02	BCL2	 
SRSF3	 	other	 	 	1.32E-02	BCL2	 
FCER2	 	transmembrane receptor	 	 	1.32E-02	BCL2	 
IQGAP2	 	other	 	 	1.32E-02	IQGAP1	 
GADD45B	 	other	 	 	1.32E-02	BCL2	 
LAMC1	 	other	 	 	1.32E-02	VIM	 
VCP	 	enzyme	 	 	1.32E-02	BCL2	 
ID4	 	transcription regulator	 	 	1.32E-02	VIM	 
cetrorelix	 	biologic drug	 	 	1.32E-02	BCL2	 
dimethyl fumarate	 	chemical drug	 	 	1.32E-02	VIM	 
pyruvic acid	 	chemical - endogenous mammalian	 	 	1.32E-02	BCL2	 
zeranol	 	chemical - endogenous mammalian	 	 	1.32E-02	BCL2	 
gamma-tocotrienol	 	chemical drug	 	 	1.32E-02	NFKBIA	 
noscapine	 	chemical drug	 	 	1.32E-02	BCL2	 
pyrimidin-2-one beta-ribofuranoside	 	chemical reagent	 	 	1.32E-02	BCL2	 
growth factor	 	group	 	 	1.32E-02	BCL2	 
15-deoxy-delta-12,14 -PGJ 2	 	chemical - endogenous mammalian	 	 	1.33E-02	BCL2,NFKBIA	 
PTGS2	 	enzyme	 	 	1.33E-02	BCL2,MKI67	 
SOX4	 	transcription regulator	 	 	1.35E-02	BCL2,VIM	 
PRKCD	 	kinase	 	 	1.39E-02	BCL2,NFKBIA	 
NOS2	 	enzyme	 	 	1.39E-02	BCL2,NFKBIA	 
EGF	 	growth factor	 	 	1.40E-02	BCL2,EEF1A1,VIM	 
mir-8	 	microRNA	 	 	1.42E-02	BCL2,VIM	 
miR-1-3p (and other miRNAs w/seed GGAAUGU)	 	mature microRNA	 	 	1.42E-02	BCL2,TMSB10/TMSB4X	 
cyclic GMP	 	chemical - endogenous mammalian	 	 	1.42E-02	BCL2	 
lonafarnib	 	chemical drug	 	 	1.42E-02	BCL2	 
cetuximab	 	biologic drug	 	 	1.42E-02	BCL2	 
1'-acetoxychavicol acetate	 	chemical reagent	 	 	1.42E-02	BCL2	 
PPARα-RXRα	 	complex	 	 	1.42E-02	NFKBIA	 
CLCN5	 	ion channel	 	 	1.42E-02	MKI67	 
48s	 	complex	 	 	1.42E-02	BCL2	 
mir-196	 	microRNA	 	 	1.42E-02	BCL2	 
mir-140	 	microRNA	 	 	1.42E-02	VIM	 
miR-143-3p (and other miRNAs w/seed GAGAUGA)	 	mature microRNA	 	 	1.42E-02	BCL2	 
mir-199	 	microRNA	 	 	1.42E-02	BCL2	 
MAPKAP1	 	other	 	 	1.42E-02	SLFN5	 
CD74	 	transmembrane receptor	 	 	1.42E-02	BCL2	 
NRP1	 	transmembrane receptor	 	 	1.42E-02	BCL2	 
TGFBR3	 	kinase	 	 	1.42E-02	BCL2	 
ECM1	 	transporter	 	 	1.42E-02	VIM	 
costunolide	 	chemical - endogenous non-mammalian	 	 	1.42E-02	BCL2	 
hydroxyflutamide	 	chemical drug	 	 	1.42E-02	BCL2	 
Mn(III)-tetrakis-(4-benzoic acid) porphyrin	 	chemical reagent	 	 	1.42E-02	BCL2	 
calpeptin	 	chemical reagent	 	 	1.42E-02	VIM	 
asiatic acid	 	chemical reagent	 	 	1.42E-02	BCL2	 
bexarotene	 	chemical drug	 	 	1.43E-02	BCL2,MALAT1	 
MAP2K1	 	kinase	 	 	1.45E-02	BCL2,NFKBIA	 
RORA	 	ligand-dependent nuclear receptor	 	 	1.45E-02	ACTB,NFKBIA	 
TREM1	 	transmembrane receptor	 	 	1.50E-02	BCL2,NFKBIA	 
epothilone B	 	chemical drug	 	 	1.51E-02	MKI67	 
CSF2RB	 	transmembrane receptor	 	 	1.51E-02	BCL2	 
Stat5 dimer	 	complex	 	 	1.51E-02	BCL2	 
GC-GCR dimer	 	complex	 	 	1.51E-02	NFKBIA	 
DPH5	 	enzyme	 	 	1.51E-02	NFKBIA	 
BMP10	 	growth factor	 	 	1.51E-02	NFKBIA	 
ZNF148	 	transcription regulator	 	 	1.51E-02	VIM	 
UBD	 	other	 	 	1.51E-02	EEF1A1	 
H1-2	 	other	 	 	1.51E-02	ACTB	 
MIR101	 	group	 	 	1.51E-02	BCL2	 
miR-223-3p (miRNAs w/seed GUCAGUU)	 	mature microRNA	 	 	1.51E-02	VIM	 
mir-205	 	microRNA	 	 	1.51E-02	VIM	 
SFRP4	 	transmembrane receptor	 	 	1.51E-02	VIM	 
IGFBP1	 	other	 	 	1.51E-02	BCL2	 
IFT57	 	other	 	 	1.51E-02	BCL2	 
CR2	 	transmembrane receptor	 	 	1.51E-02	BCL2	 
GFAP	 	other	 	 	1.51E-02	VIM	 
CAMK2D	 	kinase	 	 	1.51E-02	BCL2	 
STMN1	 	other	 	 	1.51E-02	BCL2	 
cyclopiazonic acid	 	chemical - endogenous non-mammalian	 	 	1.51E-02	BCL2	 
cystamine	 	chemical drug	 	 	1.51E-02	BCL2	 
2-acetylaminofluorene	 	chemical toxicant	 	 	1.51E-02	BCL2	 
concanamycin A	 	chemical drug	 	 	1.51E-02	NFKBIA	 
hydrogen sulfide	 	chemical - endogenous mammalian	 	 	1.51E-02	BCL2	 
myricetin	 	chemical - endogenous non-mammalian	 	 	1.51E-02	BCL2	 
caffeic acid	 	chemical drug	 	 	1.51E-02	BCL2	 
tauroursodeoxycholic acid	 	chemical - endogenous mammalian	 	 	1.51E-02	BCL2	 
ID3	 	transcription regulator	 	 	1.52E-02	BCL2,LGALS1	 
lactacystin	 	chemical - protease inhibitor	 	 	1.52E-02	ACTB,NFKBIA	 
CXCL12	 	cytokine	 	 	1.55E-02	BCL2,VIM	 
GATA4	 	transcription regulator	 	 	1.59E-02	BCL2,VIM	 
etoposide	 	chemical drug	 	 	1.60E-02	BCL2,EEF1A1	 
bevacizumab	 	biologic drug	 	 	1.61E-02	VIM	 
Smad2/3-Smad4	 	complex	 	 	1.61E-02	BCL2	 
cryptotanshinone	 	chemical drug	 	 	1.61E-02	BCL2	 
PI-103	 	chemical - kinase inhibitor	 	 	1.61E-02	BCL2	 
p85 (pik3r)	 	group	 	 	1.61E-02	BCL2	 
PPP1R1B	 	phosphatase	 	 	1.61E-02	BCL2	 
GIP	 	other	 	 	1.61E-02	BCL2	 
MDK	 	growth factor	 	 	1.61E-02	BCL2	 
PSMB8	 	peptidase	 	 	1.61E-02	NFKBIA	 
MXI1	 	transcription regulator	 	 	1.61E-02	MKI67	 
PPP2R5C	 	other	 	 	1.61E-02	BCL2	 
GAL	 	other	 	 	1.61E-02	BCL2	 
GPI	 	enzyme	 	 	1.61E-02	VIM	 
DNAJB6	 	transcription regulator	 	 	1.61E-02	VIM	 
THY1	 	other	 	 	1.61E-02	VIM	 
SDCBP	 	enzyme	 	 	1.61E-02	VIM	 
HNRNPU	 	transporter	 	 	1.61E-02	ACTB	 
PLD2	 	enzyme	 	 	1.61E-02	BCL2	 
DAXX	 	transcription regulator	 	 	1.61E-02	BCL2	 
PARK7	 	enzyme	 	 	1.61E-02	VIM	 
7-nitroindazole	 	chemical reagent	 	 	1.61E-02	NFKBIA	 
ethyl pyruvate	 	chemical drug	 	 	1.61E-02	BCL2	 
coenzyme Q10	 	chemical drug	 	 	1.61E-02	BCL2	 
actinonin	 	chemical reagent	 	 	1.61E-02	BCL2	 
isoliquiritigenin	 	chemical - endogenous non-mammalian	 	 	1.61E-02	BCL2	 
ethidium	 	chemical drug	 	 	1.61E-02	BCL2	 
SP1	 	transcription regulator	 	 	1.63E-02	BCL2,NFKBIA,VIM	 
calcitriol	 	chemical drug	 	 	1.64E-02	BCL2,LGALS1,NFKBIA	 
triamcinolone acetonide	 	chemical drug	 	 	1.66E-02	BCL2,NFKBIA	 
GLI1	 	transcription regulator	 	 	1.69E-02	BCL2,VIM	 
KLK4	 	peptidase	 	 	1.70E-02	MKI67	 
GLIS2	 	transcription regulator	 	 	1.70E-02	VIM	 
FZD8	 	G-protein coupled receptor	 	 	1.70E-02	VIM	 
DEF6	 	other	 	 	1.70E-02	VIM	 
PLCG2	 	enzyme	 	 	1.70E-02	BCL2	 
MDM4	 	transcription regulator	 	 	1.70E-02	VIM	 
mir-154	 	microRNA	 	 	1.70E-02	BCL2	 
ITGA6	 	transmembrane receptor	 	 	1.70E-02	BCL2	 
antimycin A	 	chemical - endogenous non-mammalian	 	 	1.70E-02	BCL2	 
ellagic acid	 	chemical - endogenous non-mammalian	 	 	1.70E-02	BCL2	 
indirubin	 	chemical drug	 	 	1.70E-02	BCL2	 
sertraline	 	chemical drug	 	 	1.70E-02	BCL2	 
latrunculin B	 	chemical reagent	 	 	1.70E-02	ACTB	 
magnolol	 	chemical - endogenous non-mammalian	 	 	1.70E-02	BCL2	 
helenalin	 	chemical - endogenous non-mammalian	 	 	1.70E-02	NFKBIA	 
glycyrrhetinic acid	 	chemical drug	 	 	1.70E-02	BCL2	 
piperine	 	chemical drug	 	 	1.70E-02	BCL2	 
neuroprotectin D1	 	chemical - endogenous mammalian	 	 	1.70E-02	BCL2	 
BMP4	 	growth factor	 	 	1.71E-02	BCL2,LCP1	 
ANGPT2	 	growth factor	 	 	1.74E-02	BCL2,VIM	 
Immunoglobulin	 	complex	 	 	1.77E-02	BCL2,MKI67,NFKBIA	 
TLR7	 	transmembrane receptor	 	 	1.79E-02	BCL2,NFKBIA	 
DMD	 	other	 	 	1.79E-02	EEF1A1,VIM	 
RAF1	 	kinase	 	 	1.79E-02	BCL2,MKI67	 
Rp-cAMPS	 	chemical - kinase inhibitor	 	 	1.79E-02	BCL2	 
rituximab	 	biologic drug	 	 	1.79E-02	BCL2	 
SULF2	 	enzyme	 	 	1.79E-02	BCL2	 
artesunic acid	 	chemical drug	 	 	1.79E-02	BCL2	 
ZBP1	 	other	 	 	1.79E-02	NFKBIA	 
mir-143	 	microRNA	 	 	1.79E-02	BCL2	 
NT5E	 	phosphatase	 	 	1.79E-02	MKI67	 
NOX1	 	enzyme	 	 	1.79E-02	NFKBIA	 
EPHA2	 	kinase	 	 	1.79E-02	BCL2	 
MST1R	 	kinase	 	 	1.79E-02	VIM	 
MUC4	 	other	 	 	1.79E-02	VIM	 
TREM2	 	transmembrane receptor	 	 	1.79E-02	NFKBIA	 
diethylmaleate	 	chemical toxicant	 	 	1.79E-02	NFKBIA	 
PS-1145	 	chemical - kinase inhibitor	 	 	1.79E-02	NFKBIA	 
leuprolide	 	biologic drug	 	 	1.79E-02	BCL2	 
idarubicin	 	chemical drug	 	 	1.79E-02	BCL2	 
lycopene	 	chemical drug	 	 	1.79E-02	BCL2	 
CSF1	 	cytokine	 	 	1.80E-02	BCL2,TPT1	 
STAT3	 	transcription regulator	 	 	1.86E-02	BCL2,SLFN5,VIM	 
CD40	 	transmembrane receptor	 	 	1.86E-02	BCL2,NFKBIA	 
benzo(a)pyrene	 	chemical toxicant	 	 	1.86E-02	BCL2,LCP1	 
11,12-epoxyeicosatrienoic acid	 	chemical - endogenous mammalian	 	 	1.89E-02	NFKBIA	 
BIRC3	 	enzyme	 	 	1.89E-02	NFKBIA	 
dacinostat	 	chemical drug	 	 	1.89E-02	BCL2	 
SAV1	 	other	 	 	1.89E-02	VIM	 
dactolisib	 	chemical drug	 	 	1.89E-02	BCL2	 
TIMP2	 	other	 	 	1.89E-02	NFKBIA	 
miR-296-5p (miRNAs w/seed GGGCCCC)	 	mature microRNA	 	 	1.89E-02	BCL2	 
mir-96	 	microRNA	 	 	1.89E-02	VIM	 
KLF10	 	transcription regulator	 	 	1.89E-02	BCL2	 
LY6E	 	other	 	 	1.89E-02	NFKBIA	 
WWOX	 	enzyme	 	 	1.89E-02	BCL2	 
PHB	 	transcription regulator	 	 	1.89E-02	BCL2	 
CSNK2A1	 	kinase	 	 	1.89E-02	VIM	 
sulfasalazine	 	chemical drug	 	 	1.89E-02	NFKBIA	 
naloxone	 	chemical drug	 	 	1.89E-02	BCL2	 
finasteride	 	chemical drug	 	 	1.89E-02	BCL2	 
NR1H3	 	ligand-dependent nuclear receptor	 	 	1.91E-02	MKI67,NFKBIA	 
camptothecin	 	chemical drug	 	 	1.93E-02	BCL2,EEF1A1,NFKBIA	 
AGN194204	 	chemical drug	 	 	1.93E-02	LGALS1,MKI67	 
Pkg	 	group	 	 	1.98E-02	BCL2	 
salinosporamide A	 	chemical drug	 	 	1.98E-02	BCL2	 
Hmgb1	 	transcription regulator	 	 	1.98E-02	BCL2	 
ITGA9	 	other	 	 	1.98E-02	VIM	 
NTN1	 	other	 	 	1.98E-02	ACTB	 
SMARCE1	 	transcription regulator	 	 	1.98E-02	BCL2	 
LIPG	 	enzyme	 	 	1.98E-02	BCL2	 
NR6A1	 	ligand-dependent nuclear receptor	 	 	1.98E-02	VIM	 
TNFRSF13B	 	transmembrane receptor	 	 	1.98E-02	BCL2	 
acteoside	 	chemical - endogenous non-mammalian	 	 	1.98E-02	BCL2	 
TUG1	 	other	 	 	1.98E-02	BCL2	 
PD 169316	 	chemical - kinase inhibitor	 	 	1.98E-02	VIM	 
mangiferin	 	chemical - endogenous non-mammalian	 	 	1.98E-02	BCL2	 
alendronic acid	 	chemical drug	 	 	1.98E-02	BCL2	 
epirubicin	 	chemical drug	 	 	1.98E-02	BCL2	 
streptozocin	 	chemical drug	 	 	2.02E-02	BCL2,VIM	 
IKK (complex)	 	complex	 	 	2.07E-02	BCL2	 
IPMK	 	kinase	 	 	2.07E-02	ACTB	 
WDR5	 	transcription regulator	 	 	2.07E-02	VIM	 
IgG1	 	complex	 	 	2.07E-02	BCL2	 
EIF4G2	 	translation regulator	 	 	2.07E-02	ACTB	 
LINC00963	 	other	 	 	2.07E-02	BCL2	 
miR-218-5p (and other miRNAs w/seed UGUGCUU)	 	mature microRNA	 	 	2.07E-02	VIM	 
STK4	 	kinase	 	 	2.07E-02	BCL2	 
IGFBP5	 	other	 	 	2.07E-02	BCL2	 
PTAFR	 	G-protein coupled receptor	 	 	2.07E-02	VIM	 
CXCR3	 	G-protein coupled receptor	 	 	2.07E-02	BCL2	 
GADD45A	 	other	 	 	2.07E-02	BCL2	 
ADIPOR1	 	transmembrane receptor	 	 	2.07E-02	BCL2	 
IND S1	 	chemical - kinase inhibitor	 	 	2.07E-02	ACTB	 
GRN	 	growth factor	 	 	2.07E-02	BCL2	 
TERF2IP	 	other	 	 	2.07E-02	NFKBIA	 
IL15RA	 	transmembrane receptor	 	 	2.07E-02	BCL2	 
LILRB1	 	transmembrane receptor	 	 	2.07E-02	BCL2	 
2-mercaptoacetate	 	chemical drug	 	 	2.07E-02	TPT1	 
probucol	 	chemical drug	 	 	2.07E-02	BCL2	 
GLP-1-(7-34)-amide	 	biologic drug	 	 	2.07E-02	BCL2	 
mezerein	 	chemical - endogenous non-mammalian	 	 	2.07E-02	EEF1A1	 
wogonin	 	chemical - endogenous non-mammalian	 	 	2.07E-02	BCL2	 
SMARCA4	 	transcription regulator	 	 	2.12E-02	BCL2,LGALS1,VIM	 
IL2	 	cytokine	 	 	2.14E-02	BCL2,MKI67,VIM	 
actinomycin D	 	biologic drug	 	 	2.16E-02	ACTB,BCL2	 
pregna-4,17-diene-3,16-dione	 	chemical - endogenous non-mammalian	 	 	2.17E-02	BCL2	 
alvespimycin	 	chemical drug	 	 	2.17E-02	BCL2	 
SGPL1	 	enzyme	 	 	2.17E-02	BCL2	 
FAM3B	 	cytokine	 	 	2.17E-02	LGALS1	 
oxymatrine	 	chemical drug	 	 	2.17E-02	BCL2	 
TF	 	transporter	 	 	2.17E-02	NFKBIA	 
ibrutinib	 	chemical drug	 	 	2.17E-02	BCL2	 
LOX	 	enzyme	 	 	2.17E-02	BCL2	 
BRD7	 	transcription regulator	 	 	2.17E-02	VIM	 
CRHR2	 	G-protein coupled receptor	 	 	2.17E-02	BCL2	 
PD184352	 	chemical drug	 	 	2.17E-02	BCL2	 
desipramine	 	chemical drug	 	 	2.17E-02	BCL2	 
evodiamine	 	chemical - endogenous non-mammalian	 	 	2.17E-02	BCL2	 
diallyl trisulfide	 	chemical - endogenous non-mammalian	 	 	2.17E-02	BCL2	 
estrogen receptor	 	group	 	 	2.17E-02	BCL2,VIM	 
SMAD4	 	transcription regulator	 	 	2.17E-02	NFKBIA,VIM	 
CD3	 	complex	 	 	2.18E-02	BCL2,LCP1,NFKBIA	 
indomethacin	 	chemical drug	 	 	2.19E-02	TMSB10/TMSB4X,VIM	 
NFkB (complex)	 	complex	 	 	2.23E-02	BCL2,NFKBIA,VIM	 
GATA3	 	transcription regulator	 	 	2.24E-02	BCL2,VIM	 
IL33	 	cytokine	 	 	2.26E-02	ACTB,NFKBIA	 
risperidone	 	chemical drug	 	 	2.26E-02	BCL2	 
dexamethasone phosphate	 	chemical drug	 	 	2.26E-02	NFKBIA	 
zerumbone	 	chemical - endogenous non-mammalian	 	 	2.26E-02	BCL2	 
Ikb	 	group	 	 	2.26E-02	BCL2	 
Ciap	 	group	 	 	2.26E-02	BCL2	 
PDGF-AA	 	complex	 	 	2.26E-02	VIM	 
GRHL2	 	transcription regulator	 	 	2.26E-02	BCL2	 
vasoactive intestinal peptide	 	biologic drug	 	 	2.26E-02	BCL2	 
MAP3K3	 	kinase	 	 	2.26E-02	BCL2	 
PLD1	 	enzyme	 	 	2.26E-02	BCL2	 
miR-181a-5p (and other miRNAs w/seed ACAUUCA)	 	mature microRNA	 	 	2.26E-02	BCL2	 
mir-26	 	microRNA	 	 	2.26E-02	BCL2	 
WNT7A	 	cytokine	 	 	2.26E-02	VIM	 
ETV1	 	transcription regulator	 	 	2.26E-02	VIM	 
chelerythrine	 	chemical drug	 	 	2.26E-02	NFKBIA	 
poly dA-dT	 	chemical reagent	 	 	2.26E-02	NFKBIA	 
diosgenin	 	chemical - endogenous non-mammalian	 	 	2.26E-02	BCL2	 
bortezomib	 	chemical drug	 	 	2.29E-02	BCL2,VIM	 
MYOD1	 	transcription regulator	 	 	2.31E-02	BCL2,MKI67	 
tacrolimus	 	chemical drug	 	 	2.33E-02	BCL2,NFKBIA	 
plumbagin	 	chemical toxicant	 	 	2.35E-02	BCL2	 
calpain	 	complex	 	 	2.35E-02	NFKBIA	 
TNFRSF4	 	transmembrane receptor	 	 	2.35E-02	BCL2	 
TRA	 	transmembrane receptor	 	 	2.35E-02	BCL2	 
SLPI	 	other	 	 	2.35E-02	NFKBIA	 
BCL2L11	 	other	 	 	2.35E-02	BCL2	 
HEXIM1	 	transcription regulator	 	 	2.35E-02	VIM	 
HDAC9	 	transcription regulator	 	 	2.35E-02	BCL2	 
NMU	 	other	 	 	2.35E-02	MKI67	 
COMMD1	 	transporter	 	 	2.35E-02	NFKBIA	 
ochratoxin A	 	chemical toxicant	 	 	2.35E-02	BCL2	 
piceatannol	 	chemical - endogenous non-mammalian	 	 	2.35E-02	BCL2	 
alpha-tocopherol	 	chemical drug	 	 	2.35E-02	BCL2	 
kaempferol	 	chemical toxicant	 	 	2.35E-02	BCL2	 
UCN-01	 	chemical drug	 	 	2.35E-02	BCL2	 
tosylphenylalanyl chloromethyl ketone	 	chemical - protease inhibitor	 	 	2.35E-02	BCL2	 
thioacetamide	 	chemical toxicant	 	 	2.38E-02	LGALS1,TMSB10/TMSB4X	 
D-glucose	 	chemical - endogenous mammalian	 	 	2.41E-02	ACTB,BCL2,LCP1	 
cigarette smoke	 	chemical toxicant	 	 	2.43E-02	BCL2,NFKBIA	 
AHI1	 	other	 	 	2.45E-02	BCAS4	 
mir-148	 	microRNA	 	 	2.45E-02	BCL2	 
mir-183	 	microRNA	 	 	2.45E-02	VIM	 
ADAMTS12	 	peptidase	 	 	2.45E-02	LGALS1	 
TAF4B	 	transcription regulator	 	 	2.45E-02	NFKBIA	 
BAG1	 	other	 	 	2.45E-02	BCL2	 
diazoxide	 	chemical drug	 	 	2.45E-02	BCL2	 
amino acids	 	chemical - endogenous mammalian	 	 	2.45E-02	ACTB	 
linolenic acid	 	chemical - endogenous mammalian	 	 	2.45E-02	NFKBIA	 
SMAD3	 	transcription regulator	 	 	2.45E-02	BCL2,VIM	 
E. coli B5 lipopolysaccharide	 	chemical - endogenous non-mammalian	 	 	2.52E-02	EEF1A1,NFKBIA	 
lithocholic acid	 	chemical - endogenous mammalian	 	 	2.54E-02	BCL2	 
IL17C	 	cytokine	 	 	2.54E-02	BCL2	 
MAC	 	complex	 	 	2.54E-02	BCL2	 
ECSIT	 	transcription regulator	 	 	2.54E-02	NFKBIA	 
CPE	 	peptidase	 	 	2.54E-02	BCL2	 
CCR1	 	G-protein coupled receptor	 	 	2.54E-02	VIM	 
ESRRB	 	ligand-dependent nuclear receptor	 	 	2.54E-02	BCL2	 
Mt1	 	other	 	 	2.54E-02	NFKBIA	 
AZGP1	 	transporter	 	 	2.54E-02	VIM	 
isoflurane	 	chemical drug	 	 	2.54E-02	BCL2	 
rifaximin	 	chemical drug	 	 	2.54E-02	RACK1	 
ceramide	 	chemical - endogenous mammalian	 	 	2.54E-02	BCL2	 
SOD1	 	enzyme	 	 	2.54E-02	ACTB,BCL2	 
LDL	 	complex	 	 	2.63E-02	BCL2,MKI67	 
Ca2+	 	chemical - endogenous mammalian	 	 	2.63E-02	BCL2,NFKBIA	 
crizotinib	 	chemical drug	 	 	2.63E-02	VIM	 
choline fenofibrate	 	chemical drug	 	 	2.63E-02	NFKBIA	 
Mir122a,b	 	group	 	 	2.63E-02	BCL2	 
TRADD	 	other	 	 	2.63E-02	NFKBIA	 
SFN	 	other	 	 	2.63E-02	VIM	 
RC3H1	 	enzyme	 	 	2.63E-02	ACTB	 
apomorphine	 	chemical drug	 	 	2.63E-02	BCL2	 
TNFSF11	 	cytokine	 	 	2.69E-02	BCL2,NFKBIA	 
L-arginine	 	chemical - endogenous mammalian	 	 	2.72E-02	BCL2	 
CRTC2	 	other	 	 	2.72E-02	BCL2	 
MYBL1	 	transcription regulator	 	 	2.72E-02	BCL2	 
miR-133a-3p (and other miRNAs w/seed UUGGUCC)	 	mature microRNA	 	 	2.72E-02	MALAT1	 
HOXB13	 	transcription regulator	 	 	2.72E-02	NFKBIA	 
HOXA7	 	transcription regulator	 	 	2.72E-02	VIM	 
vitamin K3	 	chemical drug	 	 	2.72E-02	BCL2	 
MYD88	 	other	 	 	2.74E-02	MKI67,NFKBIA	 
NR3C1	 	ligand-dependent nuclear receptor	 	 	2.77E-02	ACTB,BCL2,NFKBIA	 
dextran sulfate	 	chemical drug	 	 	2.78E-02	LCP1,MKI67	 
TNF	 	cytokine	 	1.719	2.81E-02	ACTB,BCL2,NFKBIA,TPT1,VIM	 
CST5	 	other	 	 	2.82E-02	EEF1D,VIM	 
NR4A1	 	ligand-dependent nuclear receptor	 	 	2.82E-02	BCL2,NFKBIA	 
KDM6B	 	enzyme	 	 	2.82E-02	VIM	 
Focal adhesion kinase	 	group	 	 	2.82E-02	BCL2	 
leucine	 	chemical - endogenous mammalian	 	 	2.82E-02	EEF1A1	 
C1QA	 	other	 	 	2.82E-02	VIM	 
CASP3	 	peptidase	 	 	2.82E-02	BCL2	 
AGTR2	 	G-protein coupled receptor	 	 	2.82E-02	BCL2	 
BCYRN1	 	other	 	 	2.82E-02	CCNL1	 
ARRB1	 	other	 	 	2.82E-02	BCL2	 
R-WIN 55,212	 	chemical reagent	 	 	2.82E-02	BCL2	 
bardoxolone methyl	 	chemical drug	 	 	2.82E-02	BCL2	 
fucoidin	 	chemical reagent	 	 	2.82E-02	BCL2	 
caspase	 	group	 	 	2.91E-02	BCL2	 
HISTONE	 	group	 	 	2.91E-02	BCL2	 
MAPK11	 	kinase	 	 	2.91E-02	BCL2	 
SRSF1	 	other	 	 	2.91E-02	VIM	 
VAV1	 	transcription regulator	 	 	2.91E-02	BCL2	 
ACKR3	 	G-protein coupled receptor	 	 	2.91E-02	BCL2	 
bufalin	 	chemical reagent	 	 	2.91E-02	BCL2	 
HTT	 	transcription regulator	 	 	2.91E-02	BCL2,EEF1A1,SFPQ	 
mir-21	 	microRNA	 	 	2.97E-02	BCL2,MKI67	 
ROR1	 	kinase	 	 	3.00E-02	VIM	 
PRKG1	 	kinase	 	 	3.00E-02	BCL2	 
NOSTRIN	 	transcription regulator	 	 	3.00E-02	BCL2	 
TRB	 	transmembrane receptor	 	 	3.00E-02	BCL2	 
UXT	 	transcription regulator	 	 	3.00E-02	NFKBIA	 
BECN1	 	other	 	 	3.00E-02	BCL2	 
VTN	 	other	 	 	3.00E-02	BCL2	 
hymecromone	 	chemical drug	 	 	3.00E-02	BCL2	 
betulinic acid	 	chemical drug	 	 	3.00E-02	BCL2	 
geldanamycin	 	chemical - endogenous non-mammalian	 	 	3.01E-02	BCL2,EEF1A1	 
IKBKB	 	kinase	 	 	3.04E-02	BCL2,NFKBIA	 
estrogen	 	chemical drug	 	 	3.04E-02	BCL2,LGALS1	 
Akt	 	group	 	 	3.08E-02	BCL2,NFKBIA	 
3M-011	 	chemical reagent	 	 	3.09E-02	BCL2	 
ITGAV	 	transmembrane receptor	 	 	3.09E-02	BCL2	 
GJA1	 	transporter	 	 	3.09E-02	VIM	 
ALOX15	 	enzyme	 	 	3.09E-02	BCL2	 
PDPK1	 	kinase	 	 	3.09E-02	BCL2	 
bafilomycin A1	 	chemical drug	 	 	3.09E-02	NFKBIA	 
taurine	 	chemical - endogenous mammalian	 	 	3.09E-02	VIM	 
WNT3A	 	cytokine	 	 	3.10E-02	BCL2,VIM	 
Tgf beta	 	group	 	 	3.12E-02	BCL2,VIM	 
GATA1	 	transcription regulator	 	 	3.14E-02	BCL2,SPOCK2	 
Rar	 	group	 	 	3.19E-02	BCL2	 
OSCAR	 	other	 	 	3.19E-02	BCL2	 
