© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Flags	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
progesterone	 	chemical - endogenous mammalian	 	1.347	 	1.27E-02	FOS,LDHA,NFKBIA,STAT1	 
mir-155	 	microRNA	 	 	 	1.29E-02	SOCS3,STAT1	 
sphingosylphosphocholine	 	chemical - endogenous mammalian	 	 	 	1.30E-02	FOS	 
16,16-dimethylprostaglandin E2	 	chemical - endogenous mammalian	 	 	 	1.30E-02	FOS	 
L-cysteine	 	chemical - endogenous mammalian	 	 	 	1.30E-02	FOS	 
Agtr1b	 	G-protein coupled receptor	 	 	 	1.30E-02	FOS	 
4-nonylphenol	 	chemical toxicant	 	 	 	1.30E-02	FOS	 
TGFBR	 	group	 	 	 	1.30E-02	SOCS3	 
Pde	 	group	 	 	 	1.30E-02	FOS	 
Ck2	 	complex	 	 	 	1.30E-02	FOS	 
cytidylyl-3'-5'-guanosine	 	chemical reagent	 	 	 	1.30E-02	PRDM1	 
HTR7	 	G-protein coupled receptor	 	 	 	1.30E-02	FOS	 
FBXO42	 	other	 	 	 	1.30E-02	STAT1	 
MEMO1	 	other	 	 	 	1.30E-02	FOS	 
CPEB4	 	other	 	 	 	1.30E-02	TNRC6B	 
Ferritin	 	complex	 	 	 	1.30E-02	NFKBIA	 
pictilisib	 	chemical drug	 	 	 	1.30E-02	LDHA	 
PRRX1	 	transcription regulator	 	 	 	1.30E-02	FOS	 
IL10RB	 	transmembrane receptor	 	 	 	1.30E-02	SOCS3	 
AGTRAP	 	G-protein coupled receptor	 	 	 	1.30E-02	FOS	 
CD244	 	transmembrane receptor	 	 	 	1.30E-02	FOS	 
PSMB9	 	peptidase	 	 	 	1.30E-02	NFKBIA	 
HINFP	 	transcription regulator	 	 	 	1.30E-02	ATM	 
PI3	 	other	 	 	 	1.30E-02	NFKBIA	 
AGRP	 	other	 	 	 	1.30E-02	FOS	 
HGS	 	other	 	 	 	1.30E-02	FOS	 
ATG16L1	 	enzyme	 	 	 	1.30E-02	NFKBIA	 
ING4	 	transcription regulator	 	 	 	1.30E-02	NFKBIA	 
CD160	 	transmembrane receptor	 	 	 	1.30E-02	FOS	 
EFNB1	 	other	 	 	 	1.30E-02	IL7R	 
NEK6	 	kinase	 	 	 	1.30E-02	RGS1	 
RTKN	 	other	 	 	 	1.30E-02	FOS	 
MPL	 	transmembrane receptor	 	 	 	1.30E-02	FOS	 
DDB1	 	other	 	 	 	1.30E-02	STAT1	 
DEK	 	transcription regulator	 	 	 	1.30E-02	NFKBIA	 
HA900	 	chemical reagent	 	 	 	1.30E-02	SOCS3	 
capsazepine	 	chemical toxicant	 	 	 	1.30E-02	FOS	 
acrylamide	 	chemical toxicant	 	 	 	1.30E-02	FOS	 
muscimol	 	chemical drug	 	 	 	1.30E-02	FOS	 
RP 73401	 	chemical toxicant	 	 	 	1.30E-02	STAT1	 
ketorolac	 	chemical drug	 	 	 	1.30E-02	NFKBIA	 
miR-182 inhibitor	 	chemical reagent	 	 	 	1.30E-02	NFKBIA	 
oleoylethanolamide	 	chemical - endogenous mammalian	 	 	 	1.30E-02	FOS	 
JQ1	 	chemical reagent	 	 	 	1.31E-02	FOS,PRDM1	 
Alpha catenin	 	group	 	 	 	1.33E-02	NFKBIA,SOCS3	 
Ifn	 	group	 	 	 	1.33E-02	FOS,STAT1	 
MIR17HG	 	other	 	 	 	1.35E-02	ATM,IL7R	 
ARNT	 	transcription regulator	 	 	 	1.35E-02	LDHA,SOCS3	 
staurosporine	 	chemical - kinase inhibitor	 	 	 	1.35E-02	FOS,PRDM1	 
PRKCA	 	kinase	 	 	 	1.37E-02	FOS,NFKBIA	 
MIF	 	cytokine	 	 	 	1.37E-02	FOS,IL7R	 
PARP1	 	enzyme	 	 	 	1.39E-02	FOS,STAT1	 
GNAQ	 	enzyme	 	 	 	1.39E-02	FOS,STAT1	 
tributyltin	 	chemical reagent	 	 	 	1.41E-02	LDHA,STAT1	 
celecoxib	 	chemical drug	 	 	 	1.43E-02	ATM,FOS	 
ANKRD17	 	other	 	 	 	1.44E-02	SOCS3	 
LINC01139	 	other	 	 	 	1.44E-02	LDHA	 
Shc	 	group	 	 	 	1.44E-02	FOS	 
KCNN4	 	ion channel	 	 	 	1.44E-02	FOS	 
TEC	 	kinase	 	 	 	1.44E-02	FOS	 
NCK1	 	kinase	 	 	 	1.44E-02	FOS	 
HCRT	 	other	 	 	 	1.44E-02	FOS	 
SELE	 	transmembrane receptor	 	 	 	1.44E-02	FOS	 
RANBP9	 	other	 	 	 	1.44E-02	FOS	 
BCL6B	 	transcription regulator	 	 	 	1.44E-02	ATM	 
KLB	 	enzyme	 	 	 	1.44E-02	FOS	 
IFNL4	 	cytokine	 	 	 	1.44E-02	STAT1	 
SLC6A1	 	transporter	 	 	 	1.44E-02	STAT1	 
PCBP2	 	other	 	 	 	1.44E-02	STAT1	 
DBH	 	enzyme	 	 	 	1.44E-02	FOS	 
CAMK2A	 	kinase	 	 	 	1.44E-02	FOS	 
acriflavine	 	chemical toxicant	 	 	 	1.44E-02	SOCS3	 
allyl isothiocyanate	 	chemical toxicant	 	 	 	1.44E-02	FOS	 
calmidazolium	 	chemical drug	 	 	 	1.44E-02	FOS	 
acetic acid	 	chemical - endogenous mammalian	 	 	 	1.44E-02	FOS	 
perilla alcohol	 	chemical drug	 	 	 	1.44E-02	NFKBIA	 
allopregnanolone	 	chemical - endogenous mammalian	 	 	 	1.44E-02	FOS	 
MTOR	 	kinase	 	 	 	1.47E-02	LDHA,SOCS3,STAT1	 
HRAS	 	enzyme	 	-1.000	 	1.50E-02	FOS,IL7R,NFKBIA,SOCS3	 
NANOG	 	transcription regulator	 	 	 	1.50E-02	FOS,PRRC2C	 
RARA	 	ligand-dependent nuclear receptor	 	 	 	1.51E-02	ABLIM1,FOS,STAT1	 
curcumin	 	chemical drug	 	 	 	1.51E-02	FOS,NFKBIA,SOCS3	 
WNT5A	 	cytokine	 	 	 	1.52E-02	SOCS3,STAT1	 
IRS1	 	enzyme	 	 	 	1.54E-02	FOS,NFKBIA	 
TSC2	 	other	 	 	 	1.54E-02	FOS,STAT1	 
AHR	 	ligand-dependent nuclear receptor	 	 	 	1.56E-02	FOS,LDHA,SOCS3	 
WNT1	 	cytokine	 	 	 	1.57E-02	FOS,LBH	 
EPHB1	 	kinase	 	 	 	1.58E-02	FOS	 
Rap1	 	group	 	 	 	1.58E-02	FOS	 
G2535	 	chemical reagent	 	 	 	1.58E-02	NFKBIA	 
CARTPT	 	other	 	 	 	1.58E-02	FOS	 
NTS	 	other	 	 	 	1.58E-02	FOS	 
VASP	 	other	 	 	 	1.58E-02	STAT1	 
PIAS2	 	transcription regulator	 	 	 	1.58E-02	FOS	 
CHRM3	 	G-protein coupled receptor	 	 	 	1.58E-02	FOS	 
PDE3B	 	enzyme	 	 	 	1.58E-02	SOCS3	 
DRD1	 	G-protein coupled receptor	 	 	 	1.58E-02	FOS	 
ST3-Hel2A-2	 	chemical reagent	 	 	 	1.58E-02	FOS	 
VLDLR	 	transporter	 	 	 	1.58E-02	FOS	 
AFP	 	transporter	 	 	 	1.58E-02	FOS	 
ACE	 	peptidase	 	 	 	1.58E-02	LDHA	 
TNFSF8	 	cytokine	 	 	 	1.58E-02	PRDM1	 
CHRNA3	 	transmembrane receptor	 	 	 	1.58E-02	STAT1	 
ELK3	 	transcription regulator	 	 	 	1.58E-02	FOS	 
MYZAP	 	other	 	 	 	1.58E-02	FOS	 
NCOA6	 	transcription regulator	 	 	 	1.58E-02	FOS	 
Ncoa6	 	transcription regulator	 	 	 	1.58E-02	FOS	 
emactuzumab	 	biologic drug	 	 	 	1.58E-02	STAT1	 
sevoflurane	 	chemical drug	 	 	 	1.58E-02	FOS	 
clioquinol	 	chemical drug	 	 	 	1.58E-02	FOS	 
clonidine	 	chemical drug	 	 	 	1.58E-02	FOS	 
lidocaine	 	chemical drug	 	 	 	1.58E-02	FOS	 
enoxacin	 	chemical drug	 	 	 	1.58E-02	FOS	 
baclofen	 	chemical drug	 	 	 	1.58E-02	FOS	 
triptorelin	 	biologic drug	 	 	 	1.58E-02	FOS	 
theophylline	 	chemical drug	 	 	 	1.58E-02	FOS	 
ryanodine	 	chemical - endogenous non-mammalian	 	 	 	1.58E-02	FOS	 
scopolamine	 	chemical drug	 	 	 	1.58E-02	FOS	 
dextran	 	chemical drug	 	 	 	1.58E-02	PRDM1	 
MEF2C	 	transcription regulator	 	 	 	1.59E-02	FOS,TTN	 
BCR (complex)	 	complex	 	 	 	1.63E-02	FOS,PRDM1	 
HDAC4	 	transcription regulator	 	 	 	1.63E-02	FOS,LDHA	 
ADORA2A	 	G-protein coupled receptor	 	 	 	1.68E-02	FOS,NFKBIA	 
CASR	 	G-protein coupled receptor	 	 	 	1.68E-02	LBH,SOCS3	 
TET2	 	enzyme	 	 	 	1.73E-02	AHNAK,RGS1	 
FOXM1	 	transcription regulator	 	 	 	1.73E-02	FOS,LDHA	 
highly active antiretroviral therapy	 	chemical drug	 	 	 	1.73E-02	IL7R	 
METTL3	 	enzyme	 	 	 	1.73E-02	SOCS3	 
UCN2	 	other	 	 	 	1.73E-02	FOS	 
STAT1/3/5 dimer	 	complex	 	 	 	1.73E-02	SOCS3	 
LAMTOR5	 	other	 	 	 	1.73E-02	LDHA	 
liquiritigenin	 	chemical - endogenous non-mammalian	 	 	 	1.73E-02	FOS	 
SH3KBP1	 	other	 	 	 	1.73E-02	PRDM1	 
miR-101-3p (and other miRNAs w/seed ACAGUAC)	 	mature microRNA	 	 	 	1.73E-02	ATM	 
CSK	 	kinase	 	 	 	1.73E-02	FOS	 
DDB2	 	other	 	 	 	1.73E-02	NFKBIA	 
RASGRF1	 	other	 	 	 	1.73E-02	FOS	 
IL16	 	cytokine	 	 	 	1.73E-02	FOS	 
CXCL1	 	cytokine	 	 	 	1.73E-02	SOCS3	 
pentylenetetrazol	 	chemical drug	 	 	 	1.73E-02	FOS	 
SR 144528	 	chemical reagent	 	 	 	1.73E-02	NFKBIA	 
putrescine	 	chemical - endogenous mammalian	 	 	 	1.73E-02	FOS	 
buthionine sulfoximine	 	chemical drug	 	 	 	1.73E-02	FOS	 
SOX11	 	transcription regulator	 	 	 	1.75E-02	PRDM1,STAT1	 
hydrocortisone	 	chemical - endogenous mammalian	 	 	 	1.77E-02	DDX17,NFKBIA	 
mibolerone	 	chemical drug	 	 	 	1.77E-02	AHNAK,HLA-E	 
NR3C1	 	ligand-dependent nuclear receptor	 	 	 	1.79E-02	FOS,IL7R,NFKBIA,SON	 
2-amino-5-phosphonovaleric acid	 	chemical - other	 	 	 	1.80E-02	FOS,LBH	 
CAV1	 	transmembrane receptor	 	 	 	1.84E-02	ATM,FOS	 
TICAM1	 	other	 	 	 	1.84E-02	NFKBIA,SOCS3	 
desoxycorticosterone	 	chemical - endogenous mammalian	 	 	 	1.87E-02	FOS	 
trypsin	 	group	 	 	 	1.87E-02	FOS	 
SAMHD1	 	enzyme	 	 	 	1.87E-02	NFKBIA	 
iron dextran	 	chemical drug	 	 	 	1.87E-02	NFKBIA	 
harmine	 	chemical - endogenous non-mammalian	 	 	 	1.87E-02	FOS	 
IgG2a	 	complex	 	 	 	1.87E-02	PRDM1	 
CHRM1	 	G-protein coupled receptor	 	 	 	1.87E-02	FOS	 
TRPV1	 	ion channel	 	 	 	1.87E-02	FOS	 
CSF2RA	 	transmembrane receptor	 	 	 	1.87E-02	FOS	 
TLE1	 	transcription regulator	 	 	 	1.87E-02	FOS	 
RLN2	 	other	 	 	 	1.87E-02	FOS	 
ELK4	 	transcription regulator	 	 	 	1.87E-02	FOS	 
CRY2	 	enzyme	 	 	 	1.87E-02	FOS	 
RPS6KA4	 	kinase	 	 	 	1.87E-02	FOS	 
B4GALNT1	 	enzyme	 	 	 	1.87E-02	FOS	 
AK1	 	kinase	 	 	 	1.87E-02	LDHA	 
FGF18	 	growth factor	 	 	 	1.87E-02	ATM	 
PTGER1	 	G-protein coupled receptor	 	 	 	1.87E-02	FOS	 
CRY1	 	enzyme	 	 	 	1.87E-02	FOS	 
ANGPTL4	 	other	 	 	 	1.87E-02	STAT1	 
HSPA1A/HSPA1B	 	enzyme	 	 	 	1.87E-02	FOS	 
ARHGDIA	 	other	 	 	 	1.87E-02	FOS	 
phencyclidine	 	chemical drug	 	 	 	1.87E-02	FOS	 
aristolochic acid I	 	chemical toxicant	 	 	 	1.87E-02	FOS	 
hydroquinone	 	chemical - endogenous mammalian	 	 	 	1.87E-02	FOS	 
KT5720	 	chemical - kinase inhibitor	 	 	 	1.87E-02	NFKBIA	 
SKF-38393	 	chemical reagent	 	 	 	1.87E-02	FOS	 
N,N-dimethylsphingosine	 	chemical reagent	 	 	 	1.87E-02	FOS	 
astressin 2B	 	biologic drug	 	 	 	1.87E-02	FOS	 
[D-Ala2,N-Me-Phe4,Gly5-ol]-Enkephalin	 	chemical reagent	 	 	 	1.87E-02	FOS	 
KT5823	 	chemical - kinase inhibitor	 	 	 	1.87E-02	FOS	 
IL7	 	cytokine	 	 	 	1.92E-02	IL7R,SOCS3	 
EZH2	 	transcription regulator	 	 	 	1.93E-02	NFKBIA,PRDM1,SOCS3	 
Histone h4	 	group	 	 	 	1.94E-02	FOS,SOCS3	 
NCOA1	 	transcription regulator	 	 	 	1.94E-02	FOS,NFKBIA	 
HMGA1	 	transcription regulator	 	 	 	1.97E-02	ATM,FOS	 
Tnf (family)	 	group	 	 	 	1.97E-02	NFKBIA,SOCS3	 
ginsenoside Rb1	 	chemical - endogenous non-mammalian	 	 	 	2.01E-02	FOS	 
Rac	 	group	 	 	 	2.01E-02	FOS	 
FH	 	enzyme	 	 	 	2.01E-02	LDHA	 
PSMB10	 	peptidase	 	 	 	2.01E-02	NFKBIA	 
APOA4	 	transporter	 	 	 	2.01E-02	FOS	 
TAC4	 	other	 	 	 	2.01E-02	PRDM1	 
GHRHR	 	G-protein coupled receptor	 	 	 	2.01E-02	FOS	 
CSF3R	 	transmembrane receptor	 	 	 	2.01E-02	FOS	 
BMX	 	kinase	 	 	 	2.01E-02	FOS	 
ILF3	 	transcription regulator	 	 	 	2.01E-02	FOS	 
GTF2I	 	transcription regulator	 	 	 	2.01E-02	FOS	 
HNRNPD	 	transcription regulator	 	 	 	2.01E-02	FOS	 
prazosin	 	chemical drug	 	 	 	2.01E-02	FOS	 
selenite	 	chemical toxicant	 	 	 	2.01E-02	HLA-E	 
pyruvic acid	 	chemical - endogenous mammalian	 	 	 	2.01E-02	FOS	 
salmeterol	 	chemical drug	 	 	 	2.01E-02	SOCS3	 
pentobarbital	 	chemical drug	 	 	 	2.01E-02	FOS	 
gamma-tocotrienol	 	chemical drug	 	 	 	2.01E-02	NFKBIA	 
Cd2+	 	chemical toxicant	 	 	 	2.01E-02	FOS	 
CALC	 	group	 	 	 	2.01E-02	FOS	 
TCF4	 	transcription regulator	 	 	 	2.01E-02	FOS,PRDM1,SOCS3	 
MAP3K8	 	kinase	 	 	 	2.02E-02	FOS,SOCS3	 
26s Proteasome	 	complex	 	 	 	2.04E-02	SOCS3,STAT1	 
IFNAR1	 	transmembrane receptor	 	 	 	2.04E-02	SOCS3,STAT1	 
H89	 	chemical - kinase inhibitor	 	 	 	2.04E-02	FOS,NFKBIA	 
cytokine	 	group	 	 	 	2.09E-02	FOS,SOCS3	 
TP73	 	transcription regulator	 	 	 	2.12E-02	ATM,LBH,LDHA	 
cyclic GMP	 	chemical - endogenous mammalian	 	 	 	2.15E-02	FOS	 
fluoride	 	chemical - endogenous mammalian	 	 	 	2.15E-02	FOS	 
ADP	 	chemical - endogenous mammalian	 	 	 	2.15E-02	FOS	 
Nos	 	group	 	 	 	2.15E-02	FOS	 
PPARα-RXRα	 	complex	 	 	 	2.15E-02	NFKBIA	 
THRAP3	 	transcription regulator	 	 	 	2.15E-02	DDX17	 
TIFA	 	other	 	 	 	2.15E-02	NFKBIA	 
G-1	 	chemical reagent	 	 	 	2.15E-02	FOS	 
PLCG1	 	enzyme	 	 	 	2.15E-02	FOS	 
mir-196	 	microRNA	 	 	 	2.15E-02	FOS	 
TBX3	 	transcription regulator	 	 	 	2.15E-02	LBH	 
MAPKAP1	 	other	 	 	 	2.15E-02	SLFN5	 
CBX8	 	other	 	 	 	2.15E-02	PRDM1	 
GNA13	 	enzyme	 	 	 	2.15E-02	FOS	 
DDX3X	 	enzyme	 	 	 	2.15E-02	STAT1	 
PLAGL1	 	transcription regulator	 	 	 	2.15E-02	LDHA	 
SP2	 	transcription regulator	 	 	 	2.15E-02	FOS	 
PTGFR	 	G-protein coupled receptor	 	 	 	2.15E-02	FOS	 
EDNRA	 	transmembrane receptor	 	 	 	2.15E-02	FOS	 
dexmedetomidine	 	chemical drug	 	 	 	2.15E-02	FOS	 
spermidine	 	chemical - endogenous mammalian	 	 	 	2.15E-02	FOS	 
cobalt	 	chemical toxicant	 	 	 	2.15E-02	LDHA	 
aldosterone	 	chemical - endogenous mammalian	 	 	 	2.17E-02	FOS,NFKBIA	 
EGFR	 	kinase	 	 	 	2.19E-02	FOS,NFKBIA,SOCS3	 
MED1	 	transcription regulator	 	 	 	2.22E-02	NFKBIA,PRDM1	 
nitric oxide	 	chemical - endogenous mammalian	 	 	 	2.25E-02	FOS,IL7R	 
OGA	 	enzyme	 	 	 	2.27E-02	ABLIM1,SOCS3,STAT1	 
CD38	 	enzyme	 	 	 	2.27E-02	PRDM1,SOCS3	 
misoprostol	 	chemical drug	 	 	 	2.29E-02	SOCS3	 
epoprostenol	 	chemical - endogenous mammalian	 	 	 	2.29E-02	FOS	 
CSF2RB	 	transmembrane receptor	 	 	 	2.29E-02	FOS	 
picropodophyllin	 	chemical drug	 	 	 	2.29E-02	PRDM1	 
GC-GCR dimer	 	complex	 	 	 	2.29E-02	NFKBIA	 
BMP10	 	growth factor	 	 	 	2.29E-02	NFKBIA	 
NTF4	 	growth factor	 	 	 	2.29E-02	FOS	 
HIF1AN	 	enzyme	 	 	 	2.29E-02	LDHA	 
GPNMB	 	enzyme	 	 	 	2.29E-02	FOS	 
ZNF148	 	transcription regulator	 	 	 	2.29E-02	STAT1	 
NPY1R	 	G-protein coupled receptor	 	 	 	2.29E-02	FOS	 
MAPK10	 	kinase	 	 	 	2.29E-02	FOS	 
IL2RB	 	transmembrane receptor	 	 	 	2.29E-02	FOS	 
MAML1	 	transcription regulator	 	 	 	2.29E-02	IL7R	 
S1PR3	 	G-protein coupled receptor	 	 	 	2.29E-02	FOS	 
EFNB2	 	kinase	 	 	 	2.29E-02	IL7R	 
cyclopiazonic acid	 	chemical - endogenous non-mammalian	 	 	 	2.29E-02	FOS	 
Go6983	 	chemical - kinase inhibitor	 	 	 	2.29E-02	FOS	 
tranylcypromine	 	chemical drug	 	 	 	2.29E-02	FOS	 
concanamycin A	 	chemical drug	 	 	 	2.29E-02	NFKBIA	 
Hif	 	complex	 	 	 	2.29E-02	LDHA	 
reserpine	 	chemical drug	 	 	 	2.29E-02	FOS	 
mannose	 	chemical - endogenous mammalian	 	 	 	2.29E-02	FOS	 
VCAN	 	other	 	 	 	2.32E-02	NFKBIA,STAT1	 
MAPK9	 	kinase	 	 	 	2.35E-02	FOS,LUC7L3	 
Ap1	 	complex	 	 	 	2.38E-02	FOS,PRDM1	 
SATB1	 	transcription regulator	 	 	 	2.43E-02	IL7R,RGS1	 
leukotriene C4	 	chemical - endogenous mammalian	 	 	 	2.44E-02	FOS	 
pCPT-cAMP	 	chemical - kinase inhibitor	 	 	 	2.44E-02	FOS	 
Foxo	 	group	 	 	 	2.44E-02	IL7R	 
triclosan	 	chemical drug	 	 	 	2.44E-02	FOS	 
PLC	 	group	 	 	 	2.44E-02	FOS	 
DDX25	 	enzyme	 	 	 	2.44E-02	NFKBIA	 
FZD9	 	G-protein coupled receptor	 	 	 	2.44E-02	STAT1	 
PPP1R1B	 	phosphatase	 	 	 	2.44E-02	FOS	 
GIP	 	other	 	 	 	2.44E-02	FOS	 
PHB2	 	transcription regulator	 	 	 	2.44E-02	SOCS3	 
PSMB8	 	peptidase	 	 	 	2.44E-02	NFKBIA	 
LAMA5	 	other	 	 	 	2.44E-02	STAT1	 
CD70	 	cytokine	 	 	 	2.44E-02	PRDM1	 
PDGFRA	 	kinase	 	 	 	2.44E-02	FOS	 
GAL	 	other	 	 	 	2.44E-02	FOS	 
FABP5	 	transporter	 	 	 	2.44E-02	SOCS3	 
ITPR1	 	ion channel	 	 	 	2.44E-02	FOS	 
HDC	 	enzyme	 	 	 	2.44E-02	FOS	 
C5	 	other	 	 	 	2.44E-02	SOCS3	 
silicon dioxide	 	chemical drug	 	 	 	2.44E-02	FOS	 
aphidicolin	 	chemical toxicant	 	 	 	2.44E-02	STAT1	 
glyburide	 	chemical drug	 	 	 	2.44E-02	FOS	 
nimodipine	 	chemical drug	 	 	 	2.44E-02	FOS	 
clenbuterol	 	chemical drug	 	 	 	2.44E-02	SOCS3	 
bombesin	 	chemical - endogenous mammalian	 	 	 	2.44E-02	SRSF5	 
androgen	 	chemical drug	 	 	 	2.49E-02	FOS,NFKBIA	 
IGF2	 	growth factor	 	 	 	2.51E-02	NFKBIA,SOCS3	 
5-azacytidine	 	chemical drug	 	 	 	2.51E-02	ATM,SOCS3	 
IRF7	 	transcription regulator	 	 	 	2.54E-02	GBP5,STAT1	 
norepinephrine	 	chemical - endogenous mammalian	 	 	 	2.54E-02	FOS,NFKBIA	 
N(6)-(3-iodobenzyl)-5'-N-methylcarboxamidoadenosine	 	chemical drug	 	 	 	2.58E-02	FOS	 
glycine	 	chemical - endogenous mammalian	 	 	 	2.58E-02	FOS	 
Fgfr	 	group	 	 	 	2.58E-02	FOS	 
NMDA Receptor	 	complex	 	 	 	2.58E-02	FOS	 
Pdgf Ab	 	complex	 	 	 	2.58E-02	FOS	 
RNF20	 	enzyme	 	 	 	2.58E-02	FOS	 
Endothelin	 	group	 	 	 	2.58E-02	FOS	 
GRK2	 	kinase	 	 	 	2.58E-02	FOS	 
S100B	 	other	 	 	 	2.58E-02	FOS	 
miR-9-5p (and other miRNAs w/seed CUUUGGU)	 	mature microRNA	 	 	 	2.58E-02	PRDM1	 
S1PR2	 	G-protein coupled receptor	 	 	 	2.58E-02	FOS	 
TACR1	 	G-protein coupled receptor	 	 	 	2.58E-02	FOS	 
GFI1B	 	transcription regulator	 	 	 	2.58E-02	SOCS3	 
RPS6KA3	 	kinase	 	 	 	2.58E-02	FOS	 
SH3BP2	 	other	 	 	 	2.58E-02	FOS	 
YY2	 	transcription regulator	 	 	 	2.58E-02	FOS	 
KLRC4-KLRK1/KLRK1	 	transmembrane receptor	 	 	 	2.58E-02	TCF7	 
quinpirole	 	chemical reagent	 	 	 	2.58E-02	FOS	 
methylphenidate	 	chemical drug	 	 	 	2.58E-02	FOS	 
latrunculin B	 	chemical reagent	 	 	 	2.58E-02	FOS	 
magnolol	 	chemical - endogenous non-mammalian	 	 	 	2.58E-02	FOS	 
lisinopril	 	biologic drug	 	 	 	2.58E-02	FOS	 
fluticasone propionate	 	chemical drug	 	 	 	2.60E-02	GBP5,STAT1	 
docosahexaenoic acid	 	chemical drug	 	 	 	2.62E-02	FOS,SOCS3	 
metformin	 	chemical drug	 	 	 	2.71E-02	FOS,NFKBIA	 
calcipotriene	 	chemical drug	 	 	 	2.72E-02	FOS	 
Srebp	 	group	 	 	 	2.72E-02	FOS	 
rituximab	 	biologic drug	 	 	 	2.72E-02	PRDM1	 
prostaglandin E1	 	chemical - endogenous mammalian	 	 	 	2.72E-02	FOS	 
IL31	 	other	 	 	 	2.72E-02	SOCS3	 
CCK	 	other	 	 	 	2.72E-02	FOS	 
ITCH	 	enzyme	 	 	 	2.72E-02	FOS	 
ZBP1	 	other	 	 	 	2.72E-02	NFKBIA	 
ADRB3	 	G-protein coupled receptor	 	 	 	2.72E-02	FOS	 
AICDA	 	enzyme	 	 	 	2.72E-02	SOCS3	 
KCNIP3	 	transcription regulator	 	 	 	2.72E-02	FOS	 
NOX1	 	enzyme	 	 	 	2.72E-02	NFKBIA	 
ATR	 	kinase	 	 	 	2.72E-02	ATM	 
IL21R	 	transmembrane receptor	 	 	 	2.72E-02	SOCS3	 
PTK2B	 	kinase	 	 	 	2.72E-02	FOS	 
EGLN3	 	enzyme	 	 	 	2.72E-02	LDHA	 
MST1R	 	kinase	 	 	 	2.72E-02	FOS	 
TREM2	 	transmembrane receptor	 	 	 	2.72E-02	NFKBIA	 
EMD	 	other	 	 	 	2.72E-02	STAT1	 
ACTN4	 	transcription regulator	 	 	 	2.72E-02	FOS	 
metyrapone	 	chemical drug	 	 	 	2.72E-02	FOS	 
diethylmaleate	 	chemical toxicant	 	 	 	2.72E-02	NFKBIA	 
PS-1145	 	chemical - kinase inhibitor	 	 	 	2.72E-02	NFKBIA	 
peroxynitrite	 	chemical toxicant	 	 	 	2.72E-02	FOS	 
CEBPA	 	transcription regulator	 	 	 	2.73E-02	FOS,PRDM1,SOCS3	 
LEPR	 	transmembrane receptor	 	 	 	2.74E-02	FOS,SOCS3	 
BRCA1	 	transcription regulator	 	 	 	2.79E-02	ATM,STAT1	 
FOXO1	 	transcription regulator	 	 	 	2.82E-02	FOS,IL7R,PRDM1	 
S100A8	 	other	 	 	 	2.82E-02	NFKBIA,SOCS3	 
trans-hydroxytamoxifen	 	chemical drug	 	 	 	2.82E-02	LDHA,STAT1	 
MRTFA	 	transcription regulator	 	 	 	2.85E-02	FOS,STAT1	 
11,12-epoxyeicosatrienoic acid	 	chemical - endogenous mammalian	 	 	 	2.86E-02	NFKBIA	 
BIRC3	 	enzyme	 	 	 	2.86E-02	NFKBIA	 
cyclooxygenase	 	group	 	 	 	2.86E-02	FOS	 
ssRNA40	 	chemical reagent	 	 	 	2.86E-02	SOCS3	 
CBX7	 	other	 	 	 	2.86E-02	PRDM1	 
TIMP2	 	other	 	 	 	2.86E-02	NFKBIA	 
MC4R	 	G-protein coupled receptor	 	 	 	2.86E-02	FOS	 
CDK5R1	 	kinase	 	 	 	2.86E-02	FOS	 
mir-101	 	microRNA	 	 	 	2.86E-02	ATM	 
IAPP	 	other	 	 	 	2.86E-02	FOS	 
GABPB1	 	transcription regulator	 	 	 	2.86E-02	IL7R	 
lapatinib/pazopanib	 	chemical drug	 	 	 	2.86E-02	PRDM1	 
LY6E	 	other	 	 	 	2.86E-02	NFKBIA	 
IL11RA	 	transmembrane receptor	 	 	 	2.86E-02	FOS	 
DUSP5	 	phosphatase	 	 	 	2.86E-02	PRDM1	 
NAB2	 	transcription regulator	 	 	 	2.86E-02	FOS	 
sulfasalazine	 	chemical drug	 	 	 	2.86E-02	NFKBIA	 
naloxone	 	chemical drug	 	 	 	2.86E-02	FOS	 
creatine	 	chemical - endogenous mammalian	 	 	 	2.86E-02	TTN	 
finasteride	 	chemical drug	 	 	 	2.86E-02	FOS	 
PPARA	 	ligand-dependent nuclear receptor	 	 	 	2.88E-02	FOS,HLA-E,NFKBIA	 
SPP1	 	cytokine	 	 	 	2.91E-02	ATM,FOS	 
thyroid hormone	 	chemical - endogenous mammalian	 	 	 	2.94E-02	FOS,STAT1	 
SB203580	 	chemical - kinase inhibitor	 	 	 	2.98E-02	FOS,SOCS3,STAT1	 
Pkg	 	group	 	 	 	3.00E-02	FOS	 
Ras homolog	 	group	 	 	 	3.00E-02	FOS	 
BCOR	 	transcription regulator	 	 	 	3.00E-02	PRDM1	 
EDN3	 	other	 	 	 	3.00E-02	FOS	 
SP100	 	transcription regulator	 	 	 	3.00E-02	FOS	 
AXIN1	 	other	 	 	 	3.00E-02	FOS	 
SMARCE1	 	transcription regulator	 	 	 	3.00E-02	FOS	 
