© 2000-2020 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Role of BRCA1 in DNA Damage Response	9.24E-01	5E-02	NaN	CDKN1A,SMARCA2,SMARCC2,STAT1	
UVB-Induced MAPK Signaling	9.1E-01	5.77E-02	NaN	MAPK1,PIK3R1,PRKCB	
NAD Salvage Pathway II	9.07E-01	7.69E-02	NaN	ACP2,NT5C3A	
Gluconeogenesis I	9.07E-01	7.69E-02	NaN	ALDOA,ENO1	
Corticotropin Releasing Hormone Signaling	8.93E-01	4.14E-02	-1.000	CALM1 (includes others),CREBBP,GNAI3,MAPK1,PRKCB,SMARCC2	
AMPK Signaling	8.76E-01	3.74E-02	-1.633	CDKN1A,CREBBP,EEF2,IRS2,MAPK1,PIK3R1,SMARCA2,SMARCC2	
Pyruvate Fermentation to Lactate	8.76E-01	1.67E-01	NaN	LDHA	
Chondroitin and Dermatan Biosynthesis	8.76E-01	1.67E-01	NaN	CSGALNACT2	
Ceramide Biosynthesis	8.76E-01	1.67E-01	NaN	SPTLC2	
Pentose Phosphate Pathway (Non-oxidative Branch)	8.76E-01	1.67E-01	NaN	TKT	
TR/RXR Activation	8.66E-01	4.76E-02	NaN	ENO1,MDM2,PIK3R1,RXRA	
BMP signaling pathway	8.54E-01	4.71E-02	-1.000	CREBBP,MAPK1,RAP2B,RRAS	
Neuroprotective Role of THOP1 in Alzheimer's Disease	8.48E-01	4.27E-02	NaN	APP,CFD,HLA-E,TPP1,YWHAE	
Role of p14/p19ARF in Tumor Suppression	8.3E-01	6.9E-02	NaN	MDM2,PIK3R1	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	8.27E-01	4.2E-02	-0.447	MAPK1,PIK3R1,RAP2B,RRAS,STAT3	
GP6 Signaling Pathway	8.27E-01	4.2E-02	-2.236	APBB1IP,CALM1 (includes others),LYN,PIK3R1,PRKCB	
TNFR2 Signaling	8.07E-01	6.67E-02	NaN	NAIP,TNFRSF1B	
MSP-RON Signaling Pathway	8.07E-01	5.17E-02	NaN	ITGAM,PIK3R1,TLR2	
Dopamine Degradation	8.07E-01	6.67E-02	NaN	ALDH2,ALDH3B1	
CTLA4 Signaling in Cytotoxic T Lymphocytes	8.01E-01	4.49E-02	NaN	AP2M1,HLA-E,PIK3R1,PTPN6	
Regulation of IL-2 Expression in Activated and Anergic T Lymphocytes	8.01E-01	4.49E-02	NaN	CALM1 (includes others),MAPK1,RAP2B,RRAS	
Dermatan Sulfate Biosynthesis	7.93E-01	5.08E-02	NaN	CHST2,CSGALNACT2,DSE	
D-myo-inositol-5-phosphate Metabolism	7.9E-01	3.85E-02	-1.633	DUSP1,ITPK1,PPP1R12A,PTPN6,PTPRC,SIRPA	
Regulation of the Epithelial-Mesenchymal Transition Pathway	7.75E-01	3.65E-02	NaN	ETS1,MAPK1,PIK3R1,RAP2B,RRAS,STAT3,TCF7L2	
Induction of Apoptosis by HIV1	7.62E-01	4.92E-02	NaN	NAIP,SLC25A6,TNFRSF1B	
Glutathione-mediated Detoxification	7.62E-01	6.25E-02	NaN	GSTK1,GSTM1	
Atherosclerosis Signaling	7.54E-01	3.97E-02	NaN	CD36,LYZ,MSR1,S100A8,SELPLG	
Pathogenesis of Multiple Sclerosis	7.14E-01	1.11E-01	NaN	CCR1	
Sucrose Degradation V (Mammalian)	7.14E-01	1.11E-01	NaN	ALDOA	
Cellular Effects of Sildenafil (Viagra)	7.08E-01	3.82E-02	NaN	CALM1 (includes others),MYH9,PABPC4,PDIA3,PPP1R12A	
CD40 Signaling	7.06E-01	4.62E-02	NaN	MAPK1,PIK3R1,STAT3	
IL-17A Signaling in Airway Cells	7.06E-01	4.62E-02	NaN	MAPK1,PIK3R1,STAT3	
Noradrenaline and Adrenaline Degradation	7.01E-01	5.71E-02	NaN	ALDH2,ALDH3B1	
Mitotic Roles of Polo-Like Kinase	6.93E-01	4.55E-02	NaN	HSP90AA1,HSP90AB1,HSP90B1	
Cell Cycle: G1/S Checkpoint Regulation	6.8E-01	4.48E-02	NaN	CDKN1A,CUL1,MDM2	
Neuropathic Pain Signaling In Dorsal Horn Neurons	6.7E-01	3.96E-02	-1.000	MAPK1,PDIA3,PIK3R1,PRKCB	
Cell Cycle Regulation by BTG Family Proteins	6.66E-01	5.41E-02	NaN	BTG1,BTG2	
Docosahexaenoic Acid (DHA) Signaling	6.48E-01	5.26E-02	NaN	APP,PIK3R1	
Inhibition of Matrix Metalloproteases	6.33E-01	5.13E-02	NaN	LRP1,TIMP1	
Cardiac β-adrenergic Signaling	6.23E-01	3.55E-02	NaN	AKAP13,AKAP9,ATP2A2,GNB2,PPP1R12A	
Cleavage and Polyadenylation of Pre-mRNA	6.06E-01	8.33E-02	NaN	PAPOLA	
Glycogen Degradation II	6.06E-01	8.33E-02	NaN	TYMP	
Guanosine Nucleotides Degradation III	6.06E-01	8.33E-02	NaN	NT5C3A	
B Cell Activating Factor Signaling	6E-01	4.88E-02	NaN	MAPK1,TNFSF13B	
Mechanisms of Viral Exit from Host Cells	6E-01	4.88E-02	NaN	LMNB1,PRKCB	
Antioxidant Action of Vitamin C	5.93E-01	3.67E-02	NaN	GLRX,HMOX1,MAPK1,PDIA3	
Role of IL-17F in Allergic Inflammatory Airway Diseases	5.85E-01	4.76E-02	NaN	CREBBP,MAPK1	
Fatty Acid Activation	5.75E-01	7.69E-02	NaN	ACSL1	
Leukotriene Biosynthesis	5.75E-01	7.69E-02	NaN	LTA4H	
Urate Biosynthesis/Inosine 5'-phosphate Degradation	5.75E-01	7.69E-02	NaN	NT5C3A	
NAD Phosphorylation and Dephosphorylation	5.75E-01	7.69E-02	NaN	ACP2	
Sertoli Cell-Sertoli Cell Junction Signaling	5.69E-01	3.24E-02	NaN	CDC42,ITGB1,MAP3K8,MAPK1,RAP2B,RRAS	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	5.69E-01	3.57E-02	0.000	FFAR2,GNAI3,PDIA3,PRKCB	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	5.62E-01	3.23E-02	NaN	CD14,IFNGR1,MYH9,STAT1,TIMP1,TNFRSF1B	
IL-23 Signaling Pathway	5.58E-01	4.55E-02	NaN	PIK3R1,STAT3	
Relaxin Signaling	5.56E-01	3.33E-02	NaN	GNAI3,GNB2,MAPK1,PIK3R1,SMARCC2	
Factors Promoting Cardiogenesis in Vertebrates	5.56E-01	3.33E-02	-1.000	CREBBP,LRP1,PDIA3,PRKCB,TCF7L2	
DNA Double-Strand Break Repair by Non-Homologous End Joining	5.48E-01	7.14E-02	NaN	XRCC5	
Glycogen Degradation III	5.48E-01	7.14E-02	NaN	TYMP	
Phenylalanine Degradation IV (Mammalian, via Side Chain)	5.48E-01	7.14E-02	NaN	ALDH2	
Role of MAPK Signaling in the Pathogenesis of Influenza	5.36E-01	3.75E-02	NaN	MAPK1,RAP2B,RRAS	
Dermatan Sulfate Biosynthesis (Late Stages)	5.3E-01	4.35E-02	NaN	CHST2,DSE	
Telomere Extension by Telomerase	5.23E-01	6.67E-02	NaN	XRCC5	
Choline Biosynthesis III	5.23E-01	6.67E-02	NaN	HMOX1	
Adenosine Nucleotides Degradation II	5.23E-01	6.67E-02	NaN	NT5C3A	
nNOS Signaling in Neurons	5.19E-01	4.26E-02	NaN	CALM1 (includes others),PRKCB	
Ephrin A Signaling	5.19E-01	4.26E-02	NaN	CDC42,PIK3R1	
Chondroitin Sulfate Biosynthesis (Late Stages)	5.06E-01	4.17E-02	NaN	CHST2,CSGALNACT2	
Granzyme B Signaling	4.99E-01	6.25E-02	NaN	LMNB1	
Extrinsic Prothrombin Activation Pathway	4.99E-01	6.25E-02	NaN	F13A1	
Parkinson's Signaling	4.99E-01	6.25E-02	NaN	MAPK1	
Amyloid Processing	4.83E-01	4E-02	NaN	APP,MAPK1	
RAN Signaling	4.78E-01	5.88E-02	NaN	TNPO1	
γ-linolenate Biosynthesis II (Animals)	4.78E-01	5.88E-02	NaN	ACSL1	
Mitochondrial L-carnitine Shuttle Pathway	4.78E-01	5.88E-02	NaN	ACSL1	
D-myo-inositol (1,4,5)-trisphosphate Degradation	4.78E-01	5.88E-02	NaN	INPP5D	
Purine Nucleotides Degradation II (Aerobic)	4.57E-01	5.56E-02	NaN	NT5C3A	
D-myo-inositol (1,3,4)-trisphosphate Biosynthesis	4.57E-01	5.56E-02	NaN	INPP5D	
FAT10 Signaling Pathway	4.57E-01	5.56E-02	NaN	PSME2	
White Adipose Tissue Browning Pathway	4.44E-01	3.1E-02	-1.000	CREBBP,LDHA,MAPK1,RXRA	
Granzyme A Signaling	4.39E-01	5.26E-02	NaN	CREBBP	
GADD45 Signaling	4.39E-01	5.26E-02	NaN	CDKN1A	
Role of IL-17A in Arthritis	4.29E-01	3.64E-02	NaN	MAPK1,PIK3R1	
Chondroitin Sulfate Biosynthesis	4.19E-01	3.57E-02	NaN	CHST2,CSGALNACT2	
Glutamate Receptor Signaling	4.1E-01	3.51E-02	NaN	CALM1 (includes others),GLUL	
ATM Signaling	3.98E-01	3.09E-02	NaN	CDKN1A,CREBBP,MDM2	
Role of Lipids/Lipid Rafts in the Pathogenesis of Influenza	3.75E-01	4.35E-02	NaN	RSAD2	
Superpathway of D-myo-inositol (1,4,5)-trisphosphate Metabolism	3.75E-01	4.35E-02	NaN	INPP5D	
Wnt/Ca+ pathway	3.67E-01	3.23E-02	NaN	CREBBP,PDIA3	
Vitamin-C Transport	3.62E-01	4.17E-02	NaN	GLRX	
Phospholipases	3.59E-01	3.17E-02	NaN	HMOX1,PDIA3	
IL-17A Signaling in Gastric Cells	3.48E-01	4E-02	NaN	MAPK1	
PXR/RXR Activation	3.43E-01	3.08E-02	NaN	GSTM1,RXRA	
Estrogen-mediated S-phase Entry	3.35E-01	3.85E-02	NaN	CDKN1A	
Serotonin Degradation	3.28E-01	2.99E-02	NaN	ALDH2,ALDH3B1	
Remodeling of Epithelial Adherens Junctions	3.21E-01	2.94E-02	NaN	ACTR2,ARPC2	
Agranulocyte Adhesion and Diapedesis	3.21E-01	2.59E-02	NaN	C5AR1,GNAI3,ITGB1,MYH9,SELPLG	
Sonic Hedgehog Signaling	3.02E-01	3.45E-02	NaN	ARRB2	
Small Cell Lung Cancer Signaling	3.01E-01	2.82E-02	NaN	PIK3R1,RXRA	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	2.88E-01	2.74E-02	NaN	GNAI3,PDIA3	
G Protein Signaling Mediated by Tubby	2.82E-01	3.23E-02	NaN	GNB2	
4-1BB Signaling in T Lymphocytes	2.73E-01	3.12E-02	NaN	MAPK1	
Fatty Acid β-oxidation I	2.73E-01	3.12E-02	NaN	ACSL1	
Circadian Rhythm Signaling	2.64E-01	3.03E-02	NaN	CREBBP	
Role of Wnt/GSK-3β Signaling in the Pathogenesis of Influenza	2.59E-01	2.56E-02	NaN	CSNK1G2,TCF7L2	
Cytotoxic T Lymphocyte-mediated Apoptosis of Target Cells	2.56E-01	2.94E-02	NaN	HLA-E	
Tight Junction Signaling	2.52E-01	2.38E-02	NaN	CDC42,MYH9,TNFRSF1B,VASP	
Coagulation System	2.48E-01	2.86E-02	NaN	F13A1	
DNA Methylation and Transcriptional Repression Signaling	2.48E-01	2.86E-02	NaN	MBD2	
TWEAK Signaling	2.48E-01	2.86E-02	NaN	NAIP	
IL-17A Signaling in Fibroblasts	2.48E-01	2.86E-02	NaN	MAPK1	
Cyclins and Cell Cycle Regulation	2.43E-01	2.47E-02	NaN	CDKN1A,CUL1	
April Mediated Signaling	2.18E-01	2.56E-02	NaN	MAPK1	
nNOS Signaling in Skeletal Muscle Cells	2.06E-01	2.44E-02	NaN	CALM1 (includes others)	
Estrogen Biosynthesis	2.06E-01	2.44E-02	NaN	HSD17B12	
Pyrimidine Ribonucleotides Interconversion	2.06E-01	2.44E-02	NaN	ENTPD6	
Intrinsic Prothrombin Activation Pathway	1.99E-01	2.38E-02	NaN	F13A1	
Mitochondrial Dysfunction	-0E00	2.34E-02	NaN	APP,ATP5F1A,COX4I1,SOD2	
FXR/RXR Activation	-0E00	1.59E-02	NaN	CREBBP,RXRA	
CD27 Signaling in Lymphocytes	-0E00	1.89E-02	NaN	MAP3K8	
Role of CHK Proteins in Cell Cycle Checkpoint Control	-0E00	1.75E-02	NaN	CDKN1A	
Human Embryonic Stem Cell Pluripotency	-0E00	1.48E-02	NaN	PIK3R1,TCF7L2	
Role of Oct4 in Mammalian Embryonic Stem Cell Pluripotency	-0E00	2.17E-02	NaN	ETS2	
Basal Cell Carcinoma Signaling	-0E00	1.39E-02	NaN	TCF7L2	
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	-0E00	2.33E-02	NaN	CCR1	
Transcriptional Regulatory Network in Embryonic Stem Cells	-0E00	1.85E-02	NaN	STAT3	
Netrin Signaling	-0E00	1.54E-02	NaN	RAC2	
Heparan Sulfate Biosynthesis	-0E00	1.28E-02	NaN	CHST2	
Heparan Sulfate Biosynthesis (Late Stages)	-0E00	1.41E-02	NaN	CHST2	
Pyrimidine Ribonucleotides De Novo Biosynthesis	-0E00	2.33E-02	NaN	ENTPD6	
Stearate Biosynthesis I (Animals)	-0E00	2.13E-02	NaN	ACSL1	
Oxidative Phosphorylation	-0E00	1.83E-02	NaN	ATP5F1A,COX4I1	
Adipogenesis pathway	-0E00	7.46E-03	NaN	TXNIP	
PCP pathway	-0E00	1.67E-02	NaN	JUNB	
GABA Receptor Signaling	-0E00	1.05E-02	NaN	AP2M1	
Dopamine Receptor Signaling	-0E00	1.3E-02	NaN	PPP1R12A	
Gustation Pathway	-0E00	6.49E-03	NaN	P2RX4	
SPINK1 Pancreatic Cancer Pathway	-0E00	1.67E-02	NaN	CTSB	
Endocannabinoid Neuronal Synapse Pathway	-0E00	2.34E-02	NaN	GNAI3,MAPK1,PDIA3	
Apelin Pancreas Signaling Pathway	-0E00	2.27E-02	NaN	PIK3R1	
Eicosanoid Signaling	-0E00	1.52E-02	NaN	LTA4H	
