© 2000-2020 QIAGEN. All rights reserved.

Ingenuity Canonical Pathways	 -log(p-value)	Ratio	z-score	Molecules	
Creatine-phosphate Biosynthesis	9.39E-01	2E-01	NaN	CKB	
CMP-N-acetylneuraminate Biosynthesis I (Eukaryotes)	9.39E-01	2E-01	NaN	NAGK	
Trans, trans-farnesyl Diphosphate Biosynthesis	9.39E-01	2E-01	NaN	GGPS1	
Dopamine Receptor Signaling	9.36E-01	5.19E-02	NaN	ADCY7,GCH1,PPP1R12A,PPP2R5C	
CDK5 Signaling	9.17E-01	4.63E-02	0.447	ADCY7,MAPK1,PPP1R12A,PPP2R5C,RAP1A	
IL-17A Signaling in Gastric Cells	9.17E-01	8E-02	NaN	FOS,MAPK1	
Thyroid Cancer Signaling	9.07E-01	5.06E-02	-1.000	FOS,MAPK1,PIK3CG,RAP1A	
BEX2 Signaling Pathway	9.07E-01	5.06E-02	1.000	CDKN1A,LGALS1,PPP2R5C,STAT3	
Cyclins and Cell Cycle Regulation	8.79E-01	4.94E-02	NaN	CDKN1A,FBXL5,HDAC1,PPP2R5C	
NF-κB Activation by Viruses	8.66E-01	4.88E-02	-1.000	MAPK1,PIK3CG,PRKCB,RAP1A	
Arginine Biosynthesis IV	8.66E-01	1.67E-01	NaN	GLUD1	
Selenocysteine Biosynthesis II (Archaea and Eukaryotes)	8.66E-01	1.67E-01	NaN	SEPHS2	
NAD Biosynthesis III	8.66E-01	1.67E-01	NaN	NAMPT	
HIF1α Signaling	8.6E-01	4.42E-02	NaN	CREBBP,HSP90AA1,MAPK1,PIK3CG,RAP1A	
BMP signaling pathway	8.24E-01	4.71E-02	-1.000	CREBBP,GRB2,MAPK1,RAP1A	
Superpathway of Cholesterol Biosynthesis	8.12E-01	6.9E-02	NaN	GGPS1,HADHA	
Role of p14/p19ARF in Tumor Suppression	8.12E-01	6.9E-02	NaN	NPM1,PIK3CG	
Role of CHK Proteins in Cell Cycle Checkpoint Control	7.99E-01	5.26E-02	NaN	CDKN1A,NBN,PPP2R5C	
Sertoli Cell-Sertoli Cell Junction Signaling	7.93E-01	3.78E-02	NaN	ACTB,CTNNA1,JUP,MAP3K2,MAPK1,RAP1A,TUBA1A	
Ceramide Signaling	7.88E-01	4.55E-02	-2.000	FOS,PIK3CG,PPP2R5C,RAP1A	
TNFR2 Signaling	7.88E-01	6.67E-02	NaN	FOS,TNFAIP3	
LXR/RXR Activation	7.72E-01	4.13E-02	-1.000	CD14,CD36,MSR1,S100A8,TLR4	
IL-15 Production	7.72E-01	4.13E-02	0.447	CSK,IRF1,JAK1,MERTK,STAT1	
PCP pathway	7.54E-01	5E-02	NaN	JUNB,RHOA,ROCK1	
Superoxide Radicals Degradation	7.5E-01	1.25E-01	NaN	SOD2	
Induction of Apoptosis by HIV1	7.4E-01	4.92E-02	NaN	SLC25A3,SLC25A5,SLC25A6	
Autophagy	7.4E-01	4.92E-02	NaN	CTSB,CTSL,CTSS	
Circadian Rhythm Signaling	7.24E-01	6.06E-02	NaN	ATF4,CREBBP	
Pathogenesis of Multiple Sclerosis	7.06E-01	1.11E-01	NaN	CCR1	
Phosphatidylethanolamine Biosynthesis II	7.06E-01	1.11E-01	NaN	ETNK1	
Inhibition of Angiogenesis by TSP1	7.03E-01	5.88E-02	NaN	CD36,MAPK1	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	6.97E-01	4.69E-02	NaN	GNAI3,MAPK1,PIK3CG	
DNA Methylation and Transcriptional Repression Signaling	6.84E-01	5.71E-02	NaN	ARID4B,HDAC1	
Pyridoxal 5'-phosphate Salvage Pathway	6.84E-01	4.62E-02	NaN	MAPK1,PIM1,PKN1	
p53 Signaling	6.74E-01	4.08E-02	NaN	CDKN1A,HDAC1,PIK3CG,PRKDC	
Ketolysis	6.64E-01	1E-01	NaN	HADHA	
Neuropathic Pain Signaling In Dorsal Horn Neurons	6.44E-01	3.96E-02	-1.000	FOS,MAPK1,PIK3CG,PRKCB	
Calcium Signaling	6.36E-01	3.4E-02	-2.236	ATF4,CALM1 (includes others),CREBBP,HDAC1,MAPK1,MYH9,RAP1A	
Docosahexaenoic Acid (DHA) Signaling	6.33E-01	5.26E-02	NaN	BCL2A1,PIK3CG	
Ketogenesis	6.27E-01	9.09E-02	NaN	HADHA	
April Mediated Signaling	6.16E-01	5.13E-02	NaN	FOS,MAPK1	
Cleavage and Polyadenylation of Pre-mRNA	5.95E-01	8.33E-02	NaN	PAPOLA	
Glycogen Degradation II	5.95E-01	8.33E-02	NaN	TYMP	
B Cell Activating Factor Signaling	5.85E-01	4.88E-02	NaN	FOS,MAPK1	
Antioxidant Action of Vitamin C	5.7E-01	3.67E-02	NaN	CSF2RB,GLRX,MAPK1,STAT5B	
Granulocyte Adhesion and Diapedesis	5.7E-01	3.33E-02	NaN	C5AR1,EZR,FPR1,GLG1,GNAI3,ITGAM	
NAD Phosphorylation and Dephosphorylation	5.65E-01	7.69E-02	NaN	ACP2	
Serotonin Receptor Signaling	5.56E-01	4.65E-02	NaN	ADCY7,GCH1	
Hepatic Cholestasis	5.39E-01	3.24E-02	NaN	ADCY7,CD14,LTB,PRKCB,TLR4,TNFSF10	
Glycogen Degradation III	5.38E-01	7.14E-02	NaN	TYMP	
Mevalonate Pathway I	5.38E-01	7.14E-02	NaN	HADHA	
Factors Promoting Cardiogenesis in Vertebrates	5.29E-01	3.33E-02	-1.342	ATF4,CREBBP,PRKCB,RHOA,ROCK1	
FAT10 Cancer Signaling Pathway	5.16E-01	4.35E-02	NaN	EEF1A1,STAT3	
Synaptic Long Term Depression	5.14E-01	3.17E-02	-0.447	GNAI3,MAPK1,PPP2R5C,PRKCB,RAP1A,SMARCC2	
Isoleucine Degradation I	5.13E-01	6.67E-02	NaN	HADHA	
Neuroprotective Role of THOP1 in Alzheimer's Disease	5.04E-01	3.42E-02	NaN	GZMA,HLA-A,HLA-C,TPP1	
Role of Tissue Factor in Cancer	5.04E-01	3.42E-02	NaN	MAPK1,PIK3CG,RAP1A,STAT5B	
Agranulocyte Adhesion and Diapedesis	4.91E-01	3.11E-02	NaN	ACTB,C5AR1,EZR,GLG1,GNAI3,MYH9	
Chondroitin Sulfate Degradation (Metazoa)	4.89E-01	6.25E-02	NaN	CEMIP2	
Glutaryl-CoA Degradation	4.89E-01	6.25E-02	NaN	HADHA	
Parkinson's Signaling	4.89E-01	6.25E-02	NaN	MAPK1	
GP6 Signaling Pathway	4.89E-01	3.36E-02	-1.000	ADAM10,CALM1 (includes others),PIK3CG,PRKCB	
RAN Signaling	4.69E-01	5.88E-02	NaN	KPNA4	
Primary Immunodeficiency Signaling	4.67E-01	4E-02	NaN	ADA,TAP1	
TNFR1 Signaling	4.67E-01	4E-02	NaN	FOS,TNFAIP3	
Amyloid Processing	4.67E-01	4E-02	NaN	CAPNS1,MAPK1	
1D-myo-inositol Hexakisphosphate Biosynthesis II (Mammalian)	4.49E-01	5.56E-02	NaN	ITPK1	
Valine Degradation I	4.49E-01	5.56E-02	NaN	HADHA	
Atherosclerosis Signaling	4.41E-01	3.17E-02	NaN	CD36,GLG1,MSR1,S100A8	
CD27 Signaling in Lymphocytes	4.35E-01	3.77E-02	NaN	FOS,MAP3K2	
GADD45 Signaling	4.31E-01	5.26E-02	NaN	CDKN1A	
Oxidative Ethanol Degradation III	4.31E-01	5.26E-02	NaN	ACSL1	
White Adipose Tissue Browning Pathway	4.23E-01	3.1E-02	-1.000	ADCY7,ATF4,CREBBP,MAPK1	
Role of IL-17A in Arthritis	4.16E-01	3.64E-02	NaN	MAPK1,PIK3CG	
CDP-diacylglycerol Biosynthesis I	4.12E-01	5E-02	NaN	AGPAT3	
Putrescine Degradation III	3.97E-01	4.76E-02	NaN	SAT1	
Glutamate Receptor Signaling	3.97E-01	3.51E-02	NaN	CALM1 (includes others),GLUL	
Adipogenesis pathway	3.91E-01	2.99E-02	NaN	HDAC1,KLF3,STAT5B,TXNIP	
Wnt/β-catenin Signaling	3.91E-01	2.89E-02	NaN	CREBBP,CSNK1G2,HDAC1,PPP2R5C,TLE3	
Amyotrophic Lateral Sclerosis Signaling	3.81E-01	3.09E-02	NaN	CAPNS1,GLUL,PIK3CG	
Polyamine Regulation in Colon Cancer	3.81E-01	4.55E-02	NaN	SAT1	
Bladder Cancer Signaling	3.81E-01	3.09E-02	NaN	CDKN1A,MAPK1,RAP1A	
Pyrimidine Deoxyribonucleotides De Novo Biosynthesis I	3.81E-01	4.55E-02	NaN	CMPK2	
Phosphatidylglycerol Biosynthesis II (Non-plastidic)	3.81E-01	4.55E-02	NaN	AGPAT3	
Tryptophan Degradation III (Eukaryotic)	3.67E-01	4.35E-02	NaN	HADHA	
Ethanol Degradation IV	3.67E-01	4.35E-02	NaN	ACSL1	
Role of Osteoblasts, Osteoclasts and Chondrocytes in Rheumatoid Arthritis	3.58E-01	2.73E-02	NaN	CALM1 (includes others),CBL,FOS,MAPK1,PIK3CG,TAB2	
Wnt/Ca+ pathway	3.54E-01	3.23E-02	NaN	ATF4,CREBBP	
Tumoricidal Function of Hepatic Natural Killer Cells	3.53E-01	4.17E-02	NaN	PRF1	
Glutathione Redox Reactions I	3.53E-01	4.17E-02	NaN	GSTP1	
Cardiac β-adrenergic Signaling	3.53E-01	2.84E-02	NaN	ADCY7,GRK3,PPP1R12A,PPP2R5C	
LPS/IL-1 Mediated Inhibition of RXR Function	3.41E-01	2.68E-02	NaN	ACSL1,ACSL3,ACSL4,CD14,GSTP1,TLR4	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	3.4E-01	4E-02	NaN	PIP4K2A	
Estrogen-mediated S-phase Entry	3.28E-01	3.85E-02	NaN	CDKN1A	
NAD Salvage Pathway II	3.28E-01	3.85E-02	NaN	ACP2	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	2.92E-01	2.68E-02	NaN	ADCY7,GNAI3,PRKCB	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	2.77E-01	2.74E-02	NaN	ADCY7,GNAI3	
4-1BB Signaling in T Lymphocytes	2.65E-01	3.12E-02	NaN	MAPK1	
Glutathione-mediated Detoxification	2.65E-01	3.12E-02	NaN	GSTP1	
Ethanol Degradation II	2.65E-01	3.12E-02	NaN	ACSL1	
Role of MAPK Signaling in the Pathogenesis of Influenza	2.38E-01	2.5E-02	NaN	MAPK1,RAP1A	
nNOS Signaling in Skeletal Muscle Cells	1.99E-01	2.44E-02	NaN	CALM1 (includes others)	
Mitochondrial Dysfunction	-0E00	2.34E-02	NaN	COX4I1,CYC1,SOD2,UCP2	
FXR/RXR Activation	-0E00	1.59E-02	NaN	CREBBP,FBP1	
PXR/RXR Activation	-0E00	1.54E-02	NaN	FOXO3	
TR/RXR Activation	-0E00	2.38E-02	NaN	PIK3CG,UCP2	
Human Embryonic Stem Cell Pluripotency	-0E00	7.41E-03	NaN	PIK3CG	
Role of Oct4 in Mammalian Embryonic Stem Cell Pluripotency	-0E00	2.17E-02	NaN	TASOR	
Small Cell Lung Cancer Signaling	-0E00	1.41E-02	NaN	PIK3CG	
Myc Mediated Apoptosis Signaling	-0E00	2E-02	NaN	CREBBP	
Ovarian Cancer Signaling	-0E00	2.16E-02	NaN	MAPK1,PIK3CG,RAP1A	
Role of Wnt/GSK-3β Signaling in the Pathogenesis of Influenza	-0E00	1.28E-02	NaN	CSNK1G2	
Role of Hypercytokinemia/hyperchemokinemia in the Pathogenesis of Influenza	-0E00	2.33E-02	NaN	CCR1	
Transcriptional Regulatory Network in Embryonic Stem Cells	-0E00	1.85E-02	NaN	STAT3	
Netrin Signaling	-0E00	1.54E-02	NaN	RAC2	
Triacylglycerol Degradation	-0E00	2.13E-02	NaN	ABHD2	
Dermatan Sulfate Biosynthesis	-0E00	1.69E-02	NaN	DSE	
Dermatan Sulfate Biosynthesis (Late Stages)	-0E00	2.17E-02	NaN	DSE	
Triacylglycerol Biosynthesis	-0E00	2.38E-02	NaN	AGPAT3	
Sperm Motility	-0E00	2.24E-02	NaN	CALM1 (includes others),CSK,JAK1,MERTK,PRKCB	
Oxidative Phosphorylation	-0E00	1.83E-02	NaN	COX4I1,CYC1	
HIPPO signaling	-0E00	2.35E-02	NaN	PPP1R12A,PPP2R5C	
GABA Receptor Signaling	-0E00	1.05E-02	NaN	ADCY7	
Gustation Pathway	-0E00	1.3E-02	NaN	ADCY7,LPAR6	
SPINK1 Pancreatic Cancer Pathway	-0E00	1.67E-02	NaN	CTSB	
NER Pathway	-0E00	1.94E-02	NaN	NEDD8,USP7	
Endocannabinoid Neuronal Synapse Pathway	-0E00	2.34E-02	NaN	ADCY7,GNAI3,MAPK1	
Apelin Pancreas Signaling Pathway	-0E00	2.27E-02	NaN	PIK3CG	
