© 2000-2020 QIAGEN. All rights reserved.

Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	p-value of overlap	Target Molecules in Dataset	Mechanistic Network
AChR	 	complex	 	 	1.95E-03	IL6ST,XBP1	 
SCGB1A1	 	cytokine	 	 	1.95E-03	S100A8,S100A9	 
PLX5622	 	chemical drug	 	 	1.95E-03	IL6ST,LTB,TNFSF10	 
fenretinide	 	chemical drug	 	 	1.95E-03	MYC,RBL2,STAT1	 
5-azacytidine	 	chemical drug	 	-0.313	1.99E-03	IFI6,LDHB,MYC,SOCS3	 
STAT5B	 	transcription regulator	Activated	2.000	2.01E-03	AHNAK,LTB,MYC,PIM1,SOCS3	38 (8)
N-Ac-Leu-Leu-norleucinal	 	chemical - protease inhibitor	 	 	2.02E-03	HLA-A,HLA-B,HLA-C	 
SP1	 	transcription regulator	 	 	2.03E-03	EIF2AK2,IFITM3,LTB,MYC,PIM1,STAT1,TNFSF10	 
geldanamycin	 	chemical - endogenous non-mammalian	 	-0.447	2.04E-03	EEF1A1,EIF2AK2,IFI16,MYC,STAT1	38 (7)
DNMT3B	 	enzyme	 	 	2.25E-03	IFI27,IFIT1,MYC,STAT1	 
GATA1	 	transcription regulator	 	 	2.27E-03	ETS1,IL6ST,IL7R,MYC,PIM1	 
metformin	 	chemical drug	 	-0.849	2.30E-03	MX1,MYC,PARP14,XBP1	19 (7)
CNTF	 	cytokine	 	 	2.32E-03	IL6ST,SOCS3,STAT1	7 (3)
CFTR	 	ion channel	 	 	2.32E-03	S100A8,SOCS3,STAT1	 
zidovudine	 	chemical drug	 	 	2.33E-03	MYC,STAT1	 
HOXA9	 	transcription regulator	 	 	2.35E-03	IL7R,MYC,PIM1,S100A8	 
gefitinib	 	chemical drug	 	 	2.35E-03	EPSTI1,S100A9,STAT1,TNFSF10	 
5-O-mycolyl-beta-araf-(1->2)-5-O-mycolyl-alpha-araf-(1->1')-glycerol	 	chemical - endogenous non-mammalian	 	 	2.40E-03	IFIT1,IFIT3,SOCS3	 
ITK	 	kinase	 	 	2.40E-03	HLA-A,MYC,TNFSF10	40 (12)
DICER1	 	enzyme	 	0.447	2.41E-03	IL7R,MYC,OAS1,SOCS3,STAT1	17 (7)
HNF4A	 	transcription regulator	 	-0.894	2.43E-03	AHNAK,DTX3L,HLA-A,HLA-B,HLA-C,IL6ST,MYC,NOP53,OAS3,PARP9,RBL2,RSAD2,S100A9,STAT1,XBP1	 
doxorubicin	 	chemical drug	 	1.706	2.43E-03	EEF1A1,EEF1B2,MYC,RBL2,STAT1,TNFSF10	40 (15)
LYN	 	kinase	 	 	2.48E-03	ETS1,MYC,SOCS3	33 (20)
homocysteine	 	chemical - endogenous mammalian	 	 	2.48E-03	EEF1A1,SOCS3,XBP1	 
RELA	 	transcription regulator	 	 	2.49E-03	HLA-B,IL7R,ISG15,LTB,MYC,OAS2	45 (19)
S100A8	0.453	other	 	 	2.50E-03	ISG15,PIK3IP1,S100A8,SOCS3	 
SAFB2	 	other	 	 	2.54E-03	EIF4B,HLA-C	 
RACK1	-0.363	enzyme	 	 	2.54E-03	ISG15,MYC	 
MRTFA	 	transcription regulator	 	 	2.55E-03	HLA-A,S100A8,S100A9,STAT1	 
E. coli serotype 0127B8 lipopolysaccharide	 	chemical - endogenous non-mammalian	 	1.000	2.65E-03	RACK1,RSAD2,SOCS3,STAT1	 
butyric acid	 	chemical - endogenous mammalian	 	-1.353	2.66E-03	IFI16,IFIT1,IFIT3,MYC,OAS2,SOCS3	46 (17)
ERK1/2	 	group	 	 	2.74E-03	ETS1,HLA-A,IFIT1,MYC,SOCS3	47 (21)
COL18A1	 	other	 	 	2.74E-03	ETS1,MYC,STAT1	15 (8)
SOX6	 	transcription regulator	 	 	2.76E-03	MYC,SOCS3	15 (7)
Saa3	 	other	 	 	2.76E-03	S100A8,S100A9	 
NFKBIZ	 	transcription regulator	 	 	2.76E-03	S100A8,S100A9	 
SENP1	 	peptidase	 	 	2.76E-03	MYC,XBP1	 
ZFP36	 	transcription regulator	 	 	2.83E-03	PIM1,S100A8,S100A9	 
BCR-ABL1	 	fusion gene/product	 	 	2.92E-03	MYC,PIM1,TNFSF10	35 (6)
R5020	 	chemical reagent	 	 	2.92E-03	IFIT3,MYC,STAT1	9 (3)
Ins1	 	other	 	0.805	2.93E-03	IL6ST,LDHB,MYC,RBL2,SOCS3	45 (14)
IL10RA	 	transmembrane receptor	 	-0.762	2.93E-03	HLA-A,IFI16,RSAD2,SOCS3,STAT1	9 (3)
NOS2	 	enzyme	 	1.980	2.97E-03	IFIT3,ISG15,S100A8,TNFSF10	45 (11)
DCAF1	 	kinase	 	 	2.98E-03	SOCS3,TNFSF10	 
CDC73	 	other	 	 	2.98E-03	MYC,STAT1	 
MTA3	 	transcription regulator	 	 	2.98E-03	MYC,XBP1	 
ADAMTS12	 	peptidase	 	 	2.98E-03	S100A8,S100A9	 
TLR2	 	transmembrane receptor	 	 	3.03E-03	MX1,SOCS3,TNFSF10,XBP1	26 (12)
prostaglandin E2	 	chemical - endogenous mammalian	 	0.247	3.05E-03	ETS1,IL7R,MYC,S100A8,SOCS3	33 (20)
desmopressin	 	biologic drug	 	 	3.10E-03	AHNAK,EIF4B,LDHB	 
N(6)-methyl-2'-deoxyadenosine	 	chemical reagent	 	 	3.13E-03	SOCS3	 
Ahr-aryl hydrocarbon-RelA	 	complex	 	 	3.13E-03	MYC	 
toyocamycin	 	chemical - endogenous non-mammalian	 	 	3.13E-03	XBP1	 
SRP54	 	other	 	 	3.13E-03	XBP1	 
DNAJC24	 	other	 	 	3.13E-03	EEF2	 
SNORD21	 	other	 	 	3.13E-03	HLA-A	 
Ctf2	 	cytokine	 	 	3.13E-03	SOCS3	 
linsitinib	 	chemical drug	 	 	3.13E-03	TNFSF10	 
DPH2	 	enzyme	 	 	3.13E-03	EEF2	 
TCF4-CTNNβ	 	complex	 	 	3.13E-03	MYC	 
RAB7	 	group	 	 	3.13E-03	MYC	 
GLIPR1	 	other	 	 	3.13E-03	MYC	 
NSMCE3	 	other	 	 	3.13E-03	MYC	 
CAVIN1	 	transcription regulator	 	 	3.13E-03	MYC	 
5-fluorouracil/irinotecan/leucovorin	 	chemical drug	 	 	3.13E-03	XBP1	 
RBMS1	 	other	 	 	3.13E-03	MYC	 
CDC45	 	other	 	 	3.13E-03	MYC	 
mir-363	 	microRNA	 	 	3.13E-03	MYC	 
CNOT9	 	other	 	 	3.13E-03	MYC	 
PPM1L	 	phosphatase	 	 	3.13E-03	XBP1	 
HUNK	 	kinase	 	 	3.13E-03	MYC	 
BANF1	 	other	 	 	3.13E-03	S100A9	 
ZNF184	 	transcription regulator	 	 	3.13E-03	S100A9	 
Sin3b	 	transcription regulator	 	 	3.13E-03	MYC	 
PRDM2	 	transcription regulator	 	 	3.13E-03	MYC	 
ETS1-AS1	 	other	 	 	3.13E-03	ETS1	 
PPP2R3A	 	phosphatase	 	 	3.13E-03	MYC	 
ZBTB14	 	transcription regulator	 	 	3.13E-03	MYC	 
RPS20	 	other	 	 	3.13E-03	MYC	 
NMS-873	 	chemical reagent	 	 	3.13E-03	MYC	 
RPL21	 	other	 	 	3.13E-03	MYC	 
MKC-3946	 	chemical reagent	 	 	3.13E-03	XBP1	 
astragalus saponin	 	chemical reagent	 	 	3.13E-03	XBP1	 
SU6657	 	chemical - kinase inhibitor	 	 	3.13E-03	MYC	 
GS-626510	 	chemical reagent	 	 	3.13E-03	MYC	 
pubchem compound 353999	 	chemical reagent	 	 	3.13E-03	MYC	 
ACS-1	 	chemical reagent	 	 	3.13E-03	MYC	 
2-nitrophenyl EGTA	 	chemical reagent	 	 	3.13E-03	AHNAK	 
FUS-ERG	 	fusion gene/product	 	 	3.13E-03	PIM1	 
BRD4-NUTM1	 	fusion gene/product	 	 	3.13E-03	MYC	 
EWSR1-ERG	 	fusion gene/product	 	 	3.13E-03	PIM1	 
SU11333	 	chemical - kinase inhibitor	 	 	3.13E-03	MYC	 
3-methoxyapigenin	 	chemical - endogenous non-mammalian	 	 	3.13E-03	MYC	 
trinitrobenzenesulfonic acid	 	chemical reagent	 	 	3.20E-03	S100A8,S100A9,SOCS3	 
p70 S6k	 	group	 	 	3.21E-03	EEF1A1,EEF2	 
IL17C	 	cytokine	 	 	3.21E-03	S100A8,S100A9	 
thapsigargin	 	chemical toxicant	 	0.994	3.38E-03	ETS1,MYC,TNFSF10,XBP1	28 (14)
CpG ODN 2216	 	chemical reagent	 	 	3.45E-03	STAT1,TNFSF10	 
RNASEL	 	enzyme	 	 	3.45E-03	EIF2AK2,ISG15	 
LIN28B	 	other	 	 	3.45E-03	EEF2,MYC	 
CD69	 	transmembrane receptor	 	 	3.45E-03	S100A9,SOCS3	 
PC-SPES	 	chemical drug	 	 	3.49E-03	HLA-B,HLA-C,IFI27	 
cocaine	 	chemical drug	Activated	2.000	3.51E-03	IFIT1,MX1,OAS1,STAT1	 
lactacystin	 	chemical - protease inhibitor	 	1.934	3.51E-03	HLA-A,HLA-B,HLA-C,ZFP36L2	 
silymarin	 	chemical drug	 	 	3.70E-03	LTB,TNFSF10	 
hemozoin	 	chemical - endogenous non-mammalian	 	 	3.70E-03	S100A8,S100A9	 
arsenic trioxide	 	chemical drug	 	1.000	3.77E-03	MYC,PIM1,S100A8,SLC25A6,XBP1	 
uric acid	 	chemical - endogenous mammalian	 	 	3.80E-03	IFIT3,ISG15,RSAD2	42 (10)
PDGF BB	 	complex	 	0.969	3.87E-03	ETS1,MYC,PIM1,RACK1,SOCS3	36 (13)
etoposide	 	chemical drug	 	0.594	3.90E-03	EEF1A1,EEF1B2,MYC,TNFSF10	 
MKNK1	 	kinase	 	 	3.91E-03	ETS1,ISG15,MYC	 
RBL2	-0.258	other	 	 	3.91E-03	MYC,PIM1,RBL2	 
BAK1	 	other	 	 	3.96E-03	HLA-A,XBP1	 
RPSA	 	translation regulator	 	 	3.96E-03	ISG15,STAT1	13 (4)
FOXO3	 	transcription regulator	 	-0.739	4.17E-03	IFIH1,MYC,PIK3IP1,RBL2,TNFSF10	 
Ubiquitin	 	group	 	 	4.22E-03	MYC,TNFSF10	23 (12)
FN1	 	enzyme	 	0.305	4.39E-03	EIF4B,HLA-B,MYC,SOCS3	19 (8)
Stat3-Stat3	 	complex	 	 	4.49E-03	MYC,SOCS3	 
PRKCZ	 	kinase	 	 	4.49E-03	ETS1,MYC	22 (13)
PRLR	 	transmembrane receptor	 	 	4.49E-03	MYC,PIM1	15 (6)
phenethyl isothiocyanate	 	chemical drug	 	 	4.60E-03	EEF2,IFIT1,IFIT3	 
Mapk	 	group	 	 	4.72E-03	MYC,S100A8,STAT1	9 (3)
isobutylmethylxanthine	 	chemical toxicant	 	 	4.77E-03	IFIT3,MYC,RBL2,STAT1	20 (5)
IL23A	 	cytokine	 	 	4.77E-03	S100A8,S100A9	18 (5)
IL17RA	 	transmembrane receptor	 	 	4.77E-03	S100A8,S100A9	18 (5)
UBE2I	 	enzyme	 	 	4.77E-03	STAT1,XBP1	 
NUPR1	 	transcription regulator	 	0.000	4.94E-03	ETS1,MX2,MYC,PARP9,PIM1,XBP1	 
arginine	 	chemical - endogenous mammalian	 	 	5.06E-03	MYC,XBP1	15 (7)
CD40	 	transmembrane receptor	 	1.707	5.16E-03	MYC,PIM1,TNFSF10,XBP1	45 (21)
PLAAT4	 	enzyme	 	 	5.36E-03	IFIT1,ISG15	35 (6)
IL36A	 	cytokine	 	 	5.36E-03	S100A8,S100A9	 
SU6656	 	chemical toxicant	 	 	5.36E-03	MYC,SOCS3	24 (16)
curcumin	 	chemical drug	 	-0.577	5.43E-03	ETS1,MYC,PIM1,SOCS3,TPT1	31 (18)
ARRB2	 	other	 	 	5.66E-03	MYC,STAT1	21 (11)
ACVRL1	 	kinase	 	 	5.66E-03	MYC,STAT1	 
MMP2	 	peptidase	 	 	5.66E-03	IL6ST,MYC	 
PRKN	 	enzyme	 	 	5.66E-03	MYC,XBP1	15 (7)
Mek	 	group	 	 	5.76E-03	ETS1,MYC,SORL1,XAF1	 
Tlr	 	group	 	 	5.89E-03	HLA-A,SOCS3,STAT1	38 (7)
palmitic acid	 	chemical - endogenous mammalian	 	1.109	5.94E-03	EEF1A1,SOCS3,TNFSF10,XBP1	38 (16)
KDM3A	 	transcription regulator	 	 	5.97E-03	ETS1,MYC	10 (4)
CTF1	 	cytokine	 	 	5.97E-03	IL6ST,SOCS3	19 (7)
LY294002	 	chemical - kinase inhibitor	 	-0.878	6.11E-03	ETS1,MYC,PIM1,RBL2,SOCS3,ZFP36L2	33 (13)
PTP4A1	 	phosphatase	 	 	6.18E-03	EEF1A1,EEF2,IFI16	 
lonaprisan	 	chemical drug	 	 	6.24E-03	MYC	 
Cofilin	 	group	 	 	6.24E-03	MYC	 
Rbp	 	group	 	 	6.24E-03	SOCS3	 
SFTPA2	 	other	 	 	6.24E-03	XBP1	 
EIF4B	-0.321	translation regulator	 	 	6.24E-03	ISG15	 
RBMS3	 	other	 	 	6.24E-03	MYC	 
RPRD1B	 	other	 	 	6.24E-03	MYC	 
CCDC88C	 	other	 	 	6.24E-03	MYC	 
TRIM71	 	enzyme	 	 	6.24E-03	MYC	 
BCAS3	 	other	 	 	6.24E-03	MYC	 
USP36	 	peptidase	 	 	6.24E-03	MYC	 
Raet1a	 	other	 	 	6.24E-03	HLA-A	 
PACS2	 	other	 	 	6.24E-03	HLA-C	 
CTNNβ-LEF1	 	complex	 	 	6.24E-03	MYC	 
Gm-Csf Receptor	 	complex	 	 	6.24E-03	MYC	 
STAT3/5	 	group	 	 	6.24E-03	PIM1	 
EIF4F	 	complex	 	 	6.24E-03	MYC	 
OMG	 	G-protein coupled receptor	 	 	6.24E-03	MYC	 
STAT-1/2	 	group	 	 	6.24E-03	TNFSF10	 
NOSIP	 	other	 	 	6.24E-03	MYC	 
dibromoacetic acid	 	chemical toxicant	 	 	6.24E-03	MYC	 
AP1M1	 	transporter	 	 	6.24E-03	HLA-A	 
CSDE1	 	enzyme	 	 	6.24E-03	MYC	 
CELA1	 	peptidase	 	 	6.24E-03	HLA-A	 
PTPA	 	phosphatase	 	 	6.24E-03	MYC	 
AMD1	 	enzyme	 	 	6.24E-03	MYC	 
STAM	 	other	 	 	6.24E-03	MYC	 
miR-185-3p (and other miRNAs w/seed GGGGCUG)	 	mature microRNA	 	 	6.24E-03	MYC	 
mir-331	 	microRNA	 	 	6.24E-03	MYC	 
mir-105	 	microRNA	 	 	6.24E-03	MYC	 
CENPX	 	other	 	 	6.24E-03	MYC	 
RPL15	 	other	 	 	6.24E-03	MYC	 
Raet1d/Raet1e	 	other	 	 	6.24E-03	HLA-A	 
REG3A	 	enzyme	 	 	6.24E-03	SOCS3	 
POLDIP3	 	other	 	 	6.24E-03	ISG15	 
IFI30	 	enzyme	 	 	6.24E-03	HLA-A	 
TRPC6	 	ion channel	 	 	6.24E-03	MX1	 
WASHC1	 	other	 	 	6.24E-03	MYC	 
PTPRT	 	phosphatase	 	 	6.24E-03	SOCS3	 
USP13	 	peptidase	 	 	6.24E-03	STAT1	 
KHDRBS2	 	other	 	 	6.24E-03	STAT1	 
RPA2	 	other	 	 	6.24E-03	MYC	 
RPS25	 	other	 	 	6.24E-03	MYC	 
DPH1	 	other	 	 	6.24E-03	EEF2	 
STAMBP	 	enzyme	 	 	6.24E-03	MYC	 
PPP2R5A	 	phosphatase	 	 	6.24E-03	MYC	 
RAMAC	 	other	 	 	6.24E-03	MYC	 
STYX	 	phosphatase	 	 	6.24E-03	MYC	 
buformin	 	chemical drug	 	 	6.24E-03	XBP1	 
3-iodobenzylguanidine	 	chemical drug	 	 	6.24E-03	MYC	 
phenoxyacetic acid	 	chemical reagent	 	 	6.24E-03	MYC	 
butyrine	 	chemical - endogenous mammalian	 	 	6.24E-03	MYC	 
butylbenzyl phthalate	 	chemical toxicant	 	 	6.24E-03	MYC	 
dehydrocostus lactone	 	chemical - endogenous non-mammalian	 	 	6.24E-03	MYC	 
5-oxo-6-8-11-14-(e,z,z,z)-eicosatetraenoic acid	 	chemical - endogenous mammalian	 	 	6.24E-03	MYC	 
NSD2	 	enzyme	 	 	6.29E-03	OAS1,STAT1	 
TSLP	 	cytokine	 	 	6.29E-03	MX1,MYC	 
SPRY2	 	other	 	 	6.29E-03	ETS1,ISG15	 
SAA1	 	transporter	 	 	6.29E-03	S100A8,S100A9	 
IL9	 	cytokine	 	 	6.29E-03	MYC,PIM1	15 (7)
P38 MAPK	 	group	 	1.575	6.43E-03	ETS1,MYC,SOCS3,STAT1,TNFSF10	44 (20)
FAS	 	transmembrane receptor	 	1.982	6.43E-03	IFIT1,LTB,RSAD2,SORL1,TNFSF10	 
staurosporine	 	chemical - kinase inhibitor	 	 	6.62E-03	ISG15,MYC,PIM1	38 (6)
PRC2	 	complex	 	 	6.62E-03	MX1,OAS1	 
TNFSF13	 	cytokine	 	 	6.62E-03	MYC,XBP1	15 (7)
sorafenib	 	chemical drug	 	 	6.62E-03	OAS1,PIM1	 
pristane	 	chemical toxicant	 	 	6.62E-03	IFI16,ISG15	 
MIF	 	cytokine	 	 	6.77E-03	IL6ST,IL7R,TRIM22	 
actinomycin D	 	biologic drug	 	-1.131	6.78E-03	ETS1,IL7R,MYC,SOCS3	34 (19)
GNAQ	 	enzyme	 	 	6.92E-03	MYC,OAS1,STAT1	38 (7)
PELP1	 	other	 	 	6.92E-03	IFI44,MYC,S100A9	 
CIITA	 	transcription regulator	 	 	6.96E-03	HLA-A,HLA-B	 
FCER1G	 	transmembrane receptor	 	 	6.96E-03	MX1,RSAD2	 
IL1A	 	cytokine	 	1.000	6.98E-03	MYC,RBL2,S100A8,S100A9	8 (3)
indomethacin	 	chemical drug	 	0.747	6.98E-03	IFITM3,MYC,PIM1,S100A8	17 (7)
STAT5a/b	 	group	 	 	7.23E-03	MYC,PIM1,SOCS3	 
reactive oxygen species	 	chemical toxicant	 	 	7.23E-03	ETS1,MYC,XBP1	28 (14)
ERK	 	group	 	0.106	7.38E-03	EIF2AK2,ETS1,MYC,STAT1	8 (2)
HRH3	 	G-protein coupled receptor	 	 	7.65E-03	S100A8,S100A9	 
IRS2	 	enzyme	 	 	7.65E-03	MX1,MYC	 
S100A4	 	other	 	 	7.65E-03	S100A8,S100A9	 
SAHM1	 	chemical reagent	 	 	7.65E-03	MYC,ZFP36L2	 
MYOD1	 	transcription regulator	 	 	7.70E-03	EIF2AK2,IFI16,MX2,STAT1	 
retinoid	 	chemical drug	 	 	8.00E-03	MYC,TNFSF10	 
D-galactosamine	 	chemical - endogenous mammalian	 	 	8.00E-03	MYC,TNFSF10	15 (7)
TSC2	 	other	 	 	8.04E-03	IFITM3,LDHB,STAT1	 
MET	 	kinase	 	 	8.04E-03	MYC,PIM1,SOCS3	20 (7)
WNT1	 	cytokine	 	 	8.21E-03	EEF1A1,MYC,RBL2	33 (3)
ZNF106	 	other	 	 	8.37E-03	IFITM3,S100A8	 
CDK2	 	kinase	 	 	8.37E-03	MYC,RBL2	 
KITLG	 	growth factor	 	 	8.47E-03	EEF1A1,PIK3IP1,PIM1,TPT1	 
BCR (complex)	 	complex	 	 	8.73E-03	MYC,PIM1,XBP1	43 (19)
mir-146	 	microRNA	 	 	8.74E-03	MYC,STAT1	13 (4)
HDAC2	 	transcription regulator	 	 	9.09E-03	MYC,S100A9,TNFSF10	13 (4)
EGR3	 	transcription regulator	 	 	9.12E-03	MYC,SOCS3	27 (12)
mir-145	 	microRNA	 	 	9.12E-03	DDX17,MYC	 
IL12A	 	cytokine	 	 	9.12E-03	SOCS3,STAT1	17 (8)
PRKACA	 	kinase	 	 	9.12E-03	MYC,SOCS3	28 (16)
hexamethylene bisacetamide	 	chemical reagent	 	 	9.12E-03	IFIT3,RACK1	 
SB 216763	 	chemical toxicant	 	 	9.12E-03	MYC,TNFSF10	 
phosphatidylethanolamine	 	chemical - endogenous mammalian	 	 	9.35E-03	STAT1	 
trapidil	 	chemical drug	 	 	9.35E-03	PIM1	 
PLC gamma	 	group	 	 	9.35E-03	MYC	 
sethoxydim	 	chemical toxicant	 	 	9.35E-03	MYC	 
CpG 10101	 	chemical drug	 	 	9.35E-03	STAT1	 
SOCS2-AS1	 	other	 	 	9.35E-03	TNFSF10	 
LZTS2	 	other	 	 	9.35E-03	MYC	 
NIBAN2	 	transcription regulator	 	 	9.35E-03	MYC	 
IL10R	 	group	 	 	9.35E-03	SOCS3	 
H1-3	 	other	 	 	9.35E-03	MYC	 
EDEM1	 	enzyme	 	 	9.35E-03	XBP1	 
CNOT1	 	other	 	 	9.35E-03	MYC	 
DERL1	 	other	 	 	9.35E-03	XBP1	 
ZNF300	 	transcription regulator	 	 	9.35E-03	MYC	 
PVT1	 	other	 	 	9.35E-03	MYC	 
SDF4	 	other	 	 	9.35E-03	XBP1	 
Eif2	 	complex	 	 	9.35E-03	EIF2AK2	 
Ap1 gamma	 	group	 	 	9.35E-03	HLA-A	 
ADI PEG20	 	biologic drug	 	 	9.35E-03	MYC	 
SRGAP1	 	other	 	 	9.35E-03	MYC	 
Raet1b	 	other	 	 	9.35E-03	HLA-A	 
GPC3	 	other	 	 	9.35E-03	MYC	 
ELL	 	transcription regulator	 	 	9.35E-03	MYC	 
PURB	 	transcription regulator	 	 	9.35E-03	MYC	 
BPTF	 	transcription regulator	 	 	9.35E-03	MYC	 
miR-2682-5p (and other miRNAs w/seed AGGCAGU)	 	mature microRNA	 	 	9.35E-03	MYC	 
mir-483	 	microRNA	 	 	9.35E-03	SOCS3	 
mir-383	 	microRNA	 	 	9.35E-03	MYC	 
H60a	 	other	 	 	9.35E-03	HLA-A	 
ASS1	 	enzyme	 	 	9.35E-03	MYC	 
SGI 1776	 	chemical drug	 	 	9.35E-03	MYC	 
FOXO6	 	transcription regulator	 	 	9.35E-03	MYC	 
NCOA5	 	other	 	 	9.35E-03	MYC	 
DOK2	 	other	 	 	9.35E-03	MYC	 
AHNAK	-0.315	other	 	 	9.35E-03	MYC	 
MKNK2	 	kinase	 	 	9.35E-03	ISG15	 
MED26	 	transcription regulator	 	 	9.35E-03	MYC	 
STRAP	 	other	 	 	9.35E-03	MYC	 
MLST8	 	other	 	 	9.35E-03	ISG15	 
TOR2A	 	other	 	 	9.35E-03	MYC	 
TRAF7	 	enzyme	 	 	9.35E-03	MYC	 
RGS3	 	enzyme	 	 	9.35E-03	MYC	 
SIGLEC10	 	other	 	 	9.35E-03	ETS1	 
DDX4	 	enzyme	 	 	9.35E-03	IFITM3	 
STAM2	 	other	 	 	9.35E-03	MYC	 
EEF1A1	-0.377	translation regulator	 	 	9.35E-03	MYC	 
RPL23A	 	other	 	 	9.35E-03	MYC	 
ATAD2	 	enzyme	 	 	9.35E-03	MYC	 
BCKDHA	 	enzyme	 	 	9.35E-03	MYC	 
AZ-960	 	chemical reagent	 	 	9.35E-03	PIM1	 
(E)-1-(2-nitrovinyl)naphthalene	 	chemical reagent	 	 	9.35E-03	MYC	 
(E)-9-(2-nitrovinyl)anthracene	 	chemical reagent	 	 	9.35E-03	MYC	 
2,2-dimethylbutyric acid	 	chemical drug	 	 	9.35E-03	MYC	 
protein phosphatase	 	complex	 	 	9.35E-03	PIM1	 
N-methylsulfonyl-12,12-dibromododec-11-enamide	 	chemical reagent	 	 	9.35E-03	S100A8	 
GKT137831	 	chemical drug	 	 	9.35E-03	XBP1	 
5-phenylvaleric acid	 	chemical reagent	 	 	9.35E-03	XBP1	 
AVI-4126	 	biologic drug	 	 	9.35E-03	MYC	 
E64	 	chemical - endogenous non-mammalian	 	 	9.35E-03	TNFSF10	 
glyphosate	 	chemical toxicant	 	 	9.35E-03	S100A9	 
L-alpha-hydroxyglutarate	 	chemical - endogenous mammalian	 	 	9.35E-03	IL7R	 
KDR	 	kinase	 	 	9.50E-03	PIM1,XBP1	 
SOX11	 	transcription regulator	 	 	9.64E-03	IFIH1,IL6ST,STAT1	 
ERN1	 	kinase	 	 	9.64E-03	ETS1,OAS2,XBP1	 
cyclic AMP	 	chemical - endogenous mammalian	 	1.964	9.66E-03	MYC,SOCS3,STAT1,TNFSF10	46 (22)
triptolide	 	chemical drug	 	 	9.83E-03	MYC,SOCS3,TNFSF10	28 (15)
KAT2B	 	transcription regulator	 	 	9.90E-03	HLA-B,ISG15	19 (6)
JAK3	 	kinase	 	 	9.90E-03	IL7R,SOCS3	25 (13)
ERBB2	 	kinase	 	1.414	9.92E-03	AHNAK,EPSTI1,IL6ST,MYC,RBL2,XBP1,ZFP36L2	22 (7)
ADRB	 	group	 	 	1.00E-02	IFIT3,RBL2,RSAD2	 
CDKN1A	 	kinase	 	 	1.00E-02	IFITM3,LUC7L3,MYC,RBL2	 
Pka	 	complex	 	 	1.02E-02	IFI27,IFI6,XAF1	 
IL24	 	cytokine	 	 	1.03E-02	EIF2AK2,XBP1	 
FGF2	 	growth factor	 	0.808	1.04E-02	ETS1,MYC,S100A8,SOCS3,TNFSF10	 
RICTOR	 	other	 	1.969	1.04E-02	IFI16,IL7R,ISG15,OAS2	 
NLRX1	 	other	 	 	1.07E-02	OAS1,STAT1	 
CEBPB	 	transcription regulator	 	0.692	1.09E-02	HLA-A,IFITM3,MYC,SOCS3,XBP1	 
BRD2	 	kinase	 	 	1.11E-02	IL7R,MYC	 
9,10-dimethyl-1,2-benzanthracene	 	chemical toxicant	 	 	1.11E-02	S100A8,S100A9	 
Histone h4	 	group	 	 	1.12E-02	OAS3,SOCS3,TNFSF10	 
Tnf (family)	 	group	 	 	1.14E-02	EIF2AK2,MYC,SOCS3	 
ZBTB20	 	transcription regulator	 	 	1.15E-02	LDHB,SOCS3	 
IGFBP2	 	other	 	 	1.15E-02	MALAT1,MYC	 
RBPJ	 	transcription regulator	 	 	1.16E-02	ETS1,IL7R,MYC	 
JAK2	 	kinase	 	 	1.18E-02	MYC,SOCS3,STAT1	 
PGR	 	ligand-dependent nuclear receptor	 	 	1.19E-02	IFI27,MYC,S100A8,STAT1	 
Rock	 	group	 	 	1.20E-02	ETS1,MYC	 
GHR	 	transmembrane receptor	 	 	1.20E-02	MYC,SOCS3	 
BAX	 	transporter	 	 	1.20E-02	HLA-A,XBP1	 
CD5	 	transmembrane receptor	 	 	1.20E-02	PIM1,STAT1	 
L-methionine	 	chemical - endogenous mammalian	 	 	1.24E-02	EEF1A1,IFI16	 
CASP8	 	peptidase	 	 	1.24E-02	ISG15,S100A9	 
DETA-NONOate	 	chemical reagent	 	 	1.24E-02	MYC,S100A8	 
cloprostenol	 	chemical drug	 	 	1.24E-02	SOCS3	 
PD 180970	 	chemical - kinase inhibitor	 	 	1.24E-02	MYC	 
Esr1-Esr1-estrogen-estrogen	 	complex	 	 	1.24E-02	MYC	 
NPSR1	 	G-protein coupled receptor	 	 	1.24E-02	MYC	 
GPR65	 	G-protein coupled receptor	 	 	1.24E-02	MYC	 
ATF6B	 	transcription regulator	 	 	1.24E-02	XBP1	 
DNAJB4	 	other	 	 	1.24E-02	STAT1	 
USE1	 	other	 	 	1.24E-02	XBP1	 
ASCC1	 	transcription regulator	 	 	1.24E-02	TNFSF10	 
GATAD2A	 	transcription regulator	 	 	1.24E-02	S100A9	 
XRN2	 	enzyme	 	 	1.24E-02	MYC	 
DACT3	 	other	 	 	1.24E-02	MYC	 
dinaciclib	 	chemical drug	 	 	1.24E-02	XBP1	 
LARP1	 	translation regulator	 	 	1.24E-02	PABPC1	 
CTSD	 	peptidase	 	 	1.24E-02	EEF2	 
TTR	 	transporter	 	 	1.24E-02	XBP1	 
CDC25B	 	phosphatase	 	 	1.24E-02	MYC	 
G0S2	 	other	 	 	1.24E-02	MYC	 
IFNGR	 	complex	 	 	1.24E-02	SOCS3	 
